BIOGUIDE_ID,OFFICE,YEAR,QUARTER,CATEGORY,YTD,AMOUNT
,OFFICE OF INSPECTOR GENERAL,FISCAL YEAR 2010,2010Q2,SUPPLIES AND MATERIALS,"29,480.40","13,376.22"
,OFFICE OF INSPECTOR GENERAL,FISCAL YEAR 2010,2010Q2,EQUIPMENT,"50,402.93","47,008.57"
,OFFICE OF THE HISTORIAN,FISCAL YEAR 2010,2010Q2,PERSONNEL COMPENSATION,"301,529.45","99,419.73"
,OFFICE OF THE HISTORIAN,FISCAL YEAR 2010,2010Q2,TRAVEL,"8,668.10","2,003.22"
,OFFICE OF THE HISTORIAN,FISCAL YEAR 2010,2010Q2,"RENT, COMMUNICATION, UTILITIES","6,526.97","1,759.22"
,OFFICE OF THE HISTORIAN,FISCAL YEAR 2010,2010Q2,PRINTING AND REPRODUCTION,256.64,6.50
,OFFICE OF THE HISTORIAN,FISCAL YEAR 2010,2010Q2,OTHER SERVICES,"40,941.81","27,602.01"
,OFFICE OF THE HISTORIAN,FISCAL YEAR 2010,2010Q2,SUPPLIES AND MATERIALS,"11,026.84","5,631.38"
,OFFICE OF THE HISTORIAN,FISCAL YEAR 2010,2010Q2,EQUIPMENT,"3,033.74",245.70
,LAW REVISION COUNSEL,FISCAL YEAR 2010,2010Q2,PERSONNEL COMPENSATION,"1,724,440.34","586,812.75"
,LAW REVISION COUNSEL,FISCAL YEAR 2010,2010Q2,"RENT, COMMUNICATION, UTILITIES","5,604.18","2,016.47"
,LAW REVISION COUNSEL,FISCAL YEAR 2010,2010Q2,PRINTING AND REPRODUCTION,63.80,31.90
,LAW REVISION COUNSEL,FISCAL YEAR 2010,2010Q2,OTHER SERVICES,"68,550.08","25,412.50"
,LAW REVISION COUNSEL,FISCAL YEAR 2010,2010Q2,SUPPLIES AND MATERIALS,"37,215.70","12,131.59"
,LAW REVISION COUNSEL,FISCAL YEAR 2010,2010Q2,EQUIPMENT,"40,328.43","3,156.73"
,LEGISLATIVE COUNSEL,FISCAL YEAR 2010,2010Q2,PERSONNEL COMPENSATION,"5,417,311.41","1,824,537.17"
,LEGISLATIVE COUNSEL,FISCAL YEAR 2010,2010Q2,"RENT, COMMUNICATION, UTILITIES","30,398.63","10,995.11"
,LEGISLATIVE COUNSEL,FISCAL YEAR 2010,2010Q2,PRINTING AND REPRODUCTION,25.00,0.00
,LEGISLATIVE COUNSEL,FISCAL YEAR 2010,2010Q2,OTHER SERVICES,"275,162.01","118,695.00"
,LEGISLATIVE COUNSEL,FISCAL YEAR 2010,2010Q2,SUPPLIES AND MATERIALS,"35,082.00","8,008.46"
,LEGISLATIVE COUNSEL,FISCAL YEAR 2010,2010Q2,EQUIPMENT,"94,030.83","29,628.97"
,INTERPARLIAMENTARY AFFAIRS,FISCAL YEAR 2010,2010Q2,PERSONNEL COMPENSATION,"340,992.08","107,520.59"
,INTERPARLIAMENTARY AFFAIRS,FISCAL YEAR 2010,2010Q2,TRAVEL,8.00,8.00
,INTERPARLIAMENTARY AFFAIRS,FISCAL YEAR 2010,2010Q2,"RENT, COMMUNICATION, UTILITIES","6,458.86","1,223.56"
,INTERPARLIAMENTARY AFFAIRS,FISCAL YEAR 2010,2010Q2,PRINTING AND REPRODUCTION,"3,451.00","1,371.00"
,INTERPARLIAMENTARY AFFAIRS,FISCAL YEAR 2010,2010Q2,OTHER SERVICES,"2,469.54","2,469.54"
,INTERPARLIAMENTARY AFFAIRS,FISCAL YEAR 2010,2010Q2,SUPPLIES AND MATERIALS,"132,309.91","44,039.70"
,INTERPARLIAMENTARY AFFAIRS,FISCAL YEAR 2010,2010Q2,EQUIPMENT,"2,616.66",570.00
,CHIEF ADMINISTRATIVE OFFICER,FISCAL YEAR 2010,2010Q2,TRAVEL,"18,525.80","6,192.93"
,CHIEF ADMINISTRATIVE OFFICER,FISCAL YEAR 2010,2010Q2,"RENT, COMMUNICATION, UTILITIES",185.40,185.40
,CHIEF ADMINISTRATIVE OFFICER,FISCAL YEAR 2010,2010Q2,SUPPLIES AND MATERIALS,52.49,0.00
,HOUSE INFORMATION RESOURCES,FISCAL YEAR 2010,2010Q2,TRAVEL,"62,746.02","20,846.34"
,HOUSE INFORMATION RESOURCES,FISCAL YEAR 2010,2010Q2,"RENT, COMMUNICATION, UTILITIES","1,207.20","1,197.25"
,HOUSE INFORMATION RESOURCES,FISCAL YEAR 2010,2010Q2,PRINTING AND REPRODUCTION,441.90,62.50
,HOUSE INFORMATION RESOURCES,FISCAL YEAR 2010,2010Q2,SUPPLIES AND MATERIALS,465.00,0.00
,HOUSE INFORMATION RESOURCES,FISCAL YEAR 2010,2010Q2,TRAVEL,640.53,640.53
,HOUSE INFORMATION RESOURCES,FISCAL YEAR 2010,2010Q2,OTHER SERVICES,"97,821.76","97,821.76"
,HOUSE INFORMATION RESOURCES,FISCAL YEAR 2010,2010Q2,OTHER SERVICES,"11,455.00","11,455.00"
,HOUSE INFORMATION RESOURCES,FISCAL YEAR 2010,2010Q2,OTHER SERVICES,"103,922.11","103,922.11"
,HOUSE INFORMATION RESOURCES,FISCAL YEAR 2010,2010Q2,SUPPLIES AND MATERIALS,135.60,135.60
,HOUSE INFORMATION RESOURCES,FISCAL YEAR 2010,2010Q2,EQUIPMENT,"6,843.40","6,843.40"
,OFFICE OF FINANCE,FISCAL YEAR 2010,2010Q2,OTHER SERVICES,"1,322,470.01","578,349.55"
,OFFICE OF FINANCE,FISCAL YEAR 2010,2010Q2,EQUIPMENT,"736,823.64","268,164.54"
,CLERK OF THE HOUSE,FISCAL YEAR 2010,2010Q2,OTHER SERVICES,"71,140.00","41,140.00"
,CLERK OF THE HOUSE,FISCAL YEAR 2010,2010Q2,SUPPLIES AND MATERIALS,"4,075.38",0.00
,CLERK OF THE HOUSE,FISCAL YEAR 2010,2010Q2,EQUIPMENT,"197,335.30","90,326.04"
,OEPPO,FISCAL YEAR 2010,2010Q2,PERSONNEL COMPENSATION,"1,023,240.65","354,324.54"
,OEPPO,FISCAL YEAR 2010,2010Q2,TRAVEL,"1,882.45","1,749.95"
,OEPPO,FISCAL YEAR 2010,2010Q2,"RENT, COMMUNICATION, UTILITIES","14,412.78",409.36
,OEPPO,FISCAL YEAR 2010,2010Q2,PRINTING AND REPRODUCTION,42.50,29.50
,OEPPO,FISCAL YEAR 2010,2010Q2,OTHER SERVICES,"404,924.17","220,978.34"
,OEPPO,FISCAL YEAR 2010,2010Q2,SUPPLIES AND MATERIALS,"11,645.68","3,360.67"
,OEPPO,FISCAL YEAR 2010,2010Q2,EQUIPMENT,"211,655.59","14,037.74"
,LIFE CYCLE REPLACEMENT,FISCAL YEAR 2010,2010Q2,"RENT, COMMUNICATION, UTILITIES","21,280.30","4,141.50"
,LIFE CYCLE REPLACEMENT,FISCAL YEAR 2010,2010Q2,OTHER SERVICES,"1,700.00","1,700.00"
,LIFE CYCLE REPLACEMENT,FISCAL YEAR 2010,2010Q2,SUPPLIES AND MATERIALS,"2,209.30",0.00
,LIFE CYCLE REPLACEMENT,FISCAL YEAR 2010,2010Q2,EQUIPMENT,"486,368.69","185,400.00"
,LIFE CYCLE REPLACEMENT,FISCAL YEAR 2010,2010Q2,TRANSPORTATION OF THINGS,"16,474.04",0.00
,LIFE CYCLE REPLACEMENT,FISCAL YEAR 2010,2010Q2,EQUIPMENT,"739,573.73","739,573.73"
,CHIEF ADMINISTRATIVE OFFICER,FISCAL YEAR 2010,2010Q2,SUPPLIES AND MATERIALS,293.99,0.00
,CHIEF ADMINISTRATIVE OFFICER,FISCAL YEAR 2010,2010Q2,EQUIPMENT,"1,726.41",0.00
,HOUSE INFORMATION RESOURCES,FISCAL YEAR 2010,2010Q2,PERSONNEL COMPENSATION,"863,748.11","342,079.55"
,HOUSE INFORMATION RESOURCES,FISCAL YEAR 2010,2010Q2,TRAVEL,"22,018.19","22,018.19"
,HOUSE INFORMATION RESOURCES,FISCAL YEAR 2010,2010Q2,PRINTING AND REPRODUCTION,314.50,314.50
,COMMUNICATIONS,FISCAL YEAR 2010,2010Q2,OTHER SERVICES,"1,031.25",0.00
,COMMUNICATIONS,FISCAL YEAR 2010,2010Q2,SUPPLIES AND MATERIALS,"1,740.00",0.00
,COMMUNICATIONS,FISCAL YEAR 2010,2010Q2,EQUIPMENT,"69,917.04","55,709.04"
,COMMUNICATIONS,FISCAL YEAR 2010,2010Q2,OTHER SERVICES,"7,086.30","7,086.30"
,COMMUNICATIONS,FISCAL YEAR 2010,2010Q2,SUPPLIES AND MATERIALS,"21,537.28","9,504.28"
,COMMUNICATIONS,FISCAL YEAR 2010,2010Q2,EQUIPMENT,"1,572,002.15","130,660.47"
A000014,HON. NEIL ABERCROMBIE,2010,2010Q2,FRANKED MAIL,"1,976.11",768.37
A000014,HON. NEIL ABERCROMBIE,2010,2010Q2,PERSONNEL COMPENSATION,"393,294.85","140,136.13"
A000014,HON. NEIL ABERCROMBIE,2010,2010Q2,TRAVEL,"8,916.78","5,114.78"
A000014,HON. NEIL ABERCROMBIE,2010,2010Q2,"RENT, COMMUNICATION, UTILITIES","36,746.19","18,591.10"
A000014,HON. NEIL ABERCROMBIE,2010,2010Q2,PRINTING AND REPRODUCTION,168.72,124.82
A000014,HON. NEIL ABERCROMBIE,2010,2010Q2,OTHER SERVICES,"19,294.94","10,946.92"
A000014,HON. NEIL ABERCROMBIE,2010,2010Q2,SUPPLIES AND MATERIALS,"7,436.26","3,390.35"
A000014,HON. NEIL ABERCROMBIE,2010,2010Q2,EQUIPMENT,"1,561.64",580.34
A000022,HON. GARY L ACKERMAN,2010,2010Q2,FRANKED MAIL,"35,725.58","35,199.83"
A000022,HON. GARY L ACKERMAN,2010,2010Q2,PERSONNEL COMPENSATION,"460,129.04","231,644.43"
A000022,HON. GARY L ACKERMAN,2010,2010Q2,TRAVEL,"3,295.81","2,003.14"
A000022,HON. GARY L ACKERMAN,2010,2010Q2,"RENT, COMMUNICATION, UTILITIES","62,579.48","30,773.53"
A000022,HON. GARY L ACKERMAN,2010,2010Q2,PRINTING AND REPRODUCTION,"22,199.91","22,087.41"
A000022,HON. GARY L ACKERMAN,2010,2010Q2,OTHER SERVICES,"25,935.47","13,869.47"
A000022,HON. GARY L ACKERMAN,2010,2010Q2,SUPPLIES AND MATERIALS,"16,248.78","4,537.18"
A000022,HON. GARY L ACKERMAN,2010,2010Q2,EQUIPMENT,"1,447.08",703.74
A000055,HON. ROBERT B. ADERHOLT,2010,2010Q2,FRANKED MAIL,"3,516.57","2,696.56"
A000055,HON. ROBERT B. ADERHOLT,2010,2010Q2,PERSONNEL COMPENSATION,"510,282.05","251,865.77"
A000055,HON. ROBERT B. ADERHOLT,2010,2010Q2,TRAVEL,"34,102.79","28,059.92"
A000055,HON. ROBERT B. ADERHOLT,2010,2010Q2,"RENT, COMMUNICATION, UTILITIES","38,388.96","23,254.96"
A000055,HON. ROBERT B. ADERHOLT,2010,2010Q2,PRINTING AND REPRODUCTION,"4,515.52","3,301.80"
A000055,HON. ROBERT B. ADERHOLT,2010,2010Q2,OTHER SERVICES,"23,229.90","11,684.95"
A000055,HON. ROBERT B. ADERHOLT,2010,2010Q2,SUPPLIES AND MATERIALS,"8,901.34","7,097.10"
A000055,HON. ROBERT B. ADERHOLT,2010,2010Q2,EQUIPMENT,"1,068.00",466.50
A000364,HON. JOHN H. ADLER,2010,2010Q2,FRANKED MAIL,"95,189.09","32,956.04"
A000364,HON. JOHN H. ADLER,2010,2010Q2,PERSONNEL COMPENSATION,"374,690.65","180,237.84"
A000364,HON. JOHN H. ADLER,2010,2010Q2,TRAVEL,"13,582.22","8,619.62"
A000364,HON. JOHN H. ADLER,2010,2010Q2,"RENT, COMMUNICATION, UTILITIES","57,276.67","34,167.79"
A000364,HON. JOHN H. ADLER,2010,2010Q2,PRINTING AND REPRODUCTION,"44,464.45","44,197.25"
A000364,HON. JOHN H. ADLER,2010,2010Q2,OTHER SERVICES,"21,781.58","12,027.73"
A000364,HON. JOHN H. ADLER,2010,2010Q2,SUPPLIES AND MATERIALS,"11,118.36","7,150.95"
A000364,HON. JOHN H. ADLER,2010,2010Q2,EQUIPMENT,"7,824.74","3,985.95"
A000358,HON. W. TODD AKIN,2010,2010Q2,FRANKED MAIL,"45,433.62","5,293.79"
A000358,HON. W. TODD AKIN,2010,2010Q2,PERSONNEL COMPENSATION,"483,790.92","239,813.94"
A000358,HON. W. TODD AKIN,2010,2010Q2,TRAVEL,"12,490.97","8,291.06"
A000358,HON. W. TODD AKIN,2010,2010Q2,"RENT, COMMUNICATION, UTILITIES","47,989.82","26,427.30"
A000358,HON. W. TODD AKIN,2010,2010Q2,PRINTING AND REPRODUCTION,246.09,246.09
A000358,HON. W. TODD AKIN,2010,2010Q2,OTHER SERVICES,"24,072.55","11,705.14"
A000358,HON. W. TODD AKIN,2010,2010Q2,SUPPLIES AND MATERIALS,"4,648.70","2,809.47"
A000358,HON. W. TODD AKIN,2010,2010Q2,EQUIPMENT,"2,413.94","1,047.72"
A000361,HON. RODNEY ALEXANDER,2010,2010Q2,FRANKED MAIL,"1,430.84",789.21
A000361,HON. RODNEY ALEXANDER,2010,2010Q2,PERSONNEL COMPENSATION,"482,355.42","235,477.56"
A000361,HON. RODNEY ALEXANDER,2010,2010Q2,TRAVEL,"39,244.72","21,212.49"
A000361,HON. RODNEY ALEXANDER,2010,2010Q2,"RENT, COMMUNICATION, UTILITIES","44,252.64","21,633.50"
A000361,HON. RODNEY ALEXANDER,2010,2010Q2,PRINTING AND REPRODUCTION,857.38,181.84
A000361,HON. RODNEY ALEXANDER,2010,2010Q2,OTHER SERVICES,"13,390.93","5,871.00"
A000361,HON. RODNEY ALEXANDER,2010,2010Q2,SUPPLIES AND MATERIALS,"35,285.80","29,746.18"
A000361,HON. RODNEY ALEXANDER,2010,2010Q2,EQUIPMENT,"2,772.58","2,205.01"
A000362,HON. JASON ALTMIRE,2010,2010Q2,FRANKED MAIL,"35,692.20","3,539.23"
A000362,HON. JASON ALTMIRE,2010,2010Q2,PERSONNEL COMPENSATION,"400,715.49","198,205.76"
A000362,HON. JASON ALTMIRE,2010,2010Q2,TRAVEL,"23,285.42","14,968.95"
A000362,HON. JASON ALTMIRE,2010,2010Q2,"RENT, COMMUNICATION, UTILITIES","38,627.14","20,603.63"
A000362,HON. JASON ALTMIRE,2010,2010Q2,PRINTING AND REPRODUCTION,"49,418.72","1,263.40"
A000362,HON. JASON ALTMIRE,2010,2010Q2,OTHER SERVICES,"20,700.10","10,558.75"
A000362,HON. JASON ALTMIRE,2010,2010Q2,SUPPLIES AND MATERIALS,"12,397.57","7,738.21"
A000362,HON. JASON ALTMIRE,2010,2010Q2,EQUIPMENT,"3,820.20","1,910.10"
A000210,HON. ROBERT ANDREWS,2010,2010Q2,FRANKED MAIL,"1,807.57","1,262.77"
A000210,HON. ROBERT ANDREWS,2010,2010Q2,PERSONNEL COMPENSATION,"414,563.26","195,096.96"
A000210,HON. ROBERT ANDREWS,2010,2010Q2,TRAVEL,"10,856.73","8,020.30"
A000210,HON. ROBERT ANDREWS,2010,2010Q2,"RENT, COMMUNICATION, UTILITIES","52,042.00","26,838.02"
A000210,HON. ROBERT ANDREWS,2010,2010Q2,PRINTING AND REPRODUCTION,365.00,298.20
A000210,HON. ROBERT ANDREWS,2010,2010Q2,OTHER SERVICES,"23,656.42","12,934.06"
A000210,HON. ROBERT ANDREWS,2010,2010Q2,SUPPLIES AND MATERIALS,"7,896.49","2,728.44"
A000210,HON. ROBERT ANDREWS,2010,2010Q2,EQUIPMENT,"3,210.10","2,029.00"
A000363,HON. MICHAEL A ARCURI,2010,2010Q2,FRANKED MAIL,"5,647.54","4,299.89"
A000363,HON. MICHAEL A ARCURI,2010,2010Q2,PERSONNEL COMPENSATION,"415,858.09","208,914.74"
A000363,HON. MICHAEL A ARCURI,2010,2010Q2,TRAVEL,"22,566.89","10,943.02"
A000363,HON. MICHAEL A ARCURI,2010,2010Q2,"RENT, COMMUNICATION, UTILITIES","40,909.03","21,294.81"
A000363,HON. MICHAEL A ARCURI,2010,2010Q2,PRINTING AND REPRODUCTION,"1,123.69",796.51
A000363,HON. MICHAEL A ARCURI,2010,2010Q2,OTHER SERVICES,"40,945.71","20,684.73"
A000363,HON. MICHAEL A ARCURI,2010,2010Q2,SUPPLIES AND MATERIALS,"10,369.87","5,931.00"
A000363,HON. MICHAEL A ARCURI,2010,2010Q2,EQUIPMENT,"5,470.84","2,373.18"
A000365,HON. STEVE AUSTRIA,2010,2010Q2,FRANKED MAIL,"24,177.51","2,817.00"
A000365,HON. STEVE AUSTRIA,2010,2010Q2,PERSONNEL COMPENSATION,"426,475.23","209,957.01"
A000365,HON. STEVE AUSTRIA,2010,2010Q2,TRAVEL,"26,174.07","14,769.72"
A000365,HON. STEVE AUSTRIA,2010,2010Q2,"RENT, COMMUNICATION, UTILITIES","47,897.42","32,517.73"
A000365,HON. STEVE AUSTRIA,2010,2010Q2,PRINTING AND REPRODUCTION,"17,202.87",538.04
A000365,HON. STEVE AUSTRIA,2010,2010Q2,OTHER SERVICES,"30,749.51","23,892.53"
A000365,HON. STEVE AUSTRIA,2010,2010Q2,SUPPLIES AND MATERIALS,"19,121.46","11,164.87"
A000365,HON. STEVE AUSTRIA,2010,2010Q2,EQUIPMENT,"1,971.48",985.74
B001234,HON. JOE BACA,2010,2010Q2,FRANKED MAIL,"29,164.31","28,547.66"
B001234,HON. JOE BACA,2010,2010Q2,PERSONNEL COMPENSATION,"495,093.04","250,275.55"
B001234,HON. JOE BACA,2010,2010Q2,TRAVEL,"13,613.10","7,304.53"
B001234,HON. JOE BACA,2010,2010Q2,"RENT, COMMUNICATION, UTILITIES","37,766.08","20,419.22"
B001234,HON. JOE BACA,2010,2010Q2,PRINTING AND REPRODUCTION,"22,834.63","22,545.13"
B001234,HON. JOE BACA,2010,2010Q2,OTHER SERVICES,"27,628.00","20,257.00"
B001234,HON. JOE BACA,2010,2010Q2,SUPPLIES AND MATERIALS,"11,735.53","9,022.67"
B001234,HON. JOE BACA,2010,2010Q2,EQUIPMENT,"4,515.53","1,662.71"
B001256,HON. MICHELE BACHMANN,2010,2010Q2,FRANKED MAIL,"43,889.99","42,562.72"
B001256,HON. MICHELE BACHMANN,2010,2010Q2,PERSONNEL COMPENSATION,"412,411.83","224,765.64"
B001256,HON. MICHELE BACHMANN,2010,2010Q2,TRAVEL,"39,779.20","25,506.51"
B001256,HON. MICHELE BACHMANN,2010,2010Q2,"RENT, COMMUNICATION, UTILITIES","72,875.32","50,030.04"
B001256,HON. MICHELE BACHMANN,2010,2010Q2,PRINTING AND REPRODUCTION,"16,990.77","16,396.35"
B001256,HON. MICHELE BACHMANN,2010,2010Q2,OTHER SERVICES,"28,804.00","18,392.00"
B001256,HON. MICHELE BACHMANN,2010,2010Q2,SUPPLIES AND MATERIALS,"18,422.28","6,075.90"
B001256,HON. MICHELE BACHMANN,2010,2010Q2,EQUIPMENT,"3,552.60","1,776.30"
B000013,HON. SPENCER BACHUS,2010,2010Q2,FRANKED MAIL,"5,572.79","3,938.57"
B000013,HON. SPENCER BACHUS,2010,2010Q2,PERSONNEL COMPENSATION,"489,201.81","251,703.39"
B000013,HON. SPENCER BACHUS,2010,2010Q2,TRAVEL,"46,993.27","34,326.34"
B000013,HON. SPENCER BACHUS,2010,2010Q2,"RENT, COMMUNICATION, UTILITIES","30,842.15","17,538.71"
B000013,HON. SPENCER BACHUS,2010,2010Q2,PRINTING AND REPRODUCTION,"1,613.80","1,613.80"
B000013,HON. SPENCER BACHUS,2010,2010Q2,OTHER SERVICES,"25,929.97","9,958.00"
B000013,HON. SPENCER BACHUS,2010,2010Q2,SUPPLIES AND MATERIALS,"28,911.02","23,517.16"
B000013,HON. SPENCER BACHUS,2010,2010Q2,EQUIPMENT,"12,211.78","10,295.89"
B001229,HON. BRIAN BAIRD,2010,2010Q2,FRANKED MAIL,"1,651.69","1,290.92"
B001229,HON. BRIAN BAIRD,2010,2010Q2,PERSONNEL COMPENSATION,"556,044.55","296,287.36"
B001229,HON. BRIAN BAIRD,2010,2010Q2,TRAVEL,"20,508.79","16,822.07"
B001229,HON. BRIAN BAIRD,2010,2010Q2,"RENT, COMMUNICATION, UTILITIES","41,185.30","21,770.25"
B001229,HON. BRIAN BAIRD,2010,2010Q2,PRINTING AND REPRODUCTION,734.00,681.20
B001229,HON. BRIAN BAIRD,2010,2010Q2,OTHER SERVICES,"22,042.00","11,296.00"
B001229,HON. BRIAN BAIRD,2010,2010Q2,SUPPLIES AND MATERIALS,"6,988.34","3,849.19"
B001229,HON. BRIAN BAIRD,2010,2010Q2,EQUIPMENT,"4,721.92","3,441.91"
B001230,HON. TAMMY BALDWIN,2010,2010Q2,FRANKED MAIL,"2,061.16","1,403.71"
B001230,HON. TAMMY BALDWIN,2010,2010Q2,PERSONNEL COMPENSATION,"488,299.02","247,750.39"
B001230,HON. TAMMY BALDWIN,2010,2010Q2,TRAVEL,"27,728.08","15,932.00"
B001230,HON. TAMMY BALDWIN,2010,2010Q2,"RENT, COMMUNICATION, UTILITIES","47,709.22","24,625.68"
B001230,HON. TAMMY BALDWIN,2010,2010Q2,PRINTING AND REPRODUCTION,528.20,452.40
B001230,HON. TAMMY BALDWIN,2010,2010Q2,OTHER SERVICES,"25,041.86","14,077.08"
B001230,HON. TAMMY BALDWIN,2010,2010Q2,SUPPLIES AND MATERIALS,"9,806.32","6,844.47"
B001230,HON. TAMMY BALDWIN,2010,2010Q2,EQUIPMENT,"2,076.64",989.02
B001239,HON. J. GRESHAM BARRETT,2010,2010Q2,FRANKED MAIL,"4,042.59","2,487.54"
B001239,HON. J. GRESHAM BARRETT,2010,2010Q2,PERSONNEL COMPENSATION,"364,586.24","183,291.69"
B001239,HON. J. GRESHAM BARRETT,2010,2010Q2,TRAVEL,"20,277.60","13,589.26"
B001239,HON. J. GRESHAM BARRETT,2010,2010Q2,"RENT, COMMUNICATION, UTILITIES","34,974.26","17,849.20"
B001239,HON. J. GRESHAM BARRETT,2010,2010Q2,PRINTING AND REPRODUCTION,284.05,220.25
B001239,HON. J. GRESHAM BARRETT,2010,2010Q2,OTHER SERVICES,"23,176.00","11,088.00"
B001239,HON. J. GRESHAM BARRETT,2010,2010Q2,SUPPLIES AND MATERIALS,"2,812.93","1,920.02"
B001239,HON. J. GRESHAM BARRETT,2010,2010Q2,EQUIPMENT,"1,750.98",875.49
B001252,HON. JOHN BARROW,2010,2010Q2,FRANKED MAIL,"18,527.59","17,479.87"
B001252,HON. JOHN BARROW,2010,2010Q2,PERSONNEL COMPENSATION,"432,687.75","216,333.39"
B001252,HON. JOHN BARROW,2010,2010Q2,TRAVEL,"34,020.28","22,075.09"
B001252,HON. JOHN BARROW,2010,2010Q2,"RENT, COMMUNICATION, UTILITIES","55,810.91","29,194.32"
B001252,HON. JOHN BARROW,2010,2010Q2,PRINTING AND REPRODUCTION,"31,610.28","23,826.45"
B001252,HON. JOHN BARROW,2010,2010Q2,OTHER SERVICES,"25,934.00","9,092.00"
B001252,HON. JOHN BARROW,2010,2010Q2,SUPPLIES AND MATERIALS,"4,455.83","2,068.37"
B001252,HON. JOHN BARROW,2010,2010Q2,EQUIPMENT,"5,463.85","3,418.75"
B000208,HON. ROSCOE G BARTLETT,2010,2010Q2,FRANKED MAIL,"20,844.05","20,053.56"
B000208,HON. ROSCOE G BARTLETT,2010,2010Q2,PERSONNEL COMPENSATION,"490,911.23","250,250.01"
B000208,HON. ROSCOE G BARTLETT,2010,2010Q2,TRAVEL,"14,596.96","11,117.69"
B000208,HON. ROSCOE G BARTLETT,2010,2010Q2,"RENT, COMMUNICATION, UTILITIES","54,664.54","31,065.36"
B000208,HON. ROSCOE G BARTLETT,2010,2010Q2,PRINTING AND REPRODUCTION,"19,764.73","19,599.13"
B000208,HON. ROSCOE G BARTLETT,2010,2010Q2,OTHER SERVICES,"21,393.72","11,896.13"
B000208,HON. ROSCOE G BARTLETT,2010,2010Q2,SUPPLIES AND MATERIALS,"25,944.68","12,441.35"
B000208,HON. ROSCOE G BARTLETT,2010,2010Q2,EQUIPMENT,"1,743.80",679.05
B000213,HON. JOE BARTON,2010,2010Q2,FRANKED MAIL,"12,506.11","12,070.37"
B000213,HON. JOE BARTON,2010,2010Q2,PERSONNEL COMPENSATION,"473,696.80","241,434.87"
B000213,HON. JOE BARTON,2010,2010Q2,TRAVEL,"31,755.97","20,024.22"
B000213,HON. JOE BARTON,2010,2010Q2,"RENT, COMMUNICATION, UTILITIES","48,429.80","25,533.32"
B000213,HON. JOE BARTON,2010,2010Q2,PRINTING AND REPRODUCTION,"4,873.65","4,844.25"
B000213,HON. JOE BARTON,2010,2010Q2,OTHER SERVICES,"25,689.60","13,135.26"
B000213,HON. JOE BARTON,2010,2010Q2,SUPPLIES AND MATERIALS,"13,206.61","5,993.43"
B000213,HON. JOE BARTON,2010,2010Q2,EQUIPMENT,"1,851.09","1,292.91"
B001253,HON. MELISSA L. BEAN,2010,2010Q2,FRANKED MAIL,"3,830.14","2,493.13"
B001253,HON. MELISSA L. BEAN,2010,2010Q2,PERSONNEL COMPENSATION,"376,555.65","185,250.00"
B001253,HON. MELISSA L. BEAN,2010,2010Q2,TRAVEL,"11,854.44","9,216.78"
B001253,HON. MELISSA L. BEAN,2010,2010Q2,"RENT, COMMUNICATION, UTILITIES","40,119.75","22,136.55"
B001253,HON. MELISSA L. BEAN,2010,2010Q2,PRINTING AND REPRODUCTION,768.08,178.58
B001253,HON. MELISSA L. BEAN,2010,2010Q2,OTHER SERVICES,"15,009.00","6,042.00"
B001253,HON. MELISSA L. BEAN,2010,2010Q2,SUPPLIES AND MATERIALS,"24,680.42","22,487.75"
B001253,HON. MELISSA L. BEAN,2010,2010Q2,EQUIPMENT,"1,074.00",537.00
B000287,HON. XAVIER BECERRA,2010,2010Q2,FRANKED MAIL,"15,411.60","4,201.15"
B000287,HON. XAVIER BECERRA,2010,2010Q2,PERSONNEL COMPENSATION,"469,731.57","247,116.77"
B000287,HON. XAVIER BECERRA,2010,2010Q2,TRAVEL,"14,183.06","4,610.05"
B000287,HON. XAVIER BECERRA,2010,2010Q2,"RENT, COMMUNICATION, UTILITIES","42,767.98","24,554.25"
B000287,HON. XAVIER BECERRA,2010,2010Q2,PRINTING AND REPRODUCTION,"13,793.58","1,736.98"
B000287,HON. XAVIER BECERRA,2010,2010Q2,OTHER SERVICES,"2,355.50",969.50
B000287,HON. XAVIER BECERRA,2010,2010Q2,SUPPLIES AND MATERIALS,"12,740.71","8,668.92"
B000287,HON. XAVIER BECERRA,2010,2010Q2,EQUIPMENT,"1,248.00",624.00
B001231,HON. SHELLEY BERKLEY,2010,2010Q2,FRANKED MAIL,"16,803.75","16,734.53"
B001231,HON. SHELLEY BERKLEY,2010,2010Q2,PERSONNEL COMPENSATION,"583,845.59","293,191.31"
B001231,HON. SHELLEY BERKLEY,2010,2010Q2,TRAVEL,"12,616.42","8,868.17"
B001231,HON. SHELLEY BERKLEY,2010,2010Q2,"RENT, COMMUNICATION, UTILITIES","45,830.22","26,203.48"
B001231,HON. SHELLEY BERKLEY,2010,2010Q2,PRINTING AND REPRODUCTION,"26,343.40","26,306.70"
B001231,HON. SHELLEY BERKLEY,2010,2010Q2,OTHER SERVICES,"13,601.26","6,818.13"
B001231,HON. SHELLEY BERKLEY,2010,2010Q2,SUPPLIES AND MATERIALS,"5,825.43","4,409.76"
B001231,HON. SHELLEY BERKLEY,2010,2010Q2,EQUIPMENT,"3,095.08","1,921.09"
B000410,HON. HOWARD L BERMAN,2010,2010Q2,FRANKED MAIL,"1,602.40","1,366.12"
B000410,HON. HOWARD L BERMAN,2010,2010Q2,PERSONNEL COMPENSATION,"469,061.04","239,019.40"
