BIOGUIDE_ID,OFFICE,YEAR,QUARTER,CATEGORY,YTD,AMOUNT
,COMMITTEE ON ENERGY & COMMERCE,2009,2009Q3,PERSONNEL COMPENSATION,7424000.64,2624771.41
,COMMITTEE ON ENERGY & COMMERCE,2009,2009Q4,SUPPLIES AND MATERIALS,168430.55,38425.73
,COMMITTEE ON ENERGY & COMMERCE,2009,2009Q4,EQUIPMENT,157953.15,37008.03
,COMMITTEE ON ENERGY & COMMERCE,2009,2009Q4,"RENT, COMMUNICATION, UTILITIES",141142.78,36004.19
,COMMITTEE ON ENERGY & COMMERCE,2009,2009Q4,OTHER SERVICES,134622.42,32384.92
,COMMITTEE ON ENERGY & COMMERCE,2009,2009Q3,SUPPLIES AND MATERIALS,130004.82,51097.52
,COMMITTEE ON ENERGY & COMMERCE,2009,2009Q3,EQUIPMENT,120945.12,53146.85
,COMMITTEE ON ENERGY & COMMERCE,2009,2009Q3,"RENT, COMMUNICATION, UTILITIES",105138.59,36091.9
,COMMITTEE ON ENERGY & COMMERCE,2009,2009Q3,OTHER SERVICES,102237.5,39490.04
,COMMITTEE ON ENERGY & COMMERCE,2009,2009Q4,TRAVEL,45251.02,9586.04
,COMMITTEE ON ENERGY & COMMERCE,2009,2009Q3,TRAVEL,35664.98,26446.9
,COMMITTEE ON ENERGY & COMMERCE,2009,2009Q4,PRINTING AND REPRODUCTION,19548.01,1843.27
,COMMITTEE ON ENERGY & COMMERCE,2009,2009Q3,PRINTING AND REPRODUCTION,17704.74,5561.6
,COMMITTEE ON ENERGY & COMMERCE,2009,2009Q4,PERSONNEL BENEFITS,14965.75,0
,COMMITTEE ON ENERGY & COMMERCE,2009,2009Q3,PERSONNEL BENEFITS,14965.75,0
,COMMITTEE ON FINANCIAL SERVICE,2009,2009Q4,PERSONNEL COMPENSATION,8408301.75,2556491.41
,COMMITTEE ON FINANCIAL SERVICE,2009,2009Q3,PERSONNEL COMPENSATION,5851810.34,2050547.82
,COMMITTEE ON FINANCIAL SERVICE,2009,2009Q4,SUPPLIES AND MATERIALS,120444.16,72315.8
,COMMITTEE ON FINANCIAL SERVICE,2009,2009Q4,"RENT, COMMUNICATION, UTILITIES",76374.79,21077.36
,COMMITTEE ON FINANCIAL SERVICE,2009,2009Q3,"RENT, COMMUNICATION, UTILITIES",55297.43,20220.04
,COMMITTEE ON FINANCIAL SERVICE,2009,2009Q4,EQUIPMENT,55104.35,33459.16
,COMMITTEE ON FINANCIAL SERVICE,2009,2009Q3,SUPPLIES AND MATERIALS,48128.36,24537.15
,COMMITTEE ON FINANCIAL SERVICE,2009,2009Q3,EQUIPMENT,21645.19,5000.76
,COMMITTEE ON FINANCIAL SERVICE,2009,2009Q4,TRAVEL,14702.45,86.75
,COMMITTEE ON FINANCIAL SERVICE,2009,2009Q3,TRAVEL,14615.7,9413.24
,COMMITTEE ON FINANCIAL SERVICE,2009,2009Q4,OTHER SERVICES,10220.43,2858.44
,COMMITTEE ON FINANCIAL SERVICE,2009,2009Q3,OTHER SERVICES,7361.99,5711.99
,COMMITTEE ON FINANCIAL SERVICE,2009,2009Q4,PERSONNEL BENEFITS,5971.05,0
,COMMITTEE ON FINANCIAL SERVICE,2009,2009Q3,PERSONNEL BENEFITS,5971.05,0
,COMMITTEE ON FINANCIAL SERVICE,2009,2009Q4,PRINTING AND REPRODUCTION,1801.62,235.42
,COMMITTEE ON FINANCIAL SERVICE,2009,2009Q3,PRINTING AND REPRODUCTION,1566.2,685.29
,COMMITTEE ON FOREIGN AFFAIRS,2009,2009Q4,PERSONNEL COMPENSATION,8093547.45,2431224.97
,COMMITTEE ON FOREIGN AFFAIRS,2009,2009Q3,PERSONNEL COMPENSATION,5662322.48,1893488.56
,COMMITTEE ON FOREIGN AFFAIRS,2009,2009Q4,SUPPLIES AND MATERIALS,143246.6,76178.03
,COMMITTEE ON FOREIGN AFFAIRS,2009,2009Q4,"RENT, COMMUNICATION, UTILITIES",101390.36,27243.17
,COMMITTEE ON FOREIGN AFFAIRS,2009,2009Q3,"RENT, COMMUNICATION, UTILITIES",74147.19,25959.77
,COMMITTEE ON FOREIGN AFFAIRS,2009,2009Q3,SUPPLIES AND MATERIALS,67068.57,29468.63
,COMMITTEE ON FOREIGN AFFAIRS,2009,2009Q4,EQUIPMENT,62404.87,7235.5
,COMMITTEE ON FOREIGN AFFAIRS,2009,2009Q3,EQUIPMENT,55169.37,39198.92
,COMMITTEE ON FOREIGN AFFAIRS,2009,2009Q4,TRAVEL,19302.23,3062.83
,COMMITTEE ON FOREIGN AFFAIRS,2009,2009Q4,OTHER SERVICES,18820.45,2643.46
,COMMITTEE ON FOREIGN AFFAIRS,2009,2009Q3,TRAVEL,16239.4,6576.14
,COMMITTEE ON FOREIGN AFFAIRS,2009,2009Q3,OTHER SERVICES,16176.99,5301.99
,COMMITTEE ON FOREIGN AFFAIRS,2009,2009Q4,PERSONNEL BENEFITS,8071.38,0
,COMMITTEE ON FOREIGN AFFAIRS,2009,2009Q3,PERSONNEL BENEFITS,8071.38,0
,COMMITTEE ON FOREIGN AFFAIRS,2009,2009Q4,PRINTING AND REPRODUCTION,6208.21,2744.7
,COMMITTEE ON FOREIGN AFFAIRS,2009,2009Q3,PRINTING AND REPRODUCTION,3463.51,1508.46
,COMMITTEE ON JUDICIARY,2009,2009Q4,PERSONNEL COMPENSATION,8363679.58,2595258.06
,COMMITTEE ON JUDICIARY,2009,2009Q3,PERSONNEL COMPENSATION,5768421.52,2212944.04
,COMMITTEE ON JUDICIARY,2009,2009Q4,OTHER SERVICES,211723.45,89339.86
,COMMITTEE ON JUDICIARY,2009,2009Q3,OTHER SERVICES,122383.59,93343.59
,COMMITTEE ON JUDICIARY,2009,2009Q4,SUPPLIES AND MATERIALS,100019.7,21369.23
,COMMITTEE ON JUDICIARY,2009,2009Q4,"RENT, COMMUNICATION, UTILITIES",85036.65,20328.05
,COMMITTEE ON JUDICIARY,2009,2009Q4,TRAVEL,80479,17525.15
,COMMITTEE ON JUDICIARY,2009,2009Q3,SUPPLIES AND MATERIALS,78650.47,23215.76
,COMMITTEE ON JUDICIARY,2009,2009Q3,"RENT, COMMUNICATION, UTILITIES",64708.6,25512.39
,COMMITTEE ON JUDICIARY,2009,2009Q3,TRAVEL,62953.85,56623.67
,COMMITTEE ON JUDICIARY,2009,2009Q4,EQUIPMENT,43747.49,10152.18
,COMMITTEE ON JUDICIARY,2009,2009Q3,EQUIPMENT,33595.31,13290.95
,COMMITTEE ON JUDICIARY,2009,2009Q4,OTHER SERVICES,15466,0
,COMMITTEE ON JUDICIARY,2009,2009Q3,OTHER SERVICES,15466,0
,COMMITTEE ON JUDICIARY,2009,2009Q4,PERSONNEL BENEFITS,6047.96,0
,COMMITTEE ON JUDICIARY,2009,2009Q3,PERSONNEL BENEFITS,6047.96,0
,COMMITTEE ON JUDICIARY,2009,2009Q4,PRINTING AND REPRODUCTION,3279.2,1496.75
,COMMITTEE ON JUDICIARY,2009,2009Q3,PRINTING AND REPRODUCTION,1782.45,615
,COMMITTEE ON NATURAL RESOURCES,2009,2009Q4,PERSONNEL COMPENSATION,6709274.14,1872835.03
,COMMITTEE ON NATURAL RESOURCES,2009,2009Q3,PERSONNEL COMPENSATION,4836439.11,1688946.92
,COMMITTEE ON NATURAL RESOURCES,2009,2009Q4,SUPPLIES AND MATERIALS,93903.57,20344.15
,COMMITTEE ON NATURAL RESOURCES,2009,2009Q4,"RENT, COMMUNICATION, UTILITIES",81155.04,23708.74
,COMMITTEE ON NATURAL RESOURCES,2009,2009Q3,SUPPLIES AND MATERIALS,73559.42,21586.66
,COMMITTEE ON NATURAL RESOURCES,2009,2009Q4,EQUIPMENT,66821.67,16890.9
,COMMITTEE ON NATURAL RESOURCES,2009,2009Q3,"RENT, COMMUNICATION, UTILITIES",57446.3,21966.83
,COMMITTEE ON NATURAL RESOURCES,2009,2009Q4,TRAVEL,54849.78,15394.3
,COMMITTEE ON NATURAL RESOURCES,2009,2009Q3,EQUIPMENT,49930.77,21562.1
,COMMITTEE ON NATURAL RESOURCES,2009,2009Q3,TRAVEL,39455.48,18488
,COMMITTEE ON NATURAL RESOURCES,2009,2009Q4,OTHER SERVICES,37898.84,3553.44
,COMMITTEE ON NATURAL RESOURCES,2009,2009Q3,OTHER SERVICES,34345.4,33345.4
,COMMITTEE ON NATURAL RESOURCES,2009,2009Q4,PERSONNEL BENEFITS,9514.13,0
,COMMITTEE ON NATURAL RESOURCES,2009,2009Q3,PERSONNEL BENEFITS,9514.13,0
,COMMITTEE ON NATURAL RESOURCES,2009,2009Q4,PRINTING AND REPRODUCTION,1756.85,229.7
,COMMITTEE ON NATURAL RESOURCES,2009,2009Q3,PRINTING AND REPRODUCTION,1527.15,189.45
,COMMITTEE ON RULES,2009,2009Q4,PERSONNEL COMPENSATION,2763415.61,710881.62
,COMMITTEE ON RULES,2009,2009Q3,PERSONNEL COMPENSATION,2052533.99,703206.69
,COMMITTEE ON RULES,2009,2009Q4,SUPPLIES AND MATERIALS,64963.94,9410.29
,COMMITTEE ON RULES,2009,2009Q3,SUPPLIES AND MATERIALS,55553.65,33553.43
,COMMITTEE ON RULES,2009,2009Q4,"RENT, COMMUNICATION, UTILITIES",45497.29,13005.05
,COMMITTEE ON RULES,2009,2009Q3,"RENT, COMMUNICATION, UTILITIES",32492.24,14655.3
,COMMITTEE ON RULES,2009,2009Q4,OTHER SERVICES,23309,23309
,COMMITTEE ON RULES,2009,2009Q4,EQUIPMENT,23086.85,10279.73
,COMMITTEE ON RULES,2009,2009Q3,EQUIPMENT,12807.12,6232.44
,COMMITTEE ON RULES,2009,2009Q4,PRINTING AND REPRODUCTION,944.85,167.2
,COMMITTEE ON RULES,2009,2009Q3,PRINTING AND REPRODUCTION,777.65,523.8
,COMMITTEE ON RULES,2009,2009Q4,PERSONNEL BENEFITS,533.81,0
,COMMITTEE ON RULES,2009,2009Q3,PERSONNEL BENEFITS,533.81,0
,COMMITTEE ON RULES,2009,2009Q4,TRAVEL,196,0
,COMMITTEE ON RULES,2009,2009Q3,TRAVEL,196,196
,COMMITTEE ON SMALL BUSINESS,2009,2009Q4,PERSONNEL COMPENSATION,2848284.95,874455.35
,COMMITTEE ON SMALL BUSINESS,2009,2009Q3,PERSONNEL COMPENSATION,1973829.6,681694.64
,COMMITTEE ON SMALL BUSINESS,2009,2009Q4,OTHER SERVICES,53072.33,29648.77
,COMMITTEE ON SMALL BUSINESS,2009,2009Q4,SUPPLIES AND MATERIALS,45166.72,19472.94
,COMMITTEE ON SMALL BUSINESS,2009,2009Q3,SUPPLIES AND MATERIALS,25693.78,6772.07
,COMMITTEE ON SMALL BUSINESS,2009,2009Q3,OTHER SERVICES,23423.56,8126.02
,COMMITTEE ON SMALL BUSINESS,2009,2009Q4,"RENT, COMMUNICATION, UTILITIES",21175.21,5883.45
,COMMITTEE ON SMALL BUSINESS,2009,2009Q3,"RENT, COMMUNICATION, UTILITIES",15291.76,6522.7
,COMMITTEE ON SMALL BUSINESS,2009,2009Q4,EQUIPMENT,12154.1,3527.96
,COMMITTEE ON SMALL BUSINESS,2009,2009Q4,TRAVEL,8798.55,10
,COMMITTEE ON SMALL BUSINESS,2009,2009Q3,TRAVEL,8788.55,6270.58
,COMMITTEE ON SMALL BUSINESS,2009,2009Q3,EQUIPMENT,8626.14,3763.07
,COMMITTEE ON SMALL BUSINESS,2009,2009Q4,PRINTING AND REPRODUCTION,6367.46,3341
,COMMITTEE ON SMALL BUSINESS,2009,2009Q3,PRINTING AND REPRODUCTION,3026.46,1970.17
,COMMITTEE ON SMALL BUSINESS,2009,2009Q4,PERSONNEL BENEFITS,2425.7,0
,COMMITTEE ON SMALL BUSINESS,2009,2009Q3,PERSONNEL BENEFITS,2425.7,0
,COMMITTEE ON WAYS AND MEANS,2009,2009Q4,PERSONNEL COMPENSATION,8206804.11,2251009.83
,COMMITTEE ON WAYS AND MEANS,2009,2009Q3,PERSONNEL COMPENSATION,5955794.28,2161415.76
,COMMITTEE ON WAYS AND MEANS,2009,2009Q4,SUPPLIES AND MATERIALS,220289.92,66210.41
,COMMITTEE ON WAYS AND MEANS,2009,2009Q3,SUPPLIES AND MATERIALS,154079.51,55884.84
,COMMITTEE ON WAYS AND MEANS,2009,2009Q4,"RENT, COMMUNICATION, UTILITIES",126183.62,30438.66
,COMMITTEE ON WAYS AND MEANS,2009,2009Q3,"RENT, COMMUNICATION, UTILITIES",95744.96,32785.92
,COMMITTEE ON WAYS AND MEANS,2009,2009Q4,EQUIPMENT,51651.02,9479.79
,COMMITTEE ON WAYS AND MEANS,2009,2009Q3,EQUIPMENT,42171.23,19259.23
,COMMITTEE ON WAYS AND MEANS,2009,2009Q4,OTHER SERVICES,35876.8,14523.44
,COMMITTEE ON WAYS AND MEANS,2009,2009Q3,OTHER SERVICES,21353.36,11162.49
,COMMITTEE ON WAYS AND MEANS,2009,2009Q4,PERSONNEL BENEFITS,8955.67,0
,COMMITTEE ON WAYS AND MEANS,2009,2009Q3,PERSONNEL BENEFITS,8955.67,0
,COMMITTEE ON WAYS AND MEANS,2009,2009Q4,TRAVEL,4955.93,1442.64
,COMMITTEE ON WAYS AND MEANS,2009,2009Q3,TRAVEL,3513.29,1562.28
,COMMITTEE ON WAYS AND MEANS,2009,2009Q4,PRINTING AND REPRODUCTION,1805,170.9
,COMMITTEE ON WAYS AND MEANS,2009,2009Q3,PRINTING AND REPRODUCTION,1634.1,797.65
,COMM ON SCIENCE AND TECHNOLOGY,2009,2009Q4,PERSONNEL COMPENSATION,6014946.81,1679180.28
,COMM ON SCIENCE AND TECHNOLOGY,2009,2009Q3,PERSONNEL COMPENSATION,4335766.53,1511028.06
,COMM ON SCIENCE AND TECHNOLOGY,2009,2009Q4,SUPPLIES AND MATERIALS,97438.41,49903.84
,COMM ON SCIENCE AND TECHNOLOGY,2009,2009Q4,"RENT, COMMUNICATION, UTILITIES",78674.86,21385.45
,COMM ON SCIENCE AND TECHNOLOGY,2009,2009Q3,"RENT, COMMUNICATION, UTILITIES",57289.41,21863.33
,COMM ON SCIENCE AND TECHNOLOGY,2009,2009Q3,SUPPLIES AND MATERIALS,47534.57,25422.1
,COMM ON SCIENCE AND TECHNOLOGY,2009,2009Q4,TRAVEL,40036.67,8276.56
,COMM ON SCIENCE AND TECHNOLOGY,2009,2009Q3,TRAVEL,31760.11,12945.46
,COMM ON SCIENCE AND TECHNOLOGY,2009,2009Q4,EQUIPMENT,21241.91,6701.11
,COMM ON SCIENCE AND TECHNOLOGY,2009,2009Q3,EQUIPMENT,14540.8,6192.11
,COMM ON SCIENCE AND TECHNOLOGY,2009,2009Q4,OTHER SERVICES,12619.93,6200.43
,COMM ON SCIENCE AND TECHNOLOGY,2009,2009Q4,PERSONNEL BENEFITS,7246.06,0
,COMM ON SCIENCE AND TECHNOLOGY,2009,2009Q3,PERSONNEL BENEFITS,7246.06,0
,COMM ON SCIENCE AND TECHNOLOGY,2009,2009Q3,OTHER SERVICES,6419.5,6007
,COMM ON SCIENCE AND TECHNOLOGY,2009,2009Q4,PRINTING AND REPRODUCTION,1434.95,376.95
,COMM ON SCIENCE AND TECHNOLOGY,2009,2009Q3,PRINTING AND REPRODUCTION,1058,299.9
,COMMUNICATIONS,FISCAL YEAR 2009,2009Q3,PERSONNEL COMPENSATION,5367360.82,0
,COMMUNICATIONS,FISCAL YEAR 2009,2009Q3,OTHER SERVICES,1784704.94,531205.53
,COMMUNICATIONS,FISCAL YEAR 2010,2009Q4,EQUIPMENT,1204828.8,1204828.8
,COMMUNICATIONS,FISCAL YEAR 2009,2009Q3,EQUIPMENT,991274.09,349002.86
,COMMUNICATIONS,FISCAL YEAR 2009,2009Q3,SUPPLIES AND MATERIALS,524932.06,109578.12
,COMMUNICATIONS,FISCAL YEAR 2009,2009Q3,EQUIPMENT,485520,273108
,COMMUNICATIONS,FISCAL YEAR 2009,2009Q3,EQUIPMENT,359344.37,74170.7
,COMMUNICATIONS,FISCAL YEAR 2009,2009Q3,EQUIPMENT,276699.04,242321.22
,COMMUNICATIONS,FISCAL YEAR 2009,2009Q3,SUPPLIES AND MATERIALS,265985.62,20964.74
,COMMUNICATIONS,FISCAL YEAR 2010,2009Q4,OTHER SERVICES,248620.35,248620.35
,COMMUNICATIONS,FISCAL YEAR 2009,2009Q3,EQUIPMENT,232820,0
,COMMUNICATIONS,FISCAL YEAR 2009,2009Q3,SUPPLIES AND MATERIALS,223309,159730.6
,COMMUNICATIONS,FISCAL YEAR 2009,2009Q3,OTHER SERVICES,218436.26,49157.63
,COMMUNICATIONS,FISCAL YEAR 2009,2009Q3,EQUIPMENT,173798.36,30460.9
,COMMUNICATIONS,FISCAL YEAR 2009,2009Q3,EQUIPMENT,152807.74,152807.74
,COMMUNICATIONS,FISCAL YEAR 2009,2009Q3,OTHER SERVICES,137886.88,37556.48
,COMMUNICATIONS,FISCAL YEAR 2009,2009Q3,"RENT, COMMUNICATION, UTILITIES",104571.62,22340.73
,COMMUNICATIONS,FISCAL YEAR 2009,2009Q3,SUPPLIES AND MATERIALS,95363.19,58310
,COMMUNICATIONS,FISCAL YEAR 2009,2009Q3,SUPPLIES AND MATERIALS,89059.84,6785.84
,COMMUNICATIONS,FISCAL YEAR 2010,2009Q4,SUPPLIES AND MATERIALS,70164.08,70164.08
,COMMUNICATIONS,FISCAL YEAR 2009,2009Q3,OTHER SERVICES,61171.98,25907.61
,COMMUNICATIONS,FISCAL YEAR 2009,2009Q3,OTHER SERVICES,53032.07,27919.57
,COMMUNICATIONS,FISCAL YEAR 2010,2009Q4,SUPPLIES AND MATERIALS,47340.42,47340.42
,COMMUNICATIONS,FISCAL YEAR 2009,2009Q3,EQUIPMENT,44467.39,36082.39
,COMMUNICATIONS,FISCAL YEAR 2009,2009Q3,OTHER SERVICES,29114.28,29114.28
,COMMUNICATIONS,FISCAL YEAR 2009,2009Q3,TRAVEL,24040.15,13503.38
,COMMUNICATIONS,FISCAL YEAR 2010,2009Q4,EQUIPMENT,21871,21871
,COMMUNICATIONS,FISCAL YEAR 2009,2009Q3,EQUIPMENT,21278.4,0
,COMMUNICATIONS,FISCAL YEAR 2010,2009Q4,OTHER SERVICES,19622.5,19622.5
,COMMUNICATIONS,FISCAL YEAR 2010,2009Q4,"RENT, COMMUNICATION, UTILITIES",15619.82,15619.82
,COMMUNICATIONS,FISCAL YEAR 2009,2009Q3,TRANSPORTATION OF THINGS,11700,0
,COMMUNICATIONS,FISCAL YEAR 2009,2009Q3,OTHER SERVICES,10383.36,0
,COMMUNICATIONS,FISCAL YEAR 2010,2009Q4,EQUIPMENT,10174.54,10174.54
,COMMUNICATIONS,FISCAL YEAR 2009,2009Q3,OTHER SERVICES,9375,9375
,COMMUNICATIONS,FISCAL YEAR 2009,2009Q3,SUPPLIES AND MATERIALS,8065.36,649.48
,COMMUNICATIONS,FISCAL YEAR 2010,2009Q4,TRAVEL,6222.23,6222.23
,COMMUNICATIONS,FISCAL YEAR 2009,2009Q3,TRANSPORTATION OF THINGS,5932,4015.45
,COMMUNICATIONS,FISCAL YEAR 2009,2009Q3,SUPPLIES AND MATERIALS,5465.01,0
,COMMUNICATIONS,FISCAL YEAR 2009,2009Q3,SUPPLIES AND MATERIALS,4694.58,0
,COMMUNICATIONS,FISCAL YEAR 2009,2009Q3,SUPPLIES AND MATERIALS,3659.68,2291.33
,COMMUNICATIONS,FISCAL YEAR 2010,2009Q4,OTHER SERVICES,3169.46,3169.46
,COMMUNICATIONS,FISCAL YEAR 2009,2009Q3,TRAVEL,2082.07,846.48
,COMMUNICATIONS,FISCAL YEAR 2010,2009Q4,SUPPLIES AND MATERIALS,1915.74,1915.74
,COMMUNICATIONS,FISCAL YEAR 2010,2009Q4,SUPPLIES AND MATERIALS,1740,1740
,COMMUNICATIONS,FISCAL YEAR 2010,2009Q4,OTHER SERVICES,1300,1300
,COMMUNICATIONS,FISCAL YEAR 2009,2009Q3,TRANSPORTATION OF THINGS,783.94,164.45
,COMMUNICATIONS,FISCAL YEAR 2009,2009Q3,OTHER SERVICES,750,750
,COMMUNICATIONS,FISCAL YEAR 2009,2009Q3,SUPPLIES AND MATERIALS,525.32,0
,COMMUNICATIONS,FISCAL YEAR 2009,2009Q3,PRINTING AND REPRODUCTION,385.3,0
,COMMUNICATIONS,FISCAL YEAR 2009,2009Q3,PRINTING AND REPRODUCTION,325.5,325.5
,COMMUNICATIONS,FISCAL YEAR 2010,2009Q4,SUPPLIES AND MATERIALS,208.2,208.2
,COMMUNICATIONS,FISCAL YEAR 2010,2009Q4,PRINTING AND REPRODUCTION,124.5,124.5
,COMMUNICATIONS,FISCAL YEAR 2009,2009Q3,"RENT, COMMUNICATION, UTILITIES",64.51,45.46
,COMMUNICATIONS,FISCAL YEAR 2010,2009Q4,EQUIPMENT,48,48
,COMMUNICATIONS,FISCAL YEAR 2010,2009Q4,PRINTING AND REPRODUCTION,6.5,6.5
,COMMUNICATIONS,FISCAL YEAR 2010,2009Q4,TRANSPORTATION OF THINGS,3.2,3.2
,COMMUNICATIONS,FISCAL YEAR 2009,2009Q3,"RENT, COMMUNICATION, UTILITIES",-76938,-16981
,COMPILATION OF PRECEDENTS,FISCAL YEAR 2009,2009Q3,PERSONNEL COMPENSATION,302222.23,72249.99
,COMPILATION OF PRECEDENTS,FISCAL YEAR 2010,2009Q4,PERSONNEL COMPENSATION,72249.99,72249.99
,DEMOCRATIC CAUCUS,FISCAL YEAR 2009,2009Q3,PERSONNEL COMPENSATION,1247668.55,375010.54
,DEMOCRATIC CAUCUS,FISCAL YEAR 2010,2009Q4,PERSONNEL COMPENSATION,380373.13,380373.13
,DEMOCRATIC CAUCUS,FISCAL YEAR 2009,2009Q3,PERSONNEL COMPENSATION,283275.99,73125
,DEMOCRATIC CAUCUS,FISCAL YEAR 2009,2009Q3,SUPPLIES AND MATERIALS,100872.04,24808.63
,DEMOCRATIC CAUCUS,FISCAL YEAR 2010,2009Q4,PERSONNEL COMPENSATION,76125,76125
,DEMOCRATIC CAUCUS,FISCAL YEAR 2009,2009Q3,TRAVEL,73872.34,626.55
,DEMOCRATIC CAUCUS,FISCAL YEAR 2010,2009Q4,SUPPLIES AND MATERIALS,14782.57,14782.57
,DEMOCRATIC CAUCUS,FISCAL YEAR 2009,2009Q3,PRINTING AND REPRODUCTION,11375.19,250
,DEMOCRATIC CAUCUS,FISCAL YEAR 2010,2009Q4,OTHER SERVICES,8109.51,8109.51
,DEMOCRATIC CAUCUS,FISCAL YEAR 2009,2009Q3,PERSONNEL BENEFITS,4644.2,0
,DEMOCRATIC CAUCUS,FISCAL YEAR 2009,2009Q3,"RENT, COMMUNICATION, UTILITIES",1590.44,280
,DEMOCRATIC CAUCUS,FISCAL YEAR 2009,2009Q3,OTHER SERVICES,1328.01,932.21
,DEMOCRATIC CAUCUS,FISCAL YEAR 2010,2009Q4,PRINTING AND REPRODUCTION,150.5,150.5
,DEMOCRATIC CAUCUS,FISCAL YEAR 2010,2009Q4,TRAVEL,127,127
,DEMOCRATIC STEERING AND POLICY,FISCAL YEAR 2009,2009Q3,PERSONNEL COMPENSATION,658149.9,131082.5
,DEMOCRATIC STEERING AND POLICY,FISCAL YEAR 2009,2009Q3,PERSONNEL COMPENSATION,648326.95,134251.41
,DEMOCRATIC STEERING AND POLICY,FISCAL YEAR 2010,2009Q4,PERSONNEL COMPENSATION,224591.49,224591.49
,DEMOCRATIC STEERING AND POLICY,FISCAL YEAR 2010,2009Q4,PERSONNEL COMPENSATION,86250,86250
,DEMOCRATIC STEERING AND POLICY,FISCAL YEAR 2009,2009Q3,SUPPLIES AND MATERIALS,627.48,382
,DS-TRAINING & PROGRAM DEVEL.,FISCAL YEAR 2009,2009Q3,PERSONNEL COMPENSATION,288730.71,0
,DS-TRAINING & PROGRAM DEVEL.,FISCAL YEAR 2010,2009Q4,PERSONNEL COMPENSATION,69256.53,69256.53
,EDUCATION AND LABOR,2009,2009Q4,PERSONNEL COMPENSATION,7261649.25,2003207.03
,EDUCATION AND LABOR,2009,2009Q3,PERSONNEL COMPENSATION,5258442.22,1826541.64
,EDUCATION AND LABOR,2009,2009Q4,EQUIPMENT,183724.31,117892.64
,EDUCATION AND LABOR,2009,2009Q4,SUPPLIES AND MATERIALS,132912.64,35023.62
,EDUCATION AND LABOR,2009,2009Q4,"RENT, COMMUNICATION, UTILITIES",107872.59,5110.09
,EDUCATION AND LABOR,2009,2009Q3,"RENT, COMMUNICATION, UTILITIES",102762.5,43076.19
,EDUCATION AND LABOR,2009,2009Q3,SUPPLIES AND MATERIALS,97889.02,33707.74
,EDUCATION AND LABOR,2009,2009Q3,EQUIPMENT,65831.67,52376.21
,EDUCATION AND LABOR,2009,2009Q4,TRAVEL,26534.03,6901.31
,EDUCATION AND LABOR,2009,2009Q4,OTHER SERVICES,20928.96,6618.46
,EDUCATION AND LABOR,2009,2009Q3,TRAVEL,19632.72,5762.57
,EDUCATION AND LABOR,2009,2009Q3,OTHER SERVICES,14310.5,8989.5
,EDUCATION AND LABOR,2009,2009Q4,PERSONNEL BENEFITS,12503.21,0
,EDUCATION AND LABOR,2009,2009Q3,PERSONNEL BENEFITS,12503.21,0
,EDUCATION AND LABOR,2009,2009Q4,PRINTING AND REPRODUCTION,2642.62,570.75
,EDUCATION AND LABOR,2009,2009Q3,PRINTING AND REPRODUCTION,2071.87,1083.36
,EMERGENCY COMMUNICATIONS CTR,FISCAL YEAR 2009,2009Q3,EQUIPMENT,50327,0
,EMERGENCY COMMUNICATIONS CTR,FISCAL YEAR 2010,2009Q4,EQUIPMENT,45322,45322
,EMERGENCY COMMUNICATIONS CTR,FISCAL YEAR 2009,2009Q3,"RENT, COMMUNICATION, UTILITIES",36968.58,13443.12
,EMERGENCY COMMUNICATIONS CTR,FISCAL YEAR 2010,2009Q4,"RENT, COMMUNICATION, UTILITIES",6721.56,6721.56
,EMERGENCY RESPONSE TEAM,FISCAL YEAR 2009,2009Q3,SUPPLIES AND MATERIALS,26901.18,1785.14
,EMERGENCY RESPONSE TEAM,FISCAL YEAR 2010,2009Q4,TRAVEL,6804.96,6804.96
,EMERGENCY RESPONSE TEAM,FISCAL YEAR 2010,2009Q4,"RENT, COMMUNICATION, UTILITIES",4488.75,4488.75
,EMERGENCY RESPONSE TEAM,FISCAL YEAR 2010,2009Q4,SUPPLIES AND MATERIALS,1576.25,1576.25
,ENERGY INDEP & GLOBAL WARMING,2009,2009Q4,PERSONNEL COMPENSATION,1861720.83,520624.91
,ENERGY INDEP & GLOBAL WARMING,2009,2009Q3,PERSONNEL COMPENSATION,1341095.92,448994.89
,ENERGY INDEP & GLOBAL WARMING,2009,2009Q4,OTHER SERVICES,39159.51,14145.68
,ENERGY INDEP & GLOBAL WARMING,2009,2009Q4,"RENT, COMMUNICATION, UTILITIES",26154.94,8244.7
,ENERGY INDEP & GLOBAL WARMING,2009,2009Q3,OTHER SERVICES,25013.83,11888.59
,ENERGY INDEP & GLOBAL WARMING,2009,2009Q3,"RENT, COMMUNICATION, UTILITIES",17910.24,4714.28
,ENERGY INDEP & GLOBAL WARMING,2009,2009Q4,SUPPLIES AND MATERIALS,8537.25,2586.55
,ENERGY INDEP & GLOBAL WARMING,2009,2009Q3,SUPPLIES AND MATERIALS,5950.7,842.72
,ENERGY INDEP & GLOBAL WARMING,2009,2009Q4,PERSONNEL BENEFITS,2561.73,0
,ENERGY INDEP & GLOBAL WARMING,2009,2009Q3,PERSONNEL BENEFITS,2561.73,0
,ENERGY INDEP & GLOBAL WARMING,2009,2009Q4,EQUIPMENT,2136,534
,ENERGY INDEP & GLOBAL WARMING,2009,2009Q4,PRINTING AND REPRODUCTION,1978.45,934.53
