BIOGUIDE_ID,OFFICE,YEAR,QUARTER,CATEGORY,YTD,AMOUNT
,CHIEF ADMINISTRATIVE OFFICER,FISCAL YEAR 2010,2010Q1,SUPPLIES AND MATERIALS,52.49,52.49
,HOUSE INFORMATION RESOURCES,FISCAL YEAR 2010,2010Q1,TRAVEL,41899.68,14165.65
,HOUSE INFORMATION RESOURCES,FISCAL YEAR 2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",9.95,9.95
,HOUSE INFORMATION RESOURCES,FISCAL YEAR 2010,2010Q1,PRINTING AND REPRODUCTION,379.4,379.4
,HOUSE INFORMATION RESOURCES,FISCAL YEAR 2010,2010Q1,SUPPLIES AND MATERIALS,465,465
,OFFICE OF FINANCE,FISCAL YEAR 2010,2010Q1,OTHER SERVICES,744120.46,636912.47
,OFFICE OF FINANCE,FISCAL YEAR 2010,2010Q1,EQUIPMENT,468659.1,468659.1
,CLERK OF THE HOUSE,FISCAL YEAR 2010,2010Q1,OTHER SERVICES,30000,30000
,CLERK OF THE HOUSE,FISCAL YEAR 2010,2010Q1,SUPPLIES AND MATERIALS,4075.38,4075.38
,CLERK OF THE HOUSE,FISCAL YEAR 2010,2010Q1,EQUIPMENT,107009.26,107009.26
,OEPPO,FISCAL YEAR 2010,2010Q1,PERSONNEL COMPENSATION,668916.11,340179.18
,OEPPO,FISCAL YEAR 2010,2010Q1,TRAVEL,132.5,120.5
,OEPPO,FISCAL YEAR 2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",14003.42,7414.08
,OEPPO,FISCAL YEAR 2010,2010Q1,PRINTING AND REPRODUCTION,13,0
,OEPPO,FISCAL YEAR 2010,2010Q1,OTHER SERVICES,183945.83,165465.83
,OEPPO,FISCAL YEAR 2010,2010Q1,SUPPLIES AND MATERIALS,8285.01,2962.41
,OEPPO,FISCAL YEAR 2010,2010Q1,EQUIPMENT,197617.85,7171.06
,LIFE CYCLE REPLACEMENT,FISCAL YEAR 2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",0,-5205.11
,LIFE CYCLE REPLACEMENT,FISCAL YEAR 2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",17138.8,0
,LIFE CYCLE REPLACEMENT,FISCAL YEAR 2010,2010Q1,SUPPLIES AND MATERIALS,2209.3,0
,LIFE CYCLE REPLACEMENT,FISCAL YEAR 2010,2010Q1,EQUIPMENT,300968.69,300968.69
,LIFE CYCLE REPLACEMENT,FISCAL YEAR 2010,2010Q1,TRANSPORTATION OF THINGS,16474.04,16474.04
,CHIEF ADMINISTRATIVE OFFICER,FISCAL YEAR 2010,2010Q1,SUPPLIES AND MATERIALS,293.99,0
,CHIEF ADMINISTRATIVE OFFICER,FISCAL YEAR 2010,2010Q1,EQUIPMENT,1726.41,0
,HOUSE INFORMATION RESOURCES,FISCAL YEAR 2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",0,-138
,HOUSE INFORMATION RESOURCES,FISCAL YEAR 2010,2010Q1,PERSONNEL COMPENSATION,521668.56,295172.93
,COMMUNICATIONS,FISCAL YEAR 2010,2010Q1,OTHER SERVICES,1031.25,1031.25
,COMMUNICATIONS,FISCAL YEAR 2010,2010Q1,SUPPLIES AND MATERIALS,1740,0
,COMMUNICATIONS,FISCAL YEAR 2010,2010Q1,EQUIPMENT,14208,14208
,COMMUNICATIONS,FISCAL YEAR 2010,2010Q1,SUPPLIES AND MATERIALS,12033,10117.26
,COMMUNICATIONS,FISCAL YEAR 2010,2010Q1,EQUIPMENT,1441341.68,236512.88
A000014,HON. NEIL ABERCROMBIE,2010,2010Q1,FRANKED MAIL,1207.74,1207.74
A000014,HON. NEIL ABERCROMBIE,2010,2010Q1,PERSONNEL COMPENSATION,253158.72,253158.72
A000014,HON. NEIL ABERCROMBIE,2010,2010Q1,TRAVEL,3802,3802
A000014,HON. NEIL ABERCROMBIE,2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",18155.09,18155.09
A000014,HON. NEIL ABERCROMBIE,2010,2010Q1,PRINTING AND REPRODUCTION,43.9,43.9
A000014,HON. NEIL ABERCROMBIE,2010,2010Q1,OTHER SERVICES,8348.02,8348.02
A000014,HON. NEIL ABERCROMBIE,2010,2010Q1,SUPPLIES AND MATERIALS,4045.91,4045.91
A000014,HON. NEIL ABERCROMBIE,2010,2010Q1,EQUIPMENT,981.3,981.3
A000022,HON. GARY L ACKERMAN,2010,2010Q1,FRANKED MAIL,525.75,525.75
A000022,HON. GARY L ACKERMAN,2010,2010Q1,PERSONNEL COMPENSATION,228484.61,228484.61
A000022,HON. GARY L ACKERMAN,2010,2010Q1,TRAVEL,1292.67,1292.67
A000022,HON. GARY L ACKERMAN,2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",31805.95,31805.95
A000022,HON. GARY L ACKERMAN,2010,2010Q1,PRINTING AND REPRODUCTION,112.5,112.5
A000022,HON. GARY L ACKERMAN,2010,2010Q1,OTHER SERVICES,12066,12066
A000022,HON. GARY L ACKERMAN,2010,2010Q1,SUPPLIES AND MATERIALS,11711.6,11711.6
A000022,HON. GARY L ACKERMAN,2010,2010Q1,EQUIPMENT,743.34,743.34
A000055,HON. ROBERT B. ADERHOLT,2010,2010Q1,FRANKED MAIL,820.01,820.01
A000055,HON. ROBERT B. ADERHOLT,2010,2010Q1,PERSONNEL COMPENSATION,258416.28,258416.28
A000055,HON. ROBERT B. ADERHOLT,2010,2010Q1,TRAVEL,6042.87,6042.87
A000055,HON. ROBERT B. ADERHOLT,2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",15134,15134
A000055,HON. ROBERT B. ADERHOLT,2010,2010Q1,PRINTING AND REPRODUCTION,1213.72,1213.72
A000055,HON. ROBERT B. ADERHOLT,2010,2010Q1,OTHER SERVICES,11544.95,11544.95
A000055,HON. ROBERT B. ADERHOLT,2010,2010Q1,SUPPLIES AND MATERIALS,1804.24,1804.24
A000055,HON. ROBERT B. ADERHOLT,2010,2010Q1,EQUIPMENT,601.5,601.5
A000364,HON. JOHN H. ADLER,2010,2010Q1,FRANKED MAIL,62233.05,62233.05
A000364,HON. JOHN H. ADLER,2010,2010Q1,PERSONNEL COMPENSATION,194452.81,194452.81
A000364,HON. JOHN H. ADLER,2010,2010Q1,TRAVEL,4962.6,4962.6
A000364,HON. JOHN H. ADLER,2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",23108.88,23108.88
A000364,HON. JOHN H. ADLER,2010,2010Q1,PRINTING AND REPRODUCTION,267.2,267.2
A000364,HON. JOHN H. ADLER,2010,2010Q1,OTHER SERVICES,9753.85,9753.85
A000364,HON. JOHN H. ADLER,2010,2010Q1,SUPPLIES AND MATERIALS,3967.41,3967.41
A000364,HON. JOHN H. ADLER,2010,2010Q1,EQUIPMENT,3838.79,3838.79
A000358,HON. W. TODD AKIN,2010,2010Q1,FRANKED MAIL,40139.83,40139.83
A000358,HON. W. TODD AKIN,2010,2010Q1,PERSONNEL COMPENSATION,243976.98,243976.98
A000358,HON. W. TODD AKIN,2010,2010Q1,TRAVEL,4199.91,4199.91
A000358,HON. W. TODD AKIN,2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",21562.52,21562.52
A000358,HON. W. TODD AKIN,2010,2010Q1,OTHER SERVICES,12367.41,12367.41
A000358,HON. W. TODD AKIN,2010,2010Q1,SUPPLIES AND MATERIALS,1839.23,1839.23
A000358,HON. W. TODD AKIN,2010,2010Q1,EQUIPMENT,1366.22,1366.22
A000361,HON. RODNEY ALEXANDER,2010,2010Q1,FRANKED MAIL,641.63,641.63
A000361,HON. RODNEY ALEXANDER,2010,2010Q1,PERSONNEL COMPENSATION,246877.86,246877.86
A000361,HON. RODNEY ALEXANDER,2010,2010Q1,TRAVEL,18032.23,18032.23
A000361,HON. RODNEY ALEXANDER,2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",22619.14,22619.14
A000361,HON. RODNEY ALEXANDER,2010,2010Q1,PRINTING AND REPRODUCTION,675.54,675.54
A000361,HON. RODNEY ALEXANDER,2010,2010Q1,OTHER SERVICES,7519.93,7519.93
A000361,HON. RODNEY ALEXANDER,2010,2010Q1,SUPPLIES AND MATERIALS,5539.62,5539.62
A000361,HON. RODNEY ALEXANDER,2010,2010Q1,EQUIPMENT,567.57,567.57
A000362,HON. JASON ALTMIRE,2010,2010Q1,FRANKED MAIL,32152.97,32152.97
A000362,HON. JASON ALTMIRE,2010,2010Q1,PERSONNEL COMPENSATION,202509.73,202509.73
A000362,HON. JASON ALTMIRE,2010,2010Q1,TRAVEL,8316.47,8316.47
A000362,HON. JASON ALTMIRE,2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",18023.51,18023.51
A000362,HON. JASON ALTMIRE,2010,2010Q1,PRINTING AND REPRODUCTION,48155.32,48155.32
A000362,HON. JASON ALTMIRE,2010,2010Q1,OTHER SERVICES,10141.35,10141.35
A000362,HON. JASON ALTMIRE,2010,2010Q1,SUPPLIES AND MATERIALS,4659.36,4659.36
A000362,HON. JASON ALTMIRE,2010,2010Q1,EQUIPMENT,1910.1,1910.1
A000210,HON. ROBERT ANDREWS,2010,2010Q1,FRANKED MAIL,544.8,544.8
A000210,HON. ROBERT ANDREWS,2010,2010Q1,PERSONNEL COMPENSATION,219466.3,219466.3
A000210,HON. ROBERT ANDREWS,2010,2010Q1,TRAVEL,2836.43,2836.43
A000210,HON. ROBERT ANDREWS,2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",25203.98,25203.98
A000210,HON. ROBERT ANDREWS,2010,2010Q1,PRINTING AND REPRODUCTION,66.8,66.8
A000210,HON. ROBERT ANDREWS,2010,2010Q1,OTHER SERVICES,10722.36,10722.36
A000210,HON. ROBERT ANDREWS,2010,2010Q1,SUPPLIES AND MATERIALS,5168.05,5168.05
A000210,HON. ROBERT ANDREWS,2010,2010Q1,EQUIPMENT,1181.1,1181.1
A000363,HON. MICHAEL A ARCURI,2010,2010Q1,FRANKED MAIL,1347.65,1347.65
A000363,HON. MICHAEL A ARCURI,2010,2010Q1,PERSONNEL COMPENSATION,206943.35,206943.35
A000363,HON. MICHAEL A ARCURI,2010,2010Q1,TRAVEL,11623.87,11623.87
A000363,HON. MICHAEL A ARCURI,2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",19614.22,19614.22
A000363,HON. MICHAEL A ARCURI,2010,2010Q1,PRINTING AND REPRODUCTION,327.18,327.18
A000363,HON. MICHAEL A ARCURI,2010,2010Q1,OTHER SERVICES,20260.98,20260.98
A000363,HON. MICHAEL A ARCURI,2010,2010Q1,SUPPLIES AND MATERIALS,4438.87,4438.87
A000363,HON. MICHAEL A ARCURI,2010,2010Q1,EQUIPMENT,3097.66,3097.66
A000365,HON. STEVE AUSTRIA,2010,2010Q1,FRANKED MAIL,21360.51,21360.51
A000365,HON. STEVE AUSTRIA,2010,2010Q1,PERSONNEL COMPENSATION,216518.22,216518.22
A000365,HON. STEVE AUSTRIA,2010,2010Q1,TRAVEL,11404.35,11404.35
A000365,HON. STEVE AUSTRIA,2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",15379.69,15379.69
A000365,HON. STEVE AUSTRIA,2010,2010Q1,PRINTING AND REPRODUCTION,16664.83,16664.83
A000365,HON. STEVE AUSTRIA,2010,2010Q1,OTHER SERVICES,6856.98,6856.98
A000365,HON. STEVE AUSTRIA,2010,2010Q1,SUPPLIES AND MATERIALS,7956.59,7956.59
A000365,HON. STEVE AUSTRIA,2010,2010Q1,EQUIPMENT,985.74,985.74
B001234,HON. JOE BACA,2010,2010Q1,FRANKED MAIL,616.65,616.65
B001234,HON. JOE BACA,2010,2010Q1,PERSONNEL COMPENSATION,244817.49,244817.49
B001234,HON. JOE BACA,2010,2010Q1,TRAVEL,6308.57,6308.57
B001234,HON. JOE BACA,2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",17346.86,17346.86
B001234,HON. JOE BACA,2010,2010Q1,PRINTING AND REPRODUCTION,289.5,289.5
B001234,HON. JOE BACA,2010,2010Q1,OTHER SERVICES,7371,7371
B001234,HON. JOE BACA,2010,2010Q1,SUPPLIES AND MATERIALS,2712.86,2712.86
B001234,HON. JOE BACA,2010,2010Q1,EQUIPMENT,2852.82,2852.82
B001256,HON. MICHELE BACHMANN,2010,2010Q1,FRANKED MAIL,1327.27,1327.27
B001256,HON. MICHELE BACHMANN,2010,2010Q1,PERSONNEL COMPENSATION,187646.19,187646.19
B001256,HON. MICHELE BACHMANN,2010,2010Q1,TRAVEL,14272.69,14272.69
B001256,HON. MICHELE BACHMANN,2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",22845.28,22845.28
B001256,HON. MICHELE BACHMANN,2010,2010Q1,PRINTING AND REPRODUCTION,594.42,594.42
B001256,HON. MICHELE BACHMANN,2010,2010Q1,OTHER SERVICES,10412,10412
B001256,HON. MICHELE BACHMANN,2010,2010Q1,SUPPLIES AND MATERIALS,12346.38,12346.38
B001256,HON. MICHELE BACHMANN,2010,2010Q1,EQUIPMENT,1776.3,1776.3
B000013,HON. SPENCER BACHUS,2010,2010Q1,FRANKED MAIL,1634.22,1634.22
B000013,HON. SPENCER BACHUS,2010,2010Q1,PERSONNEL COMPENSATION,237498.42,237498.42
B000013,HON. SPENCER BACHUS,2010,2010Q1,TRAVEL,12666.93,12666.93
B000013,HON. SPENCER BACHUS,2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",13303.44,13303.44
B000013,HON. SPENCER BACHUS,2010,2010Q1,OTHER SERVICES,15971.97,15971.97
B000013,HON. SPENCER BACHUS,2010,2010Q1,SUPPLIES AND MATERIALS,5393.86,5393.86
B000013,HON. SPENCER BACHUS,2010,2010Q1,EQUIPMENT,1915.89,1915.89
B001229,HON. BRIAN BAIRD,2010,2010Q1,FRANKED MAIL,360.77,360.77
B001229,HON. BRIAN BAIRD,2010,2010Q1,PERSONNEL COMPENSATION,259757.19,259757.19
B001229,HON. BRIAN BAIRD,2010,2010Q1,TRAVEL,3686.72,3686.72
B001229,HON. BRIAN BAIRD,2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",19415.05,19415.05
B001229,HON. BRIAN BAIRD,2010,2010Q1,PRINTING AND REPRODUCTION,52.8,52.8
B001229,HON. BRIAN BAIRD,2010,2010Q1,OTHER SERVICES,10746,10746
B001229,HON. BRIAN BAIRD,2010,2010Q1,SUPPLIES AND MATERIALS,3139.15,3139.15
B001229,HON. BRIAN BAIRD,2010,2010Q1,EQUIPMENT,1280.01,1280.01
B001230,HON. TAMMY BALDWIN,2010,2010Q1,FRANKED MAIL,657.45,657.45
B001230,HON. TAMMY BALDWIN,2010,2010Q1,PERSONNEL COMPENSATION,240548.63,240548.63
B001230,HON. TAMMY BALDWIN,2010,2010Q1,TRAVEL,11796.08,11796.08
B001230,HON. TAMMY BALDWIN,2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",23083.54,23083.54
B001230,HON. TAMMY BALDWIN,2010,2010Q1,PRINTING AND REPRODUCTION,75.8,75.8
B001230,HON. TAMMY BALDWIN,2010,2010Q1,OTHER SERVICES,10964.78,10964.78
B001230,HON. TAMMY BALDWIN,2010,2010Q1,SUPPLIES AND MATERIALS,2961.85,2961.85
B001230,HON. TAMMY BALDWIN,2010,2010Q1,EQUIPMENT,1087.62,1087.62
B001239,HON. J. GRESHAM BARRETT,2010,2010Q1,FRANKED MAIL,1555.05,1555.05
B001239,HON. J. GRESHAM BARRETT,2010,2010Q1,PERSONNEL COMPENSATION,181294.55,181294.55
B001239,HON. J. GRESHAM BARRETT,2010,2010Q1,TRAVEL,6688.34,6688.34
B001239,HON. J. GRESHAM BARRETT,2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",17125.06,17125.06
B001239,HON. J. GRESHAM BARRETT,2010,2010Q1,PRINTING AND REPRODUCTION,63.8,63.8
B001239,HON. J. GRESHAM BARRETT,2010,2010Q1,OTHER SERVICES,12088,12088
B001239,HON. J. GRESHAM BARRETT,2010,2010Q1,SUPPLIES AND MATERIALS,892.91,892.91
B001239,HON. J. GRESHAM BARRETT,2010,2010Q1,EQUIPMENT,875.49,875.49
B001252,HON. JOHN BARROW,2010,2010Q1,FRANKED MAIL,1047.72,1047.72
B001252,HON. JOHN BARROW,2010,2010Q1,PERSONNEL COMPENSATION,216354.36,216354.36
B001252,HON. JOHN BARROW,2010,2010Q1,TRAVEL,11945.19,11945.19
B001252,HON. JOHN BARROW,2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",26616.59,26616.59
B001252,HON. JOHN BARROW,2010,2010Q1,PRINTING AND REPRODUCTION,7783.83,7783.83
B001252,HON. JOHN BARROW,2010,2010Q1,OTHER SERVICES,16842,16842
B001252,HON. JOHN BARROW,2010,2010Q1,SUPPLIES AND MATERIALS,2387.46,2387.46
B001252,HON. JOHN BARROW,2010,2010Q1,EQUIPMENT,2045.1,2045.1
B000208,HON. ROSCOE G BARTLETT,2010,2010Q1,FRANKED MAIL,790.49,790.49
B000208,HON. ROSCOE G BARTLETT,2010,2010Q1,PERSONNEL COMPENSATION,240661.22,240661.22
B000208,HON. ROSCOE G BARTLETT,2010,2010Q1,TRAVEL,3479.27,3479.27
B000208,HON. ROSCOE G BARTLETT,2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",23599.18,23599.18
B000208,HON. ROSCOE G BARTLETT,2010,2010Q1,PRINTING AND REPRODUCTION,165.6,165.6
B000208,HON. ROSCOE G BARTLETT,2010,2010Q1,OTHER SERVICES,9497.59,9497.59
B000208,HON. ROSCOE G BARTLETT,2010,2010Q1,SUPPLIES AND MATERIALS,13503.33,13503.33
B000208,HON. ROSCOE G BARTLETT,2010,2010Q1,EQUIPMENT,1064.75,1064.75
B000213,HON. JOE BARTON,2010,2010Q1,FRANKED MAIL,435.74,435.74
B000213,HON. JOE BARTON,2010,2010Q1,PERSONNEL COMPENSATION,232261.93,232261.93
B000213,HON. JOE BARTON,2010,2010Q1,TRAVEL,11731.75,11731.75
B000213,HON. JOE BARTON,2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",22896.48,22896.48
B000213,HON. JOE BARTON,2010,2010Q1,PRINTING AND REPRODUCTION,29.4,29.4
B000213,HON. JOE BARTON,2010,2010Q1,OTHER SERVICES,12554.34,12554.34
B000213,HON. JOE BARTON,2010,2010Q1,SUPPLIES AND MATERIALS,7213.18,7213.18
B000213,HON. JOE BARTON,2010,2010Q1,EQUIPMENT,558.18,558.18
B001253,HON. MELISSA L. BEAN,2010,2010Q1,FRANKED MAIL,1337.01,1337.01
B001253,HON. MELISSA L. BEAN,2010,2010Q1,PERSONNEL COMPENSATION,191305.65,191305.65
B001253,HON. MELISSA L. BEAN,2010,2010Q1,TRAVEL,2637.66,2637.66
B001253,HON. MELISSA L. BEAN,2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",17983.2,17983.2
B001253,HON. MELISSA L. BEAN,2010,2010Q1,PRINTING AND REPRODUCTION,589.5,589.5
B001253,HON. MELISSA L. BEAN,2010,2010Q1,OTHER SERVICES,8967,8967
B001253,HON. MELISSA L. BEAN,2010,2010Q1,SUPPLIES AND MATERIALS,2192.67,2192.67
B001253,HON. MELISSA L. BEAN,2010,2010Q1,EQUIPMENT,537,537
B000287,HON. XAVIER BECERRA,2010,2010Q1,FRANKED MAIL,11210.45,11210.45
B000287,HON. XAVIER BECERRA,2010,2010Q1,PERSONNEL COMPENSATION,222614.8,222614.8
B000287,HON. XAVIER BECERRA,2010,2010Q1,TRAVEL,9573.01,9573.01
B000287,HON. XAVIER BECERRA,2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",18213.73,18213.73
B000287,HON. XAVIER BECERRA,2010,2010Q1,PRINTING AND REPRODUCTION,12056.6,12056.6
B000287,HON. XAVIER BECERRA,2010,2010Q1,OTHER SERVICES,1386,1386
B000287,HON. XAVIER BECERRA,2010,2010Q1,SUPPLIES AND MATERIALS,4071.79,4071.79
B000287,HON. XAVIER BECERRA,2010,2010Q1,EQUIPMENT,624,624
B001231,HON. SHELLEY BERKLEY,2010,2010Q1,FRANKED MAIL,69.22,69.22
B001231,HON. SHELLEY BERKLEY,2010,2010Q1,PERSONNEL COMPENSATION,290654.28,290654.28
B001231,HON. SHELLEY BERKLEY,2010,2010Q1,TRAVEL,3748.25,3748.25
B001231,HON. SHELLEY BERKLEY,2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",19626.74,19626.74
B001231,HON. SHELLEY BERKLEY,2010,2010Q1,PRINTING AND REPRODUCTION,36.7,36.7
B001231,HON. SHELLEY BERKLEY,2010,2010Q1,OTHER SERVICES,6783.13,6783.13
B001231,HON. SHELLEY BERKLEY,2010,2010Q1,SUPPLIES AND MATERIALS,1415.67,1415.67
B001231,HON. SHELLEY BERKLEY,2010,2010Q1,EQUIPMENT,1173.99,1173.99
B000410,HON. HOWARD L BERMAN,2010,2010Q1,FRANKED MAIL,236.28,236.28
B000410,HON. HOWARD L BERMAN,2010,2010Q1,PERSONNEL COMPENSATION,230041.64,230041.64
B000410,HON. HOWARD L BERMAN,2010,2010Q1,TRAVEL,5553.86,5553.86
B000410,HON. HOWARD L BERMAN,2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",16498.59,16498.59
B000410,HON. HOWARD L BERMAN,2010,2010Q1,PRINTING AND REPRODUCTION,467.8,467.8
B000410,HON. HOWARD L BERMAN,2010,2010Q1,OTHER SERVICES,12560.1,12560.1
B000410,HON. HOWARD L BERMAN,2010,2010Q1,SUPPLIES AND MATERIALS,2079.54,2079.54
B000410,HON. HOWARD L BERMAN,2010,2010Q1,EQUIPMENT,1150.13,1150.13
B000420,HON. MARION BERRY,2010,2010Q1,FRANKED MAIL,258.43,258.43
B000420,HON. MARION BERRY,2010,2010Q1,PERSONNEL COMPENSATION,200416.5,200416.5
B000420,HON. MARION BERRY,2010,2010Q1,TRAVEL,15927.36,15927.36
B000420,HON. MARION BERRY,2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",21104.35,21104.35
B000420,HON. MARION BERRY,2010,2010Q1,PRINTING AND REPRODUCTION,30281.91,30281.91
B000420,HON. MARION BERRY,2010,2010Q1,OTHER SERVICES,12168.8,12168.8
B000420,HON. MARION BERRY,2010,2010Q1,SUPPLIES AND MATERIALS,4498.97,4498.97
B000420,HON. MARION BERRY,2010,2010Q1,EQUIPMENT,753,753
B001232,HON. JUDY BIGGERT,2010,2010Q1,FRANKED MAIL,7468.32,7468.32
B001232,HON. JUDY BIGGERT,2010,2010Q1,PERSONNEL COMPENSATION,221179.46,221179.46
B001232,HON. JUDY BIGGERT,2010,2010Q1,TRAVEL,5762.14,5762.14
B001232,HON. JUDY BIGGERT,2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",17862.8,17862.8
B001232,HON. JUDY BIGGERT,2010,2010Q1,OTHER SERVICES,11388,11388
B001232,HON. JUDY BIGGERT,2010,2010Q1,SUPPLIES AND MATERIALS,2822.63,2822.63
B001232,HON. JUDY BIGGERT,2010,2010Q1,EQUIPMENT,577.02,577.02
B000461,HON. BRIAN BILBRAY,2010,2010Q1,FRANKED MAIL,412.73,412.73
B000461,HON. BRIAN BILBRAY,2010,2010Q1,PERSONNEL COMPENSATION,246678.33,246678.33
B000461,HON. BRIAN BILBRAY,2010,2010Q1,TRAVEL,8408.79,8408.79
B000461,HON. BRIAN BILBRAY,2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",23729.5,23729.5
B000461,HON. BRIAN BILBRAY,2010,2010Q1,PRINTING AND REPRODUCTION,22.84,22.84
B000461,HON. BRIAN BILBRAY,2010,2010Q1,OTHER SERVICES,10345.5,10345.5
B000461,HON. BRIAN BILBRAY,2010,2010Q1,SUPPLIES AND MATERIALS,2364.75,2364.75
B000461,HON. BRIAN BILBRAY,2010,2010Q1,EQUIPMENT,669.99,669.99
B001257,HON. GUS M. BILIRAKIS,2010,2010Q1,FRANKED MAIL,2177.41,2177.41
B001257,HON. GUS M. BILIRAKIS,2010,2010Q1,PERSONNEL COMPENSATION,244489.94,244489.94
B001257,HON. GUS M. BILIRAKIS,2010,2010Q1,TRAVEL,6613.95,6613.95
B001257,HON. GUS M. BILIRAKIS,2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",30007.35,30007.35
B001257,HON. GUS M. BILIRAKIS,2010,2010Q1,PRINTING AND REPRODUCTION,97.5,97.5
B001257,HON. GUS M. BILIRAKIS,2010,2010Q1,OTHER SERVICES,11628.01,11628.01
B001257,HON. GUS M. BILIRAKIS,2010,2010Q1,SUPPLIES AND MATERIALS,1941.43,1941.43
B001257,HON. GUS M. BILIRAKIS,2010,2010Q1,EQUIPMENT,1112.46,1112.46
B001250,HON. ROB BISHOP,2010,2010Q1,FRANKED MAIL,465.42,465.42
B001250,HON. ROB BISHOP,2010,2010Q1,PERSONNEL COMPENSATION,202142.27,202142.27
B001250,HON. ROB BISHOP,2010,2010Q1,TRAVEL,20865.31,20865.31
B001250,HON. ROB BISHOP,2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",13422.37,13422.37
B001250,HON. ROB BISHOP,2010,2010Q1,PRINTING AND REPRODUCTION,258.7,258.7
B001250,HON. ROB BISHOP,2010,2010Q1,OTHER SERVICES,13531.72,13531.72
B001250,HON. ROB BISHOP,2010,2010Q1,SUPPLIES AND MATERIALS,7294.68,7294.68
B001250,HON. ROB BISHOP,2010,2010Q1,EQUIPMENT,1168.53,1168.53
B000490,HON. SANFORD D BISHOP JR,2010,2010Q1,FRANKED MAIL,1824.95,1824.95
B000490,HON. SANFORD D BISHOP JR,2010,2010Q1,PERSONNEL COMPENSATION,233388.57,233388.57
B000490,HON. SANFORD D BISHOP JR,2010,2010Q1,TRAVEL,13622.35,13622.35
B000490,HON. SANFORD D BISHOP JR,2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",20826.22,20826.22
B000490,HON. SANFORD D BISHOP JR,2010,2010Q1,PRINTING AND REPRODUCTION,170.65,170.65
B000490,HON. SANFORD D BISHOP JR,2010,2010Q1,OTHER SERVICES,9142,9142
B000490,HON. SANFORD D BISHOP JR,2010,2010Q1,SUPPLIES AND MATERIALS,4767.16,4767.16
B000490,HON. SANFORD D BISHOP JR,2010,2010Q1,EQUIPMENT,671.67,671.67
B001242,HON. TIMOTHY H. BISHOP,2010,2010Q1,FRANKED MAIL,725.91,725.91
B001242,HON. TIMOTHY H. BISHOP,2010,2010Q1,PERSONNEL COMPENSATION,234944.44,234944.44
B001242,HON. TIMOTHY H. BISHOP,2010,2010Q1,TRAVEL,5232.92,5232.92
B001242,HON. TIMOTHY H. BISHOP,2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",18600.63,18600.63
B001242,HON. TIMOTHY H. BISHOP,2010,2010Q1,PRINTING AND REPRODUCTION,335.52,335.52
B001242,HON. TIMOTHY H. BISHOP,2010,2010Q1,OTHER SERVICES,20923.03,20923.03
B001242,HON. TIMOTHY H. BISHOP,2010,2010Q1,SUPPLIES AND MATERIALS,4899.15,4899.15
B001242,HON. TIMOTHY H. BISHOP,2010,2010Q1,EQUIPMENT,1591.2,1591.2
B001243,HON. MARSHA BLACKBURN,2010,2010Q1,FRANKED MAIL,8552.77,8552.77
B001243,HON. MARSHA BLACKBURN,2010,2010Q1,PERSONNEL COMPENSATION,242532.86,242532.86
B001243,HON. MARSHA BLACKBURN,2010,2010Q1,TRAVEL,12226.4,12226.4
B001243,HON. MARSHA BLACKBURN,2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",24144.47,24144.47
B001243,HON. MARSHA BLACKBURN,2010,2010Q1,PRINTING AND REPRODUCTION,6.4,6.4
B001243,HON. MARSHA BLACKBURN,2010,2010Q1,OTHER SERVICES,11501,11501
B001243,HON. MARSHA BLACKBURN,2010,2010Q1,SUPPLIES AND MATERIALS,2822.31,2822.31
