BIOGUIDE_ID,OFFICE,YEAR,QUARTER,CATEGORY,YTD,AMOUNT
,CAO ADVANCED BUSINESS SOLUTION,FISCAL YEAR 2011,2011Q1,EQUIPMENT,"1,737.10","1,737.10"
,AFS IMMEDIATE OFFICE,FISCAL YEAR 2011,2011Q1,OTHER SERVICES,"1,274,936.51","508,589.25"
,TECHNOLOGY INFRASTRUCTURE,FISCAL YEAR 2011,2011Q1,OTHER SERVICES,"123,977.10","40,075.94"
,TECHNOLOGY INFRASTRUCTURE,FISCAL YEAR 2011,2011Q1,OTHER SERVICES,"286,671.31","122,440.01"
,FURNISHINGS & LOGISTICS,FISCAL YEAR 2011,2011Q1,SUPPLIES AND MATERIALS,266.17,0.00
,FURNISHINGS & LOGISTICS,FISCAL YEAR 2011,2011Q1,EQUIPMENT,717.02,0.00
,FURNISHINGS & LOGISTICS,FISCAL YEAR 2011,2011Q1,OTHER SERVICES,"14,885.00","14,885.00"
,FURNISHINGS & LOGISTICS,FISCAL YEAR 2011,2011Q1,SUPPLIES AND MATERIALS,"10,488.76",514.76
,FURNISHINGS & LOGISTICS,FISCAL YEAR 2011,2011Q1,EQUIPMENT,"113,093.64","94,503.17"
,CLERK OF THE HOUSE,FISCAL YEAR 2011,2011Q1,OTHER SERVICES,"101,500.00","66,500.00"
,OEM,FISCAL YEAR 2011,2011Q1,PERSONNEL COMPENSATION,"725,224.11","359,892.56"
,OEM,FISCAL YEAR 2011,2011Q1,TRAVEL,"101,917.46","60,862.50"
,OEM,FISCAL YEAR 2011,2011Q1,"RENT, COMMUNICATION, UTILITIES","21,482.63","10,208.94"
,OEM,FISCAL YEAR 2011,2011Q1,PRINTING AND REPRODUCTION,284.20,165.70
,OEM,FISCAL YEAR 2011,2011Q1,OTHER SERVICES,"558,997.27","262,846.72"
,OEM,FISCAL YEAR 2011,2011Q1,SUPPLIES AND MATERIALS,"10,384.47","4,978.41"
,OEM,FISCAL YEAR 2011,2011Q1,EQUIPMENT,"170,880.09","55,691.64"
,LIFE CYCLE REPLACEMENT,FISCAL YEAR 2011,2011Q1,"RENT, COMMUNICATION, UTILITIES","4,067.92","4,067.92"
,LIFE CYCLE REPLACEMENT,FISCAL YEAR 2011,2011Q1,OTHER SERVICES,"11,712.23","5,312.23"
,LIFE CYCLE REPLACEMENT,FISCAL YEAR 2011,2011Q1,EQUIPMENT,"105,115.54","95,500.00"
,LIFE CYCLE REPLACEMENT,FISCAL YEAR 2011,2011Q1,OTHER SERVICES,"25,731.17","25,731.17"
,LIFE CYCLE REPLACEMENT,FISCAL YEAR 2011,2011Q1,EQUIPMENT,"42,589.17","42,589.17"
,LIFE CYCLE REPLACEMENT,FISCAL YEAR 2011,2011Q1,"RENT, COMMUNICATION, UTILITIES",-800.00,0.00
,LIFE CYCLE REPLACEMENT,FISCAL YEAR 2011,2011Q1,OTHER SERVICES,"25,082.50","17,182.50"
,CHIEF ADMIN OFCR OF THE HOUSE,FISCAL YEAR 2011,2011Q1,TRAVEL,"31,262.90","18,254.38"
,CHIEF ADMIN OFCR OF THE HOUSE,FISCAL YEAR 2011,2011Q1,PRINTING AND REPRODUCTION,"1,320.37","1,104.87"
,CHIEF ADMIN OFCR OF THE HOUSE,FISCAL YEAR 2011,2011Q1,SUPPLIES AND MATERIALS,449.61,410.10
,CHIEF ADMIN OFCR OF THE HOUSE,FISCAL YEAR 2011,2011Q1,EQUIPMENT,200.00,120.00
,CHIEF ADMIN OFCR OF THE HOUSE,FISCAL YEAR 2011,2011Q1,PERSONNEL COMPENSATION,"694,709.27","334,648.13"
,CHIEF ADMIN OFCR OF THE HOUSE,FISCAL YEAR 2011,2011Q1,OTHER SERVICES,"4,160.00",0.00
,CHIEF ADMIN OFCR OF THE HOUSE,FISCAL YEAR 2011,2011Q1,SUPPLIES AND MATERIALS,"2,335.97",0.00
,CHIEF ADMIN OFCR OF THE HOUSE,FISCAL YEAR 2011,2011Q1,EQUIPMENT,"47,734.44",0.00
,HOUSE RECORDING STUDIO,FISCAL YEAR 2011,2011Q1,SUPPLIES AND MATERIALS,"13,670.95","4,527.30"
,HOUSE RECORDING STUDIO,FISCAL YEAR 2011,2011Q1,EQUIPMENT,"84,521.00","84,521.00"
,HOUSE RECORDING STUDIO,FISCAL YEAR 2011,2011Q1,OTHER SERVICES,"3,250.00",0.00
,HOUSE RECORDING STUDIO,FISCAL YEAR 2011,2011Q1,SUPPLIES AND MATERIALS,"4,728.68","4,240.08"
,HOUSE RECORDING STUDIO,FISCAL YEAR 2011,2011Q1,EQUIPMENT,"48,440.77","49,210.77"
,COMMITTEE RENOVATION PROJECT,FISCAL YEAR 2011,2011Q1,OTHER SERVICES,"68,258.14","57,629.02"
,COMMITTEE RENOVATION PROJECT,FISCAL YEAR 2011,2011Q1,SUPPLIES AND MATERIALS,"1,588.64","1,588.64"
,COMMITTEE RENOVATION PROJECT,FISCAL YEAR 2011,2011Q1,EQUIPMENT,"1,323,310.19","1,308,490.40"
A000022,HON. GARY L. ACKERMAN,2011,2011Q1,FRANKED MAIL,334.98,334.98
A000022,HON. GARY L. ACKERMAN,2011,2011Q1,PERSONNEL COMPENSATION,"216,971.68","216,971.68"
A000022,HON. GARY L. ACKERMAN,2011,2011Q1,TRAVEL,"2,704.15","2,704.15"
A000022,HON. GARY L. ACKERMAN,2011,2011Q1,"RENT, COMMUNICATION, UTILITIES","28,673.12","28,673.12"
A000022,HON. GARY L. ACKERMAN,2011,2011Q1,PRINTING AND REPRODUCTION,262.57,262.57
A000022,HON. GARY L. ACKERMAN,2011,2011Q1,OTHER SERVICES,"12,017.05","12,017.05"
A000022,HON. GARY L. ACKERMAN,2011,2011Q1,SUPPLIES AND MATERIALS,"4,878.95","4,878.95"
A000022,HON. GARY L. ACKERMAN,2011,2011Q1,EQUIPMENT,641.04,641.04
A000366,HON. SANDY ADAMS,2011,2011Q1,FRANKED MAIL,544.03,544.03
A000366,HON. SANDY ADAMS,2011,2011Q1,PERSONNEL COMPENSATION,"153,141.65","153,141.65"
A000366,HON. SANDY ADAMS,2011,2011Q1,TRAVEL,"5,278.86","5,278.86"
A000366,HON. SANDY ADAMS,2011,2011Q1,"RENT, COMMUNICATION, UTILITIES","11,755.74","11,755.74"
A000366,HON. SANDY ADAMS,2011,2011Q1,PRINTING AND REPRODUCTION,"3,088.08","3,088.08"
A000366,HON. SANDY ADAMS,2011,2011Q1,OTHER SERVICES,"16,290.80","16,290.80"
A000366,HON. SANDY ADAMS,2011,2011Q1,SUPPLIES AND MATERIALS,"3,718.37","3,718.37"
A000366,HON. SANDY ADAMS,2011,2011Q1,EQUIPMENT,"1,154.26","1,154.26"
A000055,HON. ROBERT B. ADERHOLT,2011,2011Q1,FRANKED MAIL,"1,208.16","1,208.16"
A000055,HON. ROBERT B. ADERHOLT,2011,2011Q1,PERSONNEL COMPENSATION,"235,829.08","235,829.08"
A000055,HON. ROBERT B. ADERHOLT,2011,2011Q1,TRAVEL,"7,377.16","7,377.16"
A000055,HON. ROBERT B. ADERHOLT,2011,2011Q1,"RENT, COMMUNICATION, UTILITIES","15,061.11","15,061.11"
A000055,HON. ROBERT B. ADERHOLT,2011,2011Q1,PRINTING AND REPRODUCTION,"1,785.83","1,785.83"
A000055,HON. ROBERT B. ADERHOLT,2011,2011Q1,OTHER SERVICES,"11,803.95","11,803.95"
A000055,HON. ROBERT B. ADERHOLT,2011,2011Q1,SUPPLIES AND MATERIALS,"6,228.39","6,228.39"
A000055,HON. ROBERT B. ADERHOLT,2011,2011Q1,EQUIPMENT,466.50,466.50
A000358,HON. W. TODD AKIN,2011,2011Q1,FRANKED MAIL,"1,196.05","1,196.05"
A000358,HON. W. TODD AKIN,2011,2011Q1,PERSONNEL COMPENSATION,"241,853.46","241,853.46"
A000358,HON. W. TODD AKIN,2011,2011Q1,TRAVEL,"5,609.14","5,609.14"
A000358,HON. W. TODD AKIN,2011,2011Q1,"RENT, COMMUNICATION, UTILITIES","18,905.06","18,905.06"
A000358,HON. W. TODD AKIN,2011,2011Q1,PRINTING AND REPRODUCTION,"1,057.44","1,057.44"
A000358,HON. W. TODD AKIN,2011,2011Q1,OTHER SERVICES,"6,568.50","6,568.50"
A000358,HON. W. TODD AKIN,2011,2011Q1,SUPPLIES AND MATERIALS,"1,120.25","1,120.25"
A000358,HON. W. TODD AKIN,2011,2011Q1,EQUIPMENT,795.72,795.72
A000361,HON. RODNEY ALEXANDER,2011,2011Q1,FRANKED MAIL,674.04,674.04
A000361,HON. RODNEY ALEXANDER,2011,2011Q1,PERSONNEL COMPENSATION,"217,887.91","217,887.91"
A000361,HON. RODNEY ALEXANDER,2011,2011Q1,TRAVEL,"7,403.71","7,403.71"
A000361,HON. RODNEY ALEXANDER,2011,2011Q1,"RENT, COMMUNICATION, UTILITIES","20,614.88","20,614.88"
A000361,HON. RODNEY ALEXANDER,2011,2011Q1,PRINTING AND REPRODUCTION,144.00,144.00
A000361,HON. RODNEY ALEXANDER,2011,2011Q1,OTHER SERVICES,"10,930.99","10,930.99"
A000361,HON. RODNEY ALEXANDER,2011,2011Q1,SUPPLIES AND MATERIALS,"5,042.11","5,042.11"
A000361,HON. RODNEY ALEXANDER,2011,2011Q1,EQUIPMENT,173.01,173.01
A000362,HON. JASON ALTMIRE,2011,2011Q1,FRANKED MAIL,965.79,965.79
A000362,HON. JASON ALTMIRE,2011,2011Q1,PERSONNEL COMPENSATION,"226,894.09","226,894.09"
A000362,HON. JASON ALTMIRE,2011,2011Q1,TRAVEL,"8,824.28","8,824.28"
A000362,HON. JASON ALTMIRE,2011,2011Q1,"RENT, COMMUNICATION, UTILITIES","18,103.62","18,103.62"
A000362,HON. JASON ALTMIRE,2011,2011Q1,PRINTING AND REPRODUCTION,167.95,167.95
A000362,HON. JASON ALTMIRE,2011,2011Q1,OTHER SERVICES,"9,378.16","9,378.16"
A000362,HON. JASON ALTMIRE,2011,2011Q1,SUPPLIES AND MATERIALS,"3,587.35","3,587.35"
A000362,HON. JASON ALTMIRE,2011,2011Q1,EQUIPMENT,"1,910.10","1,910.10"
A000367,HON. JUSTIN A. AMASH,2011,2011Q1,FRANKED MAIL,174.76,174.76
A000367,HON. JUSTIN A. AMASH,2011,2011Q1,PERSONNEL COMPENSATION,"182,358.90","182,358.90"
A000367,HON. JUSTIN A. AMASH,2011,2011Q1,TRAVEL,"5,028.78","5,028.78"
A000367,HON. JUSTIN A. AMASH,2011,2011Q1,"RENT, COMMUNICATION, UTILITIES","2,456.28","2,456.28"
A000367,HON. JUSTIN A. AMASH,2011,2011Q1,PRINTING AND REPRODUCTION,454.50,454.50
A000367,HON. JUSTIN A. AMASH,2011,2011Q1,OTHER SERVICES,"8,455.70","8,455.70"
A000367,HON. JUSTIN A. AMASH,2011,2011Q1,SUPPLIES AND MATERIALS,"2,980.94","2,980.94"
A000367,HON. JUSTIN A. AMASH,2011,2011Q1,EQUIPMENT,"5,677.23","5,677.23"
A000210,HON. ROBERT E. ANDREWS,2011,2011Q1,FRANKED MAIL,788.26,788.26
A000210,HON. ROBERT E. ANDREWS,2011,2011Q1,PERSONNEL COMPENSATION,"182,736.32","182,736.32"
A000210,HON. ROBERT E. ANDREWS,2011,2011Q1,TRAVEL,"2,576.00","2,576.00"
A000210,HON. ROBERT E. ANDREWS,2011,2011Q1,"RENT, COMMUNICATION, UTILITIES","24,908.75","24,908.75"
A000210,HON. ROBERT E. ANDREWS,2011,2011Q1,OTHER SERVICES,"10,789.93","10,789.93"
A000210,HON. ROBERT E. ANDREWS,2011,2011Q1,SUPPLIES AND MATERIALS,"4,813.69","4,813.69"
A000210,HON. ROBERT E. ANDREWS,2011,2011Q1,EQUIPMENT,"1,029.00","1,029.00"
A000365,HON. STEVE AUSTRIA,2011,2011Q1,FRANKED MAIL,"1,282.33","1,282.33"
A000365,HON. STEVE AUSTRIA,2011,2011Q1,PERSONNEL COMPENSATION,"205,538.03","205,538.03"
A000365,HON. STEVE AUSTRIA,2011,2011Q1,TRAVEL,"12,081.47","12,081.47"
A000365,HON. STEVE AUSTRIA,2011,2011Q1,"RENT, COMMUNICATION, UTILITIES","18,585.13","18,585.13"
A000365,HON. STEVE AUSTRIA,2011,2011Q1,PRINTING AND REPRODUCTION,"2,739.72","2,739.72"
A000365,HON. STEVE AUSTRIA,2011,2011Q1,OTHER SERVICES,"10,500.65","10,500.65"
A000365,HON. STEVE AUSTRIA,2011,2011Q1,SUPPLIES AND MATERIALS,"9,426.19","9,426.19"
A000365,HON. STEVE AUSTRIA,2011,2011Q1,EQUIPMENT,"1,084.11","1,084.11"
B001234,HON. JOE BACA,2011,2011Q1,FRANKED MAIL,226.98,226.98
B001234,HON. JOE BACA,2011,2011Q1,PERSONNEL COMPENSATION,"263,672.08","263,672.08"
B001234,HON. JOE BACA,2011,2011Q1,TRAVEL,"7,198.82","7,198.82"
B001234,HON. JOE BACA,2011,2011Q1,"RENT, COMMUNICATION, UTILITIES","17,844.85","17,844.85"
B001234,HON. JOE BACA,2011,2011Q1,PRINTING AND REPRODUCTION,35.20,35.20
B001234,HON. JOE BACA,2011,2011Q1,OTHER SERVICES,"10,640.00","10,640.00"
B001234,HON. JOE BACA,2011,2011Q1,SUPPLIES AND MATERIALS,"4,899.21","4,899.21"
B001234,HON. JOE BACA,2011,2011Q1,EQUIPMENT,"1,215.50","1,215.50"
B001256,HON. MICHELE BACHMANN,2011,2011Q1,FRANKED MAIL,478.96,478.96
B001256,HON. MICHELE BACHMANN,2011,2011Q1,PERSONNEL COMPENSATION,"221,953.21","221,953.21"
B001256,HON. MICHELE BACHMANN,2011,2011Q1,TRAVEL,"22,819.67","22,819.67"
B001256,HON. MICHELE BACHMANN,2011,2011Q1,"RENT, COMMUNICATION, UTILITIES","27,471.28","27,471.28"
B001256,HON. MICHELE BACHMANN,2011,2011Q1,PRINTING AND REPRODUCTION,635.88,635.88
B001256,HON. MICHELE BACHMANN,2011,2011Q1,OTHER SERVICES,"12,983.50","12,983.50"
B001256,HON. MICHELE BACHMANN,2011,2011Q1,SUPPLIES AND MATERIALS,"6,345.11","6,345.11"
B001256,HON. MICHELE BACHMANN,2011,2011Q1,EQUIPMENT,"1,642.91","1,642.91"
B000013,HON. SPENCER BACHUS,2011,2011Q1,FRANKED MAIL,"2,122.21","2,122.21"
B000013,HON. SPENCER BACHUS,2011,2011Q1,PERSONNEL COMPENSATION,"239,124.97","239,124.97"
B000013,HON. SPENCER BACHUS,2011,2011Q1,TRAVEL,"17,840.45","17,840.45"
B000013,HON. SPENCER BACHUS,2011,2011Q1,"RENT, COMMUNICATION, UTILITIES","13,985.90","13,985.90"
B000013,HON. SPENCER BACHUS,2011,2011Q1,PRINTING AND REPRODUCTION,686.25,686.25
B000013,HON. SPENCER BACHUS,2011,2011Q1,OTHER SERVICES,"9,334.65","9,334.65"
B000013,HON. SPENCER BACHUS,2011,2011Q1,SUPPLIES AND MATERIALS,"5,495.33","5,495.33"
B000013,HON. SPENCER BACHUS,2011,2011Q1,EQUIPMENT,"1,553.41","1,553.41"
B001230,HON. TAMMY BALDWIN,2011,2011Q1,FRANKED MAIL,536.91,536.91
B001230,HON. TAMMY BALDWIN,2011,2011Q1,PERSONNEL COMPENSATION,"258,588.40","258,588.40"
B001230,HON. TAMMY BALDWIN,2011,2011Q1,TRAVEL,"6,852.19","6,852.19"
B001230,HON. TAMMY BALDWIN,2011,2011Q1,"RENT, COMMUNICATION, UTILITIES","22,243.24","22,243.24"
B001230,HON. TAMMY BALDWIN,2011,2011Q1,PRINTING AND REPRODUCTION,324.12,324.12
B001230,HON. TAMMY BALDWIN,2011,2011Q1,OTHER SERVICES,"12,245.51","12,245.51"
B001230,HON. TAMMY BALDWIN,2011,2011Q1,SUPPLIES AND MATERIALS,"2,942.14","2,942.14"
B001230,HON. TAMMY BALDWIN,2011,2011Q1,EQUIPMENT,"1,462.65","1,462.65"
B001269,HON. LOU BARLETTA,2011,2011Q1,FRANKED MAIL,40.87,40.87
B001269,HON. LOU BARLETTA,2011,2011Q1,PERSONNEL COMPENSATION,"123,547.30","123,547.30"
B001269,HON. LOU BARLETTA,2011,2011Q1,TRAVEL,"3,497.74","3,497.74"
B001269,HON. LOU BARLETTA,2011,2011Q1,"RENT, COMMUNICATION, UTILITIES","14,479.65","14,479.65"
B001269,HON. LOU BARLETTA,2011,2011Q1,PRINTING AND REPRODUCTION,676.80,676.80
B001269,HON. LOU BARLETTA,2011,2011Q1,OTHER SERVICES,"10,726.46","10,726.46"
B001269,HON. LOU BARLETTA,2011,2011Q1,SUPPLIES AND MATERIALS,"28,795.99","28,795.99"
B001269,HON. LOU BARLETTA,2011,2011Q1,EQUIPMENT,"7,562.73","7,562.73"
B001252,HON. JOHN BARROW,2011,2011Q1,FRANKED MAIL,"1,124.67","1,124.67"
B001252,HON. JOHN BARROW,2011,2011Q1,PERSONNEL COMPENSATION,"222,064.87","222,064.87"
B001252,HON. JOHN BARROW,2011,2011Q1,TRAVEL,"16,378.75","16,378.75"
B001252,HON. JOHN BARROW,2011,2011Q1,"RENT, COMMUNICATION, UTILITIES","27,075.77","27,075.77"
B001252,HON. JOHN BARROW,2011,2011Q1,PRINTING AND REPRODUCTION,"7,473.00","7,473.00"
B001252,HON. JOHN BARROW,2011,2011Q1,OTHER SERVICES,"7,763.50","7,763.50"
B001252,HON. JOHN BARROW,2011,2011Q1,SUPPLIES AND MATERIALS,"4,211.76","4,211.76"
B001252,HON. JOHN BARROW,2011,2011Q1,EQUIPMENT,"4,604.89","4,604.89"
B000208,HON. ROSCOE G. BARTLETT,2011,2011Q1,FRANKED MAIL,439.94,439.94
B000208,HON. ROSCOE G. BARTLETT,2011,2011Q1,PERSONNEL COMPENSATION,"250,065.67","250,065.67"
B000208,HON. ROSCOE G. BARTLETT,2011,2011Q1,TRAVEL,"4,212.74","4,212.74"
B000208,HON. ROSCOE G. BARTLETT,2011,2011Q1,"RENT, COMMUNICATION, UTILITIES","32,842.42","32,842.42"
B000208,HON. ROSCOE G. BARTLETT,2011,2011Q1,PRINTING AND REPRODUCTION,466.20,466.20
B000208,HON. ROSCOE G. BARTLETT,2011,2011Q1,OTHER SERVICES,"9,962.14","9,962.14"
B000208,HON. ROSCOE G. BARTLETT,2011,2011Q1,SUPPLIES AND MATERIALS,"9,261.85","9,261.85"
B000208,HON. ROSCOE G. BARTLETT,2011,2011Q1,EQUIPMENT,626.70,626.70
B000213,HON. JOE BARTON,2011,2011Q1,FRANKED MAIL,74.06,74.06
B000213,HON. JOE BARTON,2011,2011Q1,PERSONNEL COMPENSATION,"287,645.76","287,645.76"
B000213,HON. JOE BARTON,2011,2011Q1,TRAVEL,"14,811.55","14,811.55"
B000213,HON. JOE BARTON,2011,2011Q1,"RENT, COMMUNICATION, UTILITIES","20,018.37","20,018.37"
B000213,HON. JOE BARTON,2011,2011Q1,PRINTING AND REPRODUCTION,203.00,203.00
B000213,HON. JOE BARTON,2011,2011Q1,OTHER SERVICES,"13,344.39","13,344.39"
B000213,HON. JOE BARTON,2011,2011Q1,SUPPLIES AND MATERIALS,"4,445.84","4,445.84"
B000213,HON. JOE BARTON,2011,2011Q1,EQUIPMENT,"1,022.88","1,022.88"
B000220,HON. CHARLES F. BASS,2011,2011Q1,FRANKED MAIL,237.94,237.94
B000220,HON. CHARLES F. BASS,2011,2011Q1,PERSONNEL COMPENSATION,"187,472.25","187,472.25"
B000220,HON. CHARLES F. BASS,2011,2011Q1,TRAVEL,"7,655.46","7,655.46"
B000220,HON. CHARLES F. BASS,2011,2011Q1,"RENT, COMMUNICATION, UTILITIES","17,735.58","17,735.58"
B000220,HON. CHARLES F. BASS,2011,2011Q1,PRINTING AND REPRODUCTION,"6,512.05","6,512.05"
B000220,HON. CHARLES F. BASS,2011,2011Q1,OTHER SERVICES,"9,601.80","9,601.80"
B000220,HON. CHARLES F. BASS,2011,2011Q1,SUPPLIES AND MATERIALS,"7,702.96","7,702.96"
B000220,HON. CHARLES F. BASS,2011,2011Q1,EQUIPMENT,"1,900.83","1,900.83"
B001270,HON. KAREN BASS,2011,2011Q1,FRANKED MAIL,2.71,2.71
B001270,HON. KAREN BASS,2011,2011Q1,PERSONNEL COMPENSATION,"196,841.72","196,841.72"
B001270,HON. KAREN BASS,2011,2011Q1,TRAVEL,"4,501.60","4,501.60"
B001270,HON. KAREN BASS,2011,2011Q1,"RENT, COMMUNICATION, UTILITIES","25,211.32","25,211.32"
B001270,HON. KAREN BASS,2011,2011Q1,PRINTING AND REPRODUCTION,"1,313.30","1,313.30"
B001270,HON. KAREN BASS,2011,2011Q1,OTHER SERVICES,"5,700.00","5,700.00"
B001270,HON. KAREN BASS,2011,2011Q1,SUPPLIES AND MATERIALS,"8,792.26","8,792.26"
B001270,HON. KAREN BASS,2011,2011Q1,EQUIPMENT,"1,138.63","1,138.63"
B000287,HON. XAVIER BECERRA,2011,2011Q1,FRANKED MAIL,491.36,491.36
B000287,HON. XAVIER BECERRA,2011,2011Q1,PERSONNEL COMPENSATION,"228,640.89","228,640.89"
B000287,HON. XAVIER BECERRA,2011,2011Q1,TRAVEL,"7,731.58","7,731.58"
B000287,HON. XAVIER BECERRA,2011,2011Q1,"RENT, COMMUNICATION, UTILITIES","16,836.31","16,836.31"
B000287,HON. XAVIER BECERRA,2011,2011Q1,PRINTING AND REPRODUCTION,"3,780.00","3,780.00"
B000287,HON. XAVIER BECERRA,2011,2011Q1,OTHER SERVICES,"5,340.00","5,340.00"
B000287,HON. XAVIER BECERRA,2011,2011Q1,SUPPLIES AND MATERIALS,"6,305.74","6,305.74"
B000287,HON. XAVIER BECERRA,2011,2011Q1,EQUIPMENT,477.96,477.96
B001271,HON. DAN BENISHEK,2011,2011Q1,FRANKED MAIL,501.29,501.29
B001271,HON. DAN BENISHEK,2011,2011Q1,PERSONNEL COMPENSATION,"184,142.23","184,142.23"
B001271,HON. DAN BENISHEK,2011,2011Q1,TRAVEL,"10,710.95","10,710.95"
B001271,HON. DAN BENISHEK,2011,2011Q1,"RENT, COMMUNICATION, UTILITIES","15,670.75","15,670.75"
B001271,HON. DAN BENISHEK,2011,2011Q1,PRINTING AND REPRODUCTION,"4,072.70","4,072.70"
B001271,HON. DAN BENISHEK,2011,2011Q1,OTHER SERVICES,"9,803.50","9,803.50"
B001271,HON. DAN BENISHEK,2011,2011Q1,SUPPLIES AND MATERIALS,"6,254.76","6,254.76"
B001271,HON. DAN BENISHEK,2011,2011Q1,EQUIPMENT,"2,402.83","2,402.83"
B001272,HON. RICK BERG,2011,2011Q1,FRANKED MAIL,5.62,5.62
B001272,HON. RICK BERG,2011,2011Q1,PERSONNEL COMPENSATION,"143,676.06","143,676.06"
B001272,HON. RICK BERG,2011,2011Q1,TRAVEL,"6,619.45","6,619.45"
B001272,HON. RICK BERG,2011,2011Q1,"RENT, COMMUNICATION, UTILITIES","16,439.33","16,439.33"
B001272,HON. RICK BERG,2011,2011Q1,PRINTING AND REPRODUCTION,"1,827.26","1,827.26"
B001272,HON. RICK BERG,2011,2011Q1,OTHER SERVICES,"9,755.80","9,755.80"
B001272,HON. RICK BERG,2011,2011Q1,SUPPLIES AND MATERIALS,"8,490.22","8,490.22"
B001272,HON. RICK BERG,2011,2011Q1,EQUIPMENT,"2,369.51","2,369.51"
B001231,HON. SHELLEY BERKLEY,2011,2011Q1,FRANKED MAIL,103.41,103.41
B001231,HON. SHELLEY BERKLEY,2011,2011Q1,PERSONNEL COMPENSATION,"288,156.60","288,156.60"
B001231,HON. SHELLEY BERKLEY,2011,2011Q1,TRAVEL,"10,026.87","10,026.87"
B001231,HON. SHELLEY BERKLEY,2011,2011Q1,"RENT, COMMUNICATION, UTILITIES","18,895.77","18,895.77"
B001231,HON. SHELLEY BERKLEY,2011,2011Q1,PRINTING AND REPRODUCTION,267.20,267.20
B001231,HON. SHELLEY BERKLEY,2011,2011Q1,OTHER SERVICES,"7,002.45","7,002.45"
B001231,HON. SHELLEY BERKLEY,2011,2011Q1,SUPPLIES AND MATERIALS,"1,864.39","1,864.39"
B001231,HON. SHELLEY BERKLEY,2011,2011Q1,EQUIPMENT,"1,313.99","1,313.99"
B000410,HON. HOWARD L. BERMAN,2011,2011Q1,FRANKED MAIL,669.87,669.87
B000410,HON. HOWARD L. BERMAN,2011,2011Q1,PERSONNEL COMPENSATION,"263,943.59","263,943.59"
B000410,HON. HOWARD L. BERMAN,2011,2011Q1,TRAVEL,"5,919.82","5,919.82"
B000410,HON. HOWARD L. BERMAN,2011,2011Q1,"RENT, COMMUNICATION, UTILITIES","14,703.33","14,703.33"
B000410,HON. HOWARD L. BERMAN,2011,2011Q1,PRINTING AND REPRODUCTION,"47,622.81","47,622.81"
B000410,HON. HOWARD L. BERMAN,2011,2011Q1,OTHER SERVICES,"6,844.50","6,844.50"
B000410,HON. HOWARD L. BERMAN,2011,2011Q1,SUPPLIES AND MATERIALS,623.12,623.12
B000410,HON. HOWARD L. BERMAN,2011,2011Q1,EQUIPMENT,750.24,750.24
B001232,HON. JUDY BIGGERT,2011,2011Q1,FRANKED MAIL,"2,391.77","2,391.77"
B001232,HON. JUDY BIGGERT,2011,2011Q1,PERSONNEL COMPENSATION,"204,877.80","204,877.80"
B001232,HON. JUDY BIGGERT,2011,2011Q1,TRAVEL,"3,916.05","3,916.05"
B001232,HON. JUDY BIGGERT,2011,2011Q1,"RENT, COMMUNICATION, UTILITIES","17,969.92","17,969.92"
B001232,HON. JUDY BIGGERT,2011,2011Q1,PRINTING AND REPRODUCTION,392.75,392.75
B001232,HON. JUDY BIGGERT,2011,2011Q1,OTHER SERVICES,"11,617.05","11,617.05"
B001232,HON. JUDY BIGGERT,2011,2011Q1,SUPPLIES AND MATERIALS,"2,395.65","2,395.65"
B001232,HON. JUDY BIGGERT,2011,2011Q1,EQUIPMENT,831.75,831.75
B000461,HON. BRIAN P. BILBRAY,2011,2011Q1,FRANKED MAIL,"1,977.51","1,977.51"
B000461,HON. BRIAN P. BILBRAY,2011,2011Q1,PERSONNEL COMPENSATION,"235,131.11","235,131.11"
B000461,HON. BRIAN P. BILBRAY,2011,2011Q1,TRAVEL,"14,397.25","14,397.25"
B000461,HON. BRIAN P. BILBRAY,2011,2011Q1,"RENT, COMMUNICATION, UTILITIES","27,701.03","27,701.03"
B000461,HON. BRIAN P. BILBRAY,2011,2011Q1,PRINTING AND REPRODUCTION,354.40,354.40
B000461,HON. BRIAN P. BILBRAY,2011,2011Q1,OTHER SERVICES,"6,670.00","6,670.00"
B000461,HON. BRIAN P. BILBRAY,2011,2011Q1,SUPPLIES AND MATERIALS,"9,292.47","9,292.47"
B000461,HON. BRIAN P. BILBRAY,2011,2011Q1,EQUIPMENT,648.99,648.99
B001257,HON. GUS M. BILIRAKIS,2011,2011Q1,FRANKED MAIL,784.42,784.42
B001257,HON. GUS M. BILIRAKIS,2011,2011Q1,PERSONNEL COMPENSATION,"210,857.17","210,857.17"
B001257,HON. GUS M. BILIRAKIS,2011,2011Q1,TRAVEL,"7,872.09","7,872.09"
B001257,HON. GUS M. BILIRAKIS,2011,2011Q1,"RENT, COMMUNICATION, UTILITIES","23,520.63","23,520.63"
B001257,HON. GUS M. BILIRAKIS,2011,2011Q1,PRINTING AND REPRODUCTION,680.95,680.95
B001257,HON. GUS M. BILIRAKIS,2011,2011Q1,OTHER SERVICES,"14,615.46","14,615.46"
B001257,HON. GUS M. BILIRAKIS,2011,2011Q1,SUPPLIES AND MATERIALS,"3,303.55","3,303.55"
B001257,HON. GUS M. BILIRAKIS,2011,2011Q1,EQUIPMENT,"1,112.46","1,112.46"
B001250,HON. ROB BISHOP,2011,2011Q1,FRANKED MAIL,73.86,73.86
B001250,HON. ROB BISHOP,2011,2011Q1,PERSONNEL COMPENSATION,"230,220.02","230,220.02"
