"OFFICE","YEAR","QUARTER","CATEGORY","YTD","AMOUNT"
"LEGISLATIVE COUNSEL","FISCAL YEAR 2011","2011Q2","PRINTING AND REPRODUCTION","325.60","125.70"
"LEGISLATIVE COUNSEL","FISCAL YEAR 2011","2011Q2","OTHER SERVICES","168,726.39","91,934.99"
"LEGISLATIVE COUNSEL","FISCAL YEAR 2011","2011Q2","SUPPLIES AND MATERIALS","27,786.18","8,419.05"
"LEGISLATIVE COUNSEL","FISCAL YEAR 2011","2011Q2","EQUIPMENT","79,763.02","25,262.15"
"INTERPARLIAMENTARY AFFAIRS","FISCAL YEAR 2011","2011Q2","PERSONNEL COMPENSATION","217,247.70","46,119.75"
"INTERPARLIAMENTARY AFFAIRS","FISCAL YEAR 2011","2011Q2","TRAVEL","24.00","0.00"
"INTERPARLIAMENTARY AFFAIRS","FISCAL YEAR 2011","2011Q2","RENT, COMMUNICATION, UTILITIES","5,942.36","988.47"
"INTERPARLIAMENTARY AFFAIRS","FISCAL YEAR 2011","2011Q2","PRINTING AND REPRODUCTION","2,965.90","1,158.50"
"INTERPARLIAMENTARY AFFAIRS","FISCAL YEAR 2011","2011Q2","OTHER SERVICES","1,009.77","0.00"
"INTERPARLIAMENTARY AFFAIRS","FISCAL YEAR 2011","2011Q2","SUPPLIES AND MATERIALS","72,946.99","42,731.47"
"INTERPARLIAMENTARY AFFAIRS","FISCAL YEAR 2011","2011Q2","EQUIPMENT","5,110.05","3,970.05"
"CAO ADVANCED BUSINESS SOLUTION","FISCAL YEAR 2011","2011Q2","OTHER SERVICES","567,607.13","392,007.03"
"CAO ADVANCED BUSINESS SOLUTION","FISCAL YEAR 2011","2011Q2","EQUIPMENT","1,813.51","76.41"
"AFS IMMEDIATE OFFICE","FISCAL YEAR 2011","2011Q2","OTHER SERVICES","1,376,141.65","101,205.14"
"TECHNOLOGY INFRASTRUCTURE","FISCAL YEAR 2011","2011Q2","OTHER SERVICES","123,977.10","0.00"
"TECHNOLOGY INFRASTRUCTURE","FISCAL YEAR 2011","2011Q2","OTHER SERVICES","315,661.94","28,990.63"
"FURNISHINGS & LOGISTICS","FISCAL YEAR 2011","2011Q2","SUPPLIES AND MATERIALS","266.17","0.00"
"FURNISHINGS & LOGISTICS","FISCAL YEAR 2011","2011Q2","EQUIPMENT","717.02","0.00"
"FURNISHINGS & LOGISTICS","FISCAL YEAR 2011","2011Q2","OTHER SERVICES","17,612.50","2,727.50"
"FURNISHINGS & LOGISTICS","FISCAL YEAR 2011","2011Q2","SUPPLIES AND MATERIALS","13,205.45","2,716.69"
"FURNISHINGS & LOGISTICS","FISCAL YEAR 2011","2011Q2","EQUIPMENT","209,556.04","96,462.40"
"CLERK OF THE HOUSE","FISCAL YEAR 2011","2011Q2","OTHER SERVICES","139,500.00","38,000.00"
"OEM","FISCAL YEAR 2011","2011Q2","PERSONNEL COMPENSATION","500,000.00","-225,224.11"
"OEM","FISCAL YEAR 2011","2011Q2","TRAVEL","162,350.36","60,432.90"
"OEM","FISCAL YEAR 2011","2011Q2","RENT, COMMUNICATION, UTILITIES","31,790.56","10,307.93"
"OEM","FISCAL YEAR 2011","2011Q2","PRINTING AND REPRODUCTION","284.20","0.00"
"OEM","FISCAL YEAR 2011","2011Q2","OTHER SERVICES","861,551.16","302,553.89"
"OEM","FISCAL YEAR 2011","2011Q2","SUPPLIES AND MATERIALS","16,019.08","5,634.61"
"OEM","FISCAL YEAR 2011","2011Q2","EQUIPMENT","177,027.99","6,147.90"
"LIFE CYCLE REPLACEMENT","FISCAL YEAR 2011","2011Q2","RENT, COMMUNICATION, UTILITIES","4,067.92","0.00"
"LIFE CYCLE REPLACEMENT","FISCAL YEAR 2011","2011Q2","OTHER SERVICES","11,712.23","0.00"
"LIFE CYCLE REPLACEMENT","FISCAL YEAR 2011","2011Q2","EQUIPMENT","105,115.54","0.00"
"LIFE CYCLE REPLACEMENT","FISCAL YEAR 2011","2011Q2","OTHER SERVICES","25,731.17","0.00"
"LIFE CYCLE REPLACEMENT","FISCAL YEAR 2011","2011Q2","EQUIPMENT","42,589.17","0.00"
"LIFE CYCLE REPLACEMENT","FISCAL YEAR 2011","2011Q2","OTHER SERVICES","44,627.19","44,627.19"
"LIFE CYCLE REPLACEMENT","FISCAL YEAR 2011","2011Q2","RENT, COMMUNICATION, UTILITIES","-800.00","0.00"
"LIFE CYCLE REPLACEMENT","FISCAL YEAR 2011","2011Q2","OTHER SERVICES","25,082.50","0.00"
"LIFE CYCLE REPLACEMENT","FISCAL YEAR 2011","2011Q2","EQUIPMENT","10,833.00","10,833.00"
"CHIEF ADMIN OFCR OF THE HOUSE","FISCAL YEAR 2011","2011Q2","TRAVEL","51,185.83","19,922.93"
"CHIEF ADMIN OFCR OF THE HOUSE","FISCAL YEAR 2011","2011Q2","PRINTING AND REPRODUCTION","1,652.47","332.10"
"CHIEF ADMIN OFCR OF THE HOUSE","FISCAL YEAR 2011","2011Q2","OTHER SERVICES","500.00","500.00"
"CHIEF ADMIN OFCR OF THE HOUSE","FISCAL YEAR 2011","2011Q2","SUPPLIES AND MATERIALS","2,544.24","2,094.63"
"CHIEF ADMIN OFCR OF THE HOUSE","FISCAL YEAR 2011","2011Q2","EQUIPMENT","320.00","120.00"
"CHIEF ADMIN OFCR OF THE HOUSE","FISCAL YEAR 2011","2011Q2","PERSONNEL COMPENSATION","1,016,812.56","322,103.29"
"CHIEF ADMIN OFCR OF THE HOUSE","FISCAL YEAR 2011","2011Q2","OTHER SERVICES","4,160.00","0.00"
"CHIEF ADMIN OFCR OF THE HOUSE","FISCAL YEAR 2011","2011Q2","SUPPLIES AND MATERIALS","2,335.97","0.00"
"CHIEF ADMIN OFCR OF THE HOUSE","FISCAL YEAR 2011","2011Q2","EQUIPMENT","47,734.44","0.00"
"HOUSE RECORDING STUDIO","FISCAL YEAR 2011","2011Q2","OTHER SERVICES","4,267.91","4,267.91"
"HOUSE RECORDING STUDIO","FISCAL YEAR 2011","2011Q2","SUPPLIES AND MATERIALS","25,698.95","12,028.00"
"HOUSE RECORDING STUDIO","FISCAL YEAR 2011","2011Q2","EQUIPMENT","118,767.27","34,246.27"
"HOUSE RECORDING STUDIO","FISCAL YEAR 2011","2011Q2","OTHER SERVICES","3,250.00","0.00"
"HOUSE RECORDING STUDIO","FISCAL YEAR 2011","2011Q2","SUPPLIES AND MATERIALS","20,959.73","16,231.05"
"HOUSE RECORDING STUDIO","FISCAL YEAR 2011","2011Q2","EQUIPMENT","211,567.35","163,126.58"
"COMMITTEE RENOVATION PROJECT","FISCAL YEAR 2011","2011Q2","OTHER SERVICES","101,895.92","33,637.78"
"COMMITTEE RENOVATION PROJECT","FISCAL YEAR 2011","2011Q2","SUPPLIES AND MATERIALS","1,588.64","0.00"
"COMMITTEE RENOVATION PROJECT","FISCAL YEAR 2011","2011Q2","EQUIPMENT","1,514,670.19","191,360.00"
"HON. GARY L. ACKERMAN","2011","2011Q2","FRANKED MAIL","10,155.01","9,820.03"
"HON. GARY L. ACKERMAN","2011","2011Q2","PERSONNEL COMPENSATION","446,566.12","229,594.44"
"HON. GARY L. ACKERMAN","2011","2011Q2","TRAVEL","8,631.15","5,927.00"
"HON. GARY L. ACKERMAN","2011","2011Q2","RENT, COMMUNICATION, UTILITIES","58,422.97","29,749.85"
"HON. GARY L. ACKERMAN","2011","2011Q2","PRINTING AND REPRODUCTION","5,446.57","5,184.00"
"HON. GARY L. ACKERMAN","2011","2011Q2","OTHER SERVICES","24,634.10","12,617.05"
"HON. GARY L. ACKERMAN","2011","2011Q2","SUPPLIES AND MATERIALS","14,883.34","10,004.39"
"HON. GARY L. ACKERMAN","2011","2011Q2","EQUIPMENT","1,282.08","641.04"
"HON. SANDY ADAMS","2011","2011Q2","FRANKED MAIL","2,797.02","2,252.99"
"HON. SANDY ADAMS","2011","2011Q2","PERSONNEL COMPENSATION","320,924.96","167,783.31"
"HON. SANDY ADAMS","2011","2011Q2","TRAVEL","11,311.35","6,032.49"
"HON. SANDY ADAMS","2011","2011Q2","RENT, COMMUNICATION, UTILITIES","31,336.44","19,580.70"
"HON. SANDY ADAMS","2011","2011Q2","PRINTING AND REPRODUCTION","5,530.73","2,442.65"
"HON. SANDY ADAMS","2011","2011Q2","OTHER SERVICES","25,864.10","9,573.30"
"HON. SANDY ADAMS","2011","2011Q2","SUPPLIES AND MATERIALS","12,608.40","8,890.03"
"HON. SANDY ADAMS","2011","2011Q2","EQUIPMENT","2,283.94","1,129.68"
"HON. ROBERT B. ADERHOLT","2011","2011Q2","FRANKED MAIL","3,957.37","2,749.21"
"HON. ROBERT B. ADERHOLT","2011","2011Q2","PERSONNEL COMPENSATION","472,513.07","236,683.99"
"HON. ROBERT B. ADERHOLT","2011","2011Q2","TRAVEL","27,866.18","20,489.02"
"HON. ROBERT B. ADERHOLT","2011","2011Q2","RENT, COMMUNICATION, UTILITIES","35,731.69","20,670.58"
"HON. ROBERT B. ADERHOLT","2011","2011Q2","PRINTING AND REPRODUCTION","4,034.17","2,248.34"
"HON. ROBERT B. ADERHOLT","2011","2011Q2","OTHER SERVICES","23,757.90","11,953.95"
"HON. ROBERT B. ADERHOLT","2011","2011Q2","SUPPLIES AND MATERIALS","11,481.68","5,253.29"
"HON. ROBERT B. ADERHOLT","2011","2011Q2","EQUIPMENT","816.22","349.72"
"HON. W. TODD AKIN","2011","2011Q2","FRANKED MAIL","4,208.19","3,012.14"
"HON. W. TODD AKIN","2011","2011Q2","PERSONNEL COMPENSATION","473,578.87","231,725.41"
"HON. W. TODD AKIN","2011","2011Q2","TRAVEL","12,083.50","6,474.36"
"HON. W. TODD AKIN","2011","2011Q2","RENT, COMMUNICATION, UTILITIES","53,729.74","34,824.68"
"HON. W. TODD AKIN","2011","2011Q2","PRINTING AND REPRODUCTION","1,118.77","61.33"
"HON. W. TODD AKIN","2011","2011Q2","OTHER SERVICES","13,637.00","7,068.50"
"HON. W. TODD AKIN","2011","2011Q2","SUPPLIES AND MATERIALS","2,689.84","1,569.59"
"HON. W. TODD AKIN","2011","2011Q2","EQUIPMENT","1,591.44","795.72"
"HON. RODNEY ALEXANDER","2011","2011Q2","FRANKED MAIL","1,969.92","1,295.88"
"HON. RODNEY ALEXANDER","2011","2011Q2","PERSONNEL COMPENSATION","452,635.13","234,747.22"
"HON. RODNEY ALEXANDER","2011","2011Q2","TRAVEL","34,816.99","27,413.28"
"HON. RODNEY ALEXANDER","2011","2011Q2","RENT, COMMUNICATION, UTILITIES","44,404.40","23,789.52"
"HON. RODNEY ALEXANDER","2011","2011Q2","PRINTING AND REPRODUCTION","217.08","73.08"
"HON. RODNEY ALEXANDER","2011","2011Q2","OTHER SERVICES","20,920.99","9,990.00"
"HON. RODNEY ALEXANDER","2011","2011Q2","SUPPLIES AND MATERIALS","7,752.05","2,709.94"
"HON. RODNEY ALEXANDER","2011","2011Q2","EQUIPMENT","346.02","173.01"
"HON. JASON ALTMIRE","2011","2011Q2","FRANKED MAIL","17,378.62","16,412.83"
"HON. JASON ALTMIRE","2011","2011Q2","PERSONNEL COMPENSATION","457,194.07","230,299.98"
"HON. JASON ALTMIRE","2011","2011Q2","TRAVEL","21,708.89","12,884.61"
"HON. JASON ALTMIRE","2011","2011Q2","RENT, COMMUNICATION, UTILITIES","39,986.34","21,882.72"
"HON. JASON ALTMIRE","2011","2011Q2","PRINTING AND REPRODUCTION","795.37","627.42"
"HON. JASON ALTMIRE","2011","2011Q2","OTHER SERVICES","19,645.36","10,267.20"
"HON. JASON ALTMIRE","2011","2011Q2","SUPPLIES AND MATERIALS","9,365.29","5,777.94"
"HON. JASON ALTMIRE","2011","2011Q2","EQUIPMENT","3,820.20","1,910.10"
"HON. JUSTIN A. AMASH","2011","2011Q2","FRANKED MAIL","589.43","414.67"
"HON. JUSTIN A. AMASH","2011","2011Q2","PERSONNEL COMPENSATION","374,472.74","192,113.84"
"HON. JUSTIN A. AMASH","2011","2011Q2","TRAVEL","11,225.84","6,197.06"
"HON. JUSTIN A. AMASH","2011","2011Q2","RENT, COMMUNICATION, UTILITIES","29,847.10","27,390.82"
"HON. JUSTIN A. AMASH","2011","2011Q2","PRINTING AND REPRODUCTION","3,118.54","2,664.04"
"HON. JUSTIN A. AMASH","2011","2011Q2","OTHER SERVICES","15,435.86","6,980.16"
"HON. JUSTIN A. AMASH","2011","2011Q2","SUPPLIES AND MATERIALS","6,876.91","3,895.97"
"HON. JUSTIN A. AMASH","2011","2011Q2","EQUIPMENT","9,647.46","3,970.23"
"HON. ROBERT E. ANDREWS","2011","2011Q2","FRANKED MAIL","1,999.57","1,211.31"
"HON. ROBERT E. ANDREWS","2011","2011Q2","PERSONNEL COMPENSATION","367,756.75","185,020.43"
"HON. ROBERT E. ANDREWS","2011","2011Q2","TRAVEL","7,145.00","4,569.00"
"HON. ROBERT E. ANDREWS","2011","2011Q2","RENT, COMMUNICATION, UTILITIES","52,045.93","27,137.18"
"HON. ROBERT E. ANDREWS","2011","2011Q2","PRINTING AND REPRODUCTION","366.76","366.76"
"HON. ROBERT E. ANDREWS","2011","2011Q2","OTHER SERVICES","22,058.61","11,268.68"
"HON. ROBERT E. ANDREWS","2011","2011Q2","SUPPLIES AND MATERIALS","6,504.21","1,690.52"
"HON. ROBERT E. ANDREWS","2011","2011Q2","EQUIPMENT","2,058.00","1,029.00"
"HON. STEVE AUSTRIA","2011","2011Q2","FRANKED MAIL","3,300.66","2,018.33"
"HON. STEVE AUSTRIA","2011","2011Q2","PERSONNEL COMPENSATION","438,749.75","233,211.72"
"HON. STEVE AUSTRIA","2011","2011Q2","TRAVEL","39,521.99","27,440.52"
"HON. STEVE AUSTRIA","2011","2011Q2","RENT, COMMUNICATION, UTILITIES","47,639.56","29,054.43"
"HON. STEVE AUSTRIA","2011","2011Q2","PRINTING AND REPRODUCTION","4,973.87","2,234.15"
"HON. STEVE AUSTRIA","2011","2011Q2","OTHER SERVICES","25,818.19","15,317.54"
"HON. STEVE AUSTRIA","2011","2011Q2","SUPPLIES AND MATERIALS","21,211.17","11,784.98"
"HON. STEVE AUSTRIA","2011","2011Q2","EQUIPMENT","3,319.21","2,235.10"
"HON. JOE BACA","2011","2011Q2","FRANKED MAIL","31,487.82","31,260.84"
"HON. JOE BACA","2011","2011Q2","PERSONNEL COMPENSATION","528,376.66","264,704.58"
"HON. JOE BACA","2011","2011Q2","TRAVEL","15,975.95","8,777.13"
"HON. JOE BACA","2011","2011Q2","RENT, COMMUNICATION, UTILITIES","37,758.08","19,913.23"
"HON. JOE BACA","2011","2011Q2","PRINTING AND REPRODUCTION","23,169.35","23,134.15"
"HON. JOE BACA","2011","2011Q2","OTHER SERVICES","22,092.50","11,452.50"
"HON. JOE BACA","2011","2011Q2","SUPPLIES AND MATERIALS","12,214.21","7,315.00"
"HON. JOE BACA","2011","2011Q2","EQUIPMENT","2,403.32","1,187.82"
"HON. MICHELE BACHMANN","2011","2011Q2","FRANKED MAIL","15,064.89","14,585.93"
"HON. MICHELE BACHMANN","2011","2011Q2","PERSONNEL COMPENSATION","432,210.93","210,257.72"
"HON. MICHELE BACHMANN","2011","2011Q2","TRAVEL","40,629.87","17,810.20"
"HON. MICHELE BACHMANN","2011","2011Q2","RENT, COMMUNICATION, UTILITIES","59,131.14","31,659.86"
"HON. MICHELE BACHMANN","2011","2011Q2","PRINTING AND REPRODUCTION","2,962.60","2,326.72"
"HON. MICHELE BACHMANN","2011","2011Q2","OTHER SERVICES","27,109.50","14,126.00"
"HON. MICHELE BACHMANN","2011","2011Q2","SUPPLIES AND MATERIALS","10,922.49","4,577.38"
"HON. MICHELE BACHMANN","2011","2011Q2","EQUIPMENT","5,123.81","3,480.90"
"HON. SPENCER BACHUS","2011","2011Q2","FRANKED MAIL","41,544.62","39,422.41"
"HON. SPENCER BACHUS","2011","2011Q2","PERSONNEL COMPENSATION","481,261.64","242,136.67"
"HON. SPENCER BACHUS","2011","2011Q2","TRAVEL","43,876.20","26,035.75"
"HON. SPENCER BACHUS","2011","2011Q2","RENT, COMMUNICATION, UTILITIES","33,913.62","19,927.72"
"HON. SPENCER BACHUS","2011","2011Q2","PRINTING AND REPRODUCTION","913.36","227.11"
"HON. SPENCER BACHUS","2011","2011Q2","OTHER SERVICES","18,819.30","9,484.65"
"HON. SPENCER BACHUS","2011","2011Q2","SUPPLIES AND MATERIALS","13,059.29","7,563.96"
"HON. SPENCER BACHUS","2011","2011Q2","EQUIPMENT","8,535.55","6,982.14"
"HON. TAMMY BALDWIN","2011","2011Q2","FRANKED MAIL","1,884.36","1,347.45"
"HON. TAMMY BALDWIN","2011","2011Q2","PERSONNEL COMPENSATION","515,360.99","256,772.59"
"HON. TAMMY BALDWIN","2011","2011Q2","TRAVEL","39,053.13","32,200.94"
"HON. TAMMY BALDWIN","2011","2011Q2","RENT, COMMUNICATION, UTILITIES","49,975.64","27,732.40"
"HON. TAMMY BALDWIN","2011","2011Q2","PRINTING AND REPRODUCTION","1,591.95","1,267.83"
"HON. TAMMY BALDWIN","2011","2011Q2","OTHER SERVICES","25,650.53","13,405.02"
"HON. TAMMY BALDWIN","2011","2011Q2","SUPPLIES AND MATERIALS","8,865.79","5,923.65"
"HON. TAMMY BALDWIN","2011","2011Q2","EQUIPMENT","3,420.28","1,957.63"
"HON. LOU BARLETTA","2011","2011Q2","FRANKED MAIL","26,986.61","26,945.74"
"HON. LOU BARLETTA","2011","2011Q2","PERSONNEL COMPENSATION","322,775.06","199,227.76"
"HON. LOU BARLETTA","2011","2011Q2","TRAVEL","18,343.56","14,845.82"
"HON. LOU BARLETTA","2011","2011Q2","RENT, COMMUNICATION, UTILITIES","43,853.46","29,373.81"
"HON. LOU BARLETTA","2011","2011Q2","PRINTING AND REPRODUCTION","9,730.05","9,053.25"
"HON. LOU BARLETTA","2011","2011Q2","OTHER SERVICES","50,803.54","40,077.08"
"HON. LOU BARLETTA","2011","2011Q2","SUPPLIES AND MATERIALS","48,825.64","20,029.65"
"HON. LOU BARLETTA","2011","2011Q2","EQUIPMENT","10,976.34","3,413.61"
"HON. JOHN BARROW","2011","2011Q2","FRANKED MAIL","21,076.38","19,951.71"
"HON. JOHN BARROW","2011","2011Q2","PERSONNEL COMPENSATION","437,727.48","215,662.61"
"HON. JOHN BARROW","2011","2011Q2","TRAVEL","41,854.00","25,475.25"
"HON. JOHN BARROW","2011","2011Q2","RENT, COMMUNICATION, UTILITIES","59,291.29","32,215.52"
"HON. JOHN BARROW","2011","2011Q2","PRINTING AND REPRODUCTION","45,525.80","38,052.80"
"HON. JOHN BARROW","2011","2011Q2","OTHER SERVICES","17,439.50","9,676.00"
"HON. JOHN BARROW","2011","2011Q2","SUPPLIES AND MATERIALS","11,118.60","6,906.84"
"HON. JOHN BARROW","2011","2011Q2","EQUIPMENT","7,278.02","2,673.13"
"HON. ROSCOE G. BARTLETT","2011","2011Q2","FRANKED MAIL","1,951.23","1,511.29"
"HON. ROSCOE G. BARTLETT","2011","2011Q2","PERSONNEL COMPENSATION","501,315.68","251,250.01"
"HON. ROSCOE G. BARTLETT","2011","2011Q2","TRAVEL","15,199.11","10,986.37"
"HON. ROSCOE G. BARTLETT","2011","2011Q2","RENT, COMMUNICATION, UTILITIES","69,625.73","36,783.31"
"HON. ROSCOE G. BARTLETT","2011","2011Q2","PRINTING AND REPRODUCTION","1,316.88","850.68"
"HON. ROSCOE G. BARTLETT","2011","2011Q2","OTHER SERVICES","21,118.63","11,156.49"
"HON. ROSCOE G. BARTLETT","2011","2011Q2","SUPPLIES AND MATERIALS","23,974.61","14,712.76"
"HON. ROSCOE G. BARTLETT","2011","2011Q2","EQUIPMENT","2,152.40","1,525.70"
"HON. JOE BARTON","2011","2011Q2","FRANKED MAIL","1,265.82","1,191.76"
"HON. JOE BARTON","2011","2011Q2","PERSONNEL COMPENSATION","519,926.45","232,280.69"
"HON. JOE BARTON","2011","2011Q2","TRAVEL","35,377.20","20,565.65"
"HON. JOE BARTON","2011","2011Q2","RENT, COMMUNICATION, UTILITIES","45,704.84","25,686.47"
"HON. JOE BARTON","2011","2011Q2","PRINTING AND REPRODUCTION","1,129.15","926.15"
"HON. JOE BARTON","2011","2011Q2","OTHER SERVICES","26,433.18","13,088.79"
"HON. JOE BARTON","2011","2011Q2","SUPPLIES AND MATERIALS","8,549.56","4,103.72"
"HON. JOE BARTON","2011","2011Q2","EQUIPMENT","2,304.36","1,281.48"
"HON. CHARLES F. BASS","2011","2011Q2","FRANKED MAIL","4,688.84","4,450.90"
"HON. CHARLES F. BASS","2011","2011Q2","PERSONNEL COMPENSATION","390,472.26","203,000.01"
"HON. CHARLES F. BASS","2011","2011Q2","TRAVEL","20,510.73","12,855.27"
"HON. CHARLES F. BASS","2011","2011Q2","RENT, COMMUNICATION, UTILITIES","44,338.47","26,602.89"
"HON. CHARLES F. BASS","2011","2011Q2","PRINTING AND REPRODUCTION","13,240.30","6,728.25"
"HON. CHARLES F. BASS","2011","2011Q2","OTHER SERVICES","24,295.60","14,693.80"
"HON. CHARLES F. BASS","2011","2011Q2","SUPPLIES AND MATERIALS","16,688.06","8,985.10"
"HON. CHARLES F. BASS","2011","2011Q2","EQUIPMENT","3,801.66","1,900.83"
"HON. KAREN BASS","2011","2011Q2","FRANKED MAIL","19,625.97","19,623.26"
"HON. KAREN BASS","2011","2011Q2","PERSONNEL COMPENSATION","398,299.99","201,458.27"
"HON. KAREN BASS","2011","2011Q2","TRAVEL","23,346.71","18,845.11"
"HON. KAREN BASS","2011","2011Q2","RENT, COMMUNICATION, UTILITIES","57,468.03","32,256.71"
"HON. KAREN BASS","2011","2011Q2","PRINTING AND REPRODUCTION","20,186.80","18,873.50"
"HON. KAREN BASS","2011","2011Q2","OTHER SERVICES","15,504.88","9,804.88"
"HON. KAREN BASS","2011","2011Q2","SUPPLIES AND MATERIALS","26,509.38","17,717.12"
"HON. KAREN BASS","2011","2011Q2","EQUIPMENT","5,670.04","4,531.41"
"HON. XAVIER BECERRA","2011","2011Q2","FRANKED MAIL","14,061.78","13,570.42"
"HON. XAVIER BECERRA","2011","2011Q2","PERSONNEL COMPENSATION","511,159.08","282,518.19"
"HON. XAVIER BECERRA","2011","2011Q2","TRAVEL","13,939.61","6,208.03"
"HON. XAVIER BECERRA","2011","2011Q2","RENT, COMMUNICATION, UTILITIES","40,730.78","23,894.47"
"HON. XAVIER BECERRA","2011","2011Q2","PRINTING AND REPRODUCTION","14,026.79","10,246.79"
"HON. XAVIER BECERRA","2011","2011Q2","OTHER SERVICES","12,727.20","7,387.20"
"HON. XAVIER BECERRA","2011","2011Q2","SUPPLIES AND MATERIALS","12,599.80","6,294.06"
"HON. XAVIER BECERRA","2011","2011Q2","EQUIPMENT","935.25","457.29"
"HON. DAN BENISHEK","2011","2011Q2","FRANKED MAIL","2,387.09","1,885.80"
"HON. DAN BENISHEK","2011","2011Q2","PERSONNEL COMPENSATION","384,342.23","200,200.00"
"HON. DAN BENISHEK","2011","2011Q2","TRAVEL","39,266.06","28,555.11"
"HON. DAN BENISHEK","2011","2011Q2","RENT, COMMUNICATION, UTILITIES","33,903.49","18,232.74"
"HON. DAN BENISHEK","2011","2011Q2","PRINTING AND REPRODUCTION","10,377.15","6,304.45"
"HON. DAN BENISHEK","2011","2011Q2","OTHER SERVICES","21,059.75","11,256.25"
"HON. DAN BENISHEK","2011","2011Q2","SUPPLIES AND MATERIALS","16,134.52","9,879.76"
"HON. DAN BENISHEK","2011","2011Q2","EQUIPMENT","13,626.92","11,224.09"
"HON. RICK BERG","2011","2011Q2","FRANKED MAIL","1,321.35","1,315.73"
"HON. RICK BERG","2011","2011Q2","PERSONNEL COMPENSATION","317,120.49","173,444.43"
"HON. RICK BERG","2011","2011Q2","TRAVEL","19,840.99","13,221.54"
"HON. RICK BERG","2011","2011Q2","RENT, COMMUNICATION, UTILITIES","48,970.06","32,530.73"
"HON. RICK BERG","2011","2011Q2","PRINTING AND REPRODUCTION","4,340.32","2,513.06"
"HON. RICK BERG","2011","2011Q2","OTHER SERVICES","22,221.63","12,465.83"
"HON. RICK BERG","2011","2011Q2","SUPPLIES AND MATERIALS","16,719.34","8,229.12"
"HON. RICK BERG","2011","2011Q2","EQUIPMENT","7,858.02","5,488.51"
"HON. SHELLEY BERKLEY","2011","2011Q2","FRANKED MAIL","70.77","-32.64"
"HON. SHELLEY BERKLEY","2011","2011Q2","PERSONNEL COMPENSATION","579,282.56","291,125.96"
"HON. SHELLEY BERKLEY","2011","2011Q2","TRAVEL","23,069.39","13,042.52"
"HON. SHELLEY BERKLEY","2011","2011Q2","RENT, COMMUNICATION, UTILITIES","41,840.87","22,945.10"
"HON. SHELLEY BERKLEY","2011","2011Q2","PRINTING AND REPRODUCTION","429.20","162.00"
"HON. SHELLEY BERKLEY","2011","2011Q2","OTHER SERVICES","13,911.52","6,909.07"
"HON. SHELLEY BERKLEY","2011","2011Q2","SUPPLIES AND MATERIALS","4,490.99","2,626.60"
"HON. SHELLEY BERKLEY","2011","2011Q2","EQUIPMENT","2,500.28","1,186.29"
"HON. HOWARD L. BERMAN","2011","2011Q2","FRANKED MAIL","1,398.92","729.05"
"HON. HOWARD L. BERMAN","2011","2011Q2","PERSONNEL COMPENSATION","524,611.33","260,667.74"
"HON. HOWARD L. BERMAN","2011","2011Q2","TRAVEL","13,890.84","7,971.02"
"HON. HOWARD L. BERMAN","2011","2011Q2","RENT, COMMUNICATION, UTILITIES","33,931.34","19,228.01"
"HON. HOWARD L. BERMAN","2011","2011Q2","PRINTING AND REPRODUCTION","47,863.21","240.40"
"HON. HOWARD L. BERMAN","2011","2011Q2","OTHER SERVICES","13,020.99","6,176.49"
"HON. HOWARD L. BERMAN","2011","2011Q2","SUPPLIES AND MATERIALS","7,654.28","7,031.16"
"HON. HOWARD L. BERMAN","2011","2011Q2","EQUIPMENT","1,500.48","750.24"
"HON. JUDY BIGGERT","2011","2011Q2","FRANKED MAIL","9,898.19","7,506.42"
"HON. JUDY BIGGERT","2011","2011Q2","PERSONNEL COMPENSATION","428,285.88","223,408.08"
"HON. JUDY BIGGERT","2011","2011Q2","TRAVEL","13,709.00","9,792.95"
"HON. JUDY BIGGERT","2011","2011Q2","RENT, COMMUNICATION, UTILITIES","48,127.96","30,158.04"
"HON. JUDY BIGGERT","2011","2011Q2","PRINTING AND REPRODUCTION","603.95","211.20"
"HON. JUDY BIGGERT","2011","2011Q2","OTHER SERVICES","23,477.10","11,860.05"
"HON. JUDY BIGGERT","2011","2011Q2","SUPPLIES AND MATERIALS","5,381.16","2,985.51"
"HON. JUDY BIGGERT","2011","2011Q2","EQUIPMENT","1,870.50","1,038.75"
"HON. BRIAN P. BILBRAY","2011","2011Q2","FRANKED MAIL","4,425.11","2,447.60"
"HON. BRIAN P. BILBRAY","2011","2011Q2","PERSONNEL COMPENSATION","479,758.84","244,627.73"
"HON. BRIAN P. BILBRAY","2011","2011Q2","TRAVEL","44,873.03","30,475.78"
"HON. BRIAN P. BILBRAY","2011","2011Q2","RENT, COMMUNICATION, UTILITIES","64,042.80","36,341.77"
"HON. BRIAN P. BILBRAY","2011","2011Q2","PRINTING AND REPRODUCTION","1,535.46","1,181.06"
"HON. BRIAN P. BILBRAY","2011","2011Q2","OTHER SERVICES","22,704.00","16,034.00"
"HON. BRIAN P. BILBRAY","2011","2011Q2","SUPPLIES AND MATERIALS","16,142.90","6,850.43"
"HON. BRIAN P. BILBRAY","2011","2011Q2","EQUIPMENT","3,343.50","2,694.51"
"HON. GUS M. BILIRAKIS","2011","2011Q2","FRANKED MAIL","14,410.36","13,625.94"
"HON. GUS M. BILIRAKIS","2011","2011Q2","PERSONNEL COMPENSATION","431,837.14","220,979.97"
"HON. GUS M. BILIRAKIS","2011","2011Q2","TRAVEL","21,250.47","13,378.38"
