"OFFICE","YEAR","QUARTER","CATEGORY","YTD","AMOUNT"
"HON. ROBERT B. ADERHOLT","2010","2010Q4","RENT, COMMUNICATION, UTILITIES","76,950.02","19,419.15"
"HON. ROBERT B. ADERHOLT","2010","2010Q4","PRINTING AND REPRODUCTION","34,841.41","2,459.83"
"HON. ROBERT B. ADERHOLT","2010","2010Q4","OTHER SERVICES","46,445.15","11,495.30"
"HON. ROBERT B. ADERHOLT","2010","2010Q4","SUPPLIES AND MATERIALS","39,466.61","18,975.78"
"HON. ROBERT B. ADERHOLT","2010","2010Q4","EQUIPMENT","2,001.00","466.50"
"HON. JOHN H. ADLER","2010","2010Q4","FRANKED MAIL","227,907.76","13,469.88"
"HON. JOHN H. ADLER","2010","2010Q4","PERSONNEL COMPENSATION","738,746.51","180,158.38"
"HON. JOHN H. ADLER","2010","2010Q4","TRAVEL","31,039.96","7,503.89"
"HON. JOHN H. ADLER","2010","2010Q4","RENT, COMMUNICATION, UTILITIES","98,726.27","15,897.34"
"HON. JOHN H. ADLER","2010","2010Q4","PRINTING AND REPRODUCTION","199,561.35","25,879.50"
"HON. JOHN H. ADLER","2010","2010Q4","OTHER SERVICES","57,827.61","9,626.49"
"HON. JOHN H. ADLER","2010","2010Q4","SUPPLIES AND MATERIALS","17,205.70","779.65"
"HON. JOHN H. ADLER","2010","2010Q4","EQUIPMENT","16,226.17","4,086.48"
"HON. W. TODD AKIN","2010","2010Q4","FRANKED MAIL","49,442.19","1,662.82"
"HON. W. TODD AKIN","2010","2010Q4","PERSONNEL COMPENSATION","1,024,785.46","305,325.05"
"HON. W. TODD AKIN","2010","2010Q4","TRAVEL","25,212.30","5,066.03"
"HON. W. TODD AKIN","2010","2010Q4","RENT, COMMUNICATION, UTILITIES","81,633.00","15,501.49"
"HON. W. TODD AKIN","2010","2010Q4","PRINTING AND REPRODUCTION","552.39","306.30"
"HON. W. TODD AKIN","2010","2010Q4","OTHER SERVICES","45,420.55","14,602.00"
"HON. W. TODD AKIN","2010","2010Q4","SUPPLIES AND MATERIALS","20,791.84","14,043.47"
"HON. W. TODD AKIN","2010","2010Q4","EQUIPMENT","5,504.38","1,047.72"
"HON. RODNEY ALEXANDER","2010","2010Q4","FRANKED MAIL","5,719.84","1,023.85"
"HON. RODNEY ALEXANDER","2010","2010Q4","PERSONNEL COMPENSATION","1,047,995.95","330,079.39"
"HON. RODNEY ALEXANDER","2010","2010Q4","TRAVEL","78,568.83","17,062.03"
"HON. RODNEY ALEXANDER","2010","2010Q4","RENT, COMMUNICATION, UTILITIES","95,821.40","23,925.81"
"HON. RODNEY ALEXANDER","2010","2010Q4","PRINTING AND REPRODUCTION","1,852.27","707.17"
"HON. RODNEY ALEXANDER","2010","2010Q4","OTHER SERVICES","27,218.06","6,970.00"
"HON. RODNEY ALEXANDER","2010","2010Q4","SUPPLIES AND MATERIALS","56,679.72","15,003.83"
"HON. RODNEY ALEXANDER","2010","2010Q4","EQUIPMENT","3,118.60","173.01"
"HON. JASON ALTMIRE","2010","2010Q4","FRANKED MAIL","105,719.61","1,527.04"
"HON. JASON ALTMIRE","2010","2010Q4","PERSONNEL COMPENSATION","793,859.64","197,277.25"
"HON. JASON ALTMIRE","2010","2010Q4","TRAVEL","44,340.44","10,465.46"
"HON. JASON ALTMIRE","2010","2010Q4","RENT, COMMUNICATION, UTILITIES","74,502.81","16,972.50"
"HON. JASON ALTMIRE","2010","2010Q4","PRINTING AND REPRODUCTION","158,796.15","358.93"
"HON. JASON ALTMIRE","2010","2010Q4","OTHER SERVICES","41,964.06","9,734.20"
"HON. JASON ALTMIRE","2010","2010Q4","SUPPLIES AND MATERIALS","18,400.14","2,780.96"
"HON. JASON ALTMIRE","2010","2010Q4","EQUIPMENT","7,640.40","1,910.10"
"HON. ROBERT E. ANDREWS","2010","2010Q4","FRANKED MAIL","23,432.85","1,210.34"
"HON. ROBERT E. ANDREWS","2010","2010Q4","PERSONNEL COMPENSATION","848,110.77","251,091.68"
"HON. ROBERT E. ANDREWS","2010","2010Q4","TRAVEL","19,913.66","2,944.90"
"HON. ROBERT E. ANDREWS","2010","2010Q4","RENT, COMMUNICATION, UTILITIES","109,230.71","29,479.97"
"HON. ROBERT E. ANDREWS","2010","2010Q4","PRINTING AND REPRODUCTION","13,025.20","12,413.50"
"HON. ROBERT E. ANDREWS","2010","2010Q4","OTHER SERVICES","46,182.11","11,134.12"
"HON. ROBERT E. ANDREWS","2010","2010Q4","SUPPLIES AND MATERIALS","18,227.06","8,986.31"
"HON. ROBERT E. ANDREWS","2010","2010Q4","EQUIPMENT","5,568.10","1,029.00"
"HON. MICHAEL A. ARCURI","2010","2010Q4","FRANKED MAIL","23,772.10","1,587.60"
"HON. MICHAEL A. ARCURI","2010","2010Q4","PERSONNEL COMPENSATION","958,626.94","334,713.33"
"HON. MICHAEL A. ARCURI","2010","2010Q4","TRAVEL","45,611.66","9,591.97"
"HON. MICHAEL A. ARCURI","2010","2010Q4","RENT, COMMUNICATION, UTILITIES","89,528.20","22,100.62"
"HON. MICHAEL A. ARCURI","2010","2010Q4","PRINTING AND REPRODUCTION","27,929.80","400.32"
"HON. MICHAEL A. ARCURI","2010","2010Q4","OTHER SERVICES","78,986.66","17,214.66"
"HON. MICHAEL A. ARCURI","2010","2010Q4","SUPPLIES AND MATERIALS","18,483.30","3,636.62"
"HON. MICHAEL A. ARCURI","2010","2010Q4","EQUIPMENT","10,767.19","2,373.18"
"HON. STEVE AUSTRIA","2010","2010Q4","FRANKED MAIL","42,024.35","1,939.36"
"HON. STEVE AUSTRIA","2010","2010Q4","PERSONNEL COMPENSATION","849,785.69","225,893.46"
"HON. STEVE AUSTRIA","2010","2010Q4","TRAVEL","66,469.59","8,762.47"
"HON. STEVE AUSTRIA","2010","2010Q4","RENT, COMMUNICATION, UTILITIES","127,207.15","17,621.69"
"HON. STEVE AUSTRIA","2010","2010Q4","PRINTING AND REPRODUCTION","36,791.75","248.63"
"HON. STEVE AUSTRIA","2010","2010Q4","OTHER SERVICES","51,591.39","9,959.45"
"HON. STEVE AUSTRIA","2010","2010Q4","SUPPLIES AND MATERIALS","35,075.48","11,623.30"
"HON. STEVE AUSTRIA","2010","2010Q4","EQUIPMENT","8,080.40","753.15"
"HON. JOE BACA","2010","2010Q4","FRANKED MAIL","59,415.34","1,251.27"
"HON. JOE BACA","2010","2010Q4","PERSONNEL COMPENSATION","1,020,140.56","264,355.84"
"HON. JOE BACA","2010","2010Q4","TRAVEL","29,044.09","5,856.16"
"HON. JOE BACA","2010","2010Q4","TRANSPORTATION OF THINGS","25.35","0.00"
"HON. JOE BACA","2010","2010Q4","RENT, COMMUNICATION, UTILITIES","77,356.85","19,942.60"
"HON. JOE BACA","2010","2010Q4","PRINTING AND REPRODUCTION","47,091.83","1,770.25"
"HON. JOE BACA","2010","2010Q4","OTHER SERVICES","53,530.00","12,201.00"
"HON. JOE BACA","2010","2010Q4","SUPPLIES AND MATERIALS","26,337.13","7,533.81"
"HON. JOE BACA","2010","2010Q4","EQUIPMENT","7,867.17","2,088.82"
"HON. MICHELE BACHMANN","2010","2010Q4","FRANKED MAIL","48,502.36","1,796.08"
"HON. MICHELE BACHMANN","2010","2010Q4","PERSONNEL COMPENSATION","860,894.12","253,767.35"
"HON. MICHELE BACHMANN","2010","2010Q4","TRAVEL","81,199.26","19,067.61"
"HON. MICHELE BACHMANN","2010","2010Q4","RENT, COMMUNICATION, UTILITIES","124,292.44","21,744.32"
"HON. MICHELE BACHMANN","2010","2010Q4","PRINTING AND REPRODUCTION","60,338.18","1,221.22"
"HON. MICHELE BACHMANN","2010","2010Q4","OTHER SERVICES","61,580.50","18,762.00"
"HON. MICHELE BACHMANN","2010","2010Q4","SUPPLIES AND MATERIALS","54,646.19","31,654.29"
"HON. MICHELE BACHMANN","2010","2010Q4","EQUIPMENT","7,105.20","1,776.30"
"HON. SPENCER BACHUS","2010","2010Q4","FRANKED MAIL","11,303.95","1,925.25"
"HON. SPENCER BACHUS","2010","2010Q4","PERSONNEL COMPENSATION","1,005,117.26","272,945.39"
"HON. SPENCER BACHUS","2010","2010Q4","TRAVEL","96,801.19","20,632.84"
"HON. SPENCER BACHUS","2010","2010Q4","RENT, COMMUNICATION, UTILITIES","64,182.08","15,188.33"
"HON. SPENCER BACHUS","2010","2010Q4","PRINTING AND REPRODUCTION","4,558.40","2,801.40"
"HON. SPENCER BACHUS","2010","2010Q4","OTHER SERVICES","50,656.07","14,374.00"
"HON. SPENCER BACHUS","2010","2010Q4","SUPPLIES AND MATERIALS","38,313.48","2,839.02"
"HON. SPENCER BACHUS","2010","2010Q4","EQUIPMENT","16,332.45","1,241.93"
"HON. BRIAN BAIRD","2010","2010Q4","FRANKED MAIL","2,843.93","624.00"
"HON. BRIAN BAIRD","2010","2010Q4","PERSONNEL COMPENSATION","1,202,297.54","323,098.69"
"HON. BRIAN BAIRD","2010","2010Q4","TRAVEL","40,681.02","8,424.67"
"HON. BRIAN BAIRD","2010","2010Q4","RENT, COMMUNICATION, UTILITIES","96,232.69","20,782.11"
"HON. BRIAN BAIRD","2010","2010Q4","PRINTING AND REPRODUCTION","1,306.30","142.80"
"HON. BRIAN BAIRD","2010","2010Q4","OTHER SERVICES","55,446.55","13,537.70"
"HON. BRIAN BAIRD","2010","2010Q4","SUPPLIES AND MATERIALS","12,114.42","1,484.32"
"HON. BRIAN BAIRD","2010","2010Q4","EQUIPMENT","7,281.94","1,280.01"
"HON. TAMMY BALDWIN","2010","2010Q4","FRANKED MAIL","55,891.97","1,241.26"
"HON. TAMMY BALDWIN","2010","2010Q4","PERSONNEL COMPENSATION","1,012,224.16","284,628.72"
"HON. TAMMY BALDWIN","2010","2010Q4","TRAVEL","54,631.51","11,603.46"
"HON. TAMMY BALDWIN","2010","2010Q4","RENT, COMMUNICATION, UTILITIES","101,646.42","24,342.15"
"HON. TAMMY BALDWIN","2010","2010Q4","PRINTING AND REPRODUCTION","49,035.81","353.99"
"HON. TAMMY BALDWIN","2010","2010Q4","OTHER SERVICES","53,726.08","17,601.68"
"HON. TAMMY BALDWIN","2010","2010Q4","SUPPLIES AND MATERIALS","32,705.34","20,144.80"
"HON. TAMMY BALDWIN","2010","2010Q4","EQUIPMENT","5,437.63","1,101.86"
"HON. J. GRESHAM BARRETT","2010","2010Q4","FRANKED MAIL","17,352.58","1,107.64"
"HON. J. GRESHAM BARRETT","2010","2010Q4","PERSONNEL COMPENSATION","928,047.36","284,416.67"
"HON. J. GRESHAM BARRETT","2010","2010Q4","TRAVEL","64,974.15","22,075.19"
"HON. J. GRESHAM BARRETT","2010","2010Q4","RENT, COMMUNICATION, UTILITIES","72,566.65","18,916.53"
"HON. J. GRESHAM BARRETT","2010","2010Q4","PRINTING AND REPRODUCTION","13,482.83","197.81"
"HON. J. GRESHAM BARRETT","2010","2010Q4","OTHER SERVICES","43,652.00","10,238.00"
"HON. J. GRESHAM BARRETT","2010","2010Q4","SUPPLIES AND MATERIALS","6,267.73","1,197.04"
"HON. J. GRESHAM BARRETT","2010","2010Q4","EQUIPMENT","3,501.96","875.49"
"HON. JOHN BARROW","2010","2010Q4","FRANKED MAIL","31,953.93","3,201.29"
"HON. JOHN BARROW","2010","2010Q4","PERSONNEL COMPENSATION","886,239.08","242,012.17"
"HON. JOHN BARROW","2010","2010Q4","TRAVEL","88,745.75","24,204.05"
"HON. JOHN BARROW","2010","2010Q4","RENT, COMMUNICATION, UTILITIES","107,117.04","23,050.98"
"HON. JOHN BARROW","2010","2010Q4","PRINTING AND REPRODUCTION","46,891.30","181.56"
"HON. JOHN BARROW","2010","2010Q4","OTHER SERVICES","41,668.00","7,792.00"
"HON. JOHN BARROW","2010","2010Q4","SUPPLIES AND MATERIALS","18,505.29","5,018.77"
"HON. JOHN BARROW","2010","2010Q4","EQUIPMENT","12,496.10","2,107.50"
"HON. ROSCOE G. BARTLETT","2010","2010Q4","FRANKED MAIL","23,834.56","1,480.08"
"HON. ROSCOE G. BARTLETT","2010","2010Q4","PERSONNEL COMPENSATION","1,081,661.25","338,500.01"
"HON. ROSCOE G. BARTLETT","2010","2010Q4","TRAVEL","30,063.09","7,006.20"
"HON. ROSCOE G. BARTLETT","2010","2010Q4","RENT, COMMUNICATION, UTILITIES","122,106.54","32,286.24"
"HON. ROSCOE G. BARTLETT","2010","2010Q4","PRINTING AND REPRODUCTION","21,522.12","1,415.45"
"HON. ROSCOE G. BARTLETT","2010","2010Q4","OTHER SERVICES","43,318.46","10,836.70"
"HON. ROSCOE G. BARTLETT","2010","2010Q4","SUPPLIES AND MATERIALS","48,152.62","14,716.84"
"HON. ROSCOE G. BARTLETT","2010","2010Q4","EQUIPMENT","4,293.98","1,923.48"
"HON. JOE BARTON","2010","2010Q4","FRANKED MAIL","38,862.50","567.03"
"HON. JOE BARTON","2010","2010Q4","PERSONNEL COMPENSATION","986,634.51","267,805.53"
"HON. JOE BARTON","2010","2010Q4","TRAVEL","64,680.66","13,167.08"
"HON. JOE BARTON","2010","2010Q4","RENT, COMMUNICATION, UTILITIES","100,977.77","24,861.42"
"HON. JOE BARTON","2010","2010Q4","PRINTING AND REPRODUCTION","29,553.51","198.16"
"HON. JOE BARTON","2010","2010Q4","OTHER SERVICES","54,609.19","12,775.46"
"HON. JOE BARTON","2010","2010Q4","SUPPLIES AND MATERIALS","33,189.99","14,224.51"
"HON. JOE BARTON","2010","2010Q4","EQUIPMENT","4,016.85","1,022.88"
"HON. MELISSA L. BEAN","2010","2010Q4","FRANKED MAIL","90,992.71","919.64"
"HON. MELISSA L. BEAN","2010","2010Q4","PERSONNEL COMPENSATION","935,447.32","367,775.00"
"HON. MELISSA L. BEAN","2010","2010Q4","TRAVEL","39,908.24","9,962.70"
"HON. MELISSA L. BEAN","2010","2010Q4","RENT, COMMUNICATION, UTILITIES","152,703.00","44,103.21"
"HON. MELISSA L. BEAN","2010","2010Q4","PRINTING AND REPRODUCTION","97,735.44","32,061.71"
"HON. MELISSA L. BEAN","2010","2010Q4","OTHER SERVICES","56,110.90","8,207.00"
"HON. MELISSA L. BEAN","2010","2010Q4","SUPPLIES AND MATERIALS","33,717.91","3,342.80"
"HON. MELISSA L. BEAN","2010","2010Q4","EQUIPMENT","2,148.00","537.00"
"HON. XAVIER BECERRA","2010","2010Q4","FRANKED MAIL","68,479.85","5,053.74"
"HON. XAVIER BECERRA","2010","2010Q4","PERSONNEL COMPENSATION","991,553.48","262,947.84"
"HON. XAVIER BECERRA","2010","2010Q4","TRAVEL","24,255.75","3,687.85"
"HON. XAVIER BECERRA","2010","2010Q4","RENT, COMMUNICATION, UTILITIES","85,064.12","15,885.78"
"HON. XAVIER BECERRA","2010","2010Q4","PRINTING AND REPRODUCTION","75,473.75","604.17"
"HON. XAVIER BECERRA","2010","2010Q4","OTHER SERVICES","11,710.86","6,794.00"
"HON. XAVIER BECERRA","2010","2010Q4","SUPPLIES AND MATERIALS","46,843.11","23,871.15"
"HON. XAVIER BECERRA","2010","2010Q4","EQUIPMENT","2,496.00","624.00"
"HON. SHELLEY BERKLEY","2010","2010Q4","FRANKED MAIL","28,220.90","217.10"
"HON. SHELLEY BERKLEY","2010","2010Q4","PERSONNEL COMPENSATION","1,229,497.55","354,525.99"
"HON. SHELLEY BERKLEY","2010","2010Q4","TRAVEL","37,969.59","3,157.34"
"HON. SHELLEY BERKLEY","2010","2010Q4","RENT, COMMUNICATION, UTILITIES","86,700.75","20,872.24"
"HON. SHELLEY BERKLEY","2010","2010Q4","PRINTING AND REPRODUCTION","37,626.66","0.00"
"HON. SHELLEY BERKLEY","2010","2010Q4","OTHER SERVICES","27,279.52","6,783.13"
"HON. SHELLEY BERKLEY","2010","2010Q4","SUPPLIES AND MATERIALS","24,732.99","15,602.58"
"HON. SHELLEY BERKLEY","2010","2010Q4","EQUIPMENT","6,443.06","1,173.99"
"HON. HOWARD BERMAN","2010","2010Q4","FRANKED MAIL","3,763.12","1,484.93"
"HON. HOWARD BERMAN","2010","2010Q4","PERSONNEL COMPENSATION","998,419.31","296,980.54"
"HON. HOWARD BERMAN","2010","2010Q4","TRAVEL","35,306.36","11,436.30"
"HON. HOWARD BERMAN","2010","2010Q4","RENT, COMMUNICATION, UTILITIES","68,395.94","17,142.57"
"HON. HOWARD BERMAN","2010","2010Q4","PRINTING AND REPRODUCTION","2,758.30","847.00"
"HON. HOWARD BERMAN","2010","2010Q4","OTHER SERVICES","33,326.20","6,042.00"
"HON. HOWARD BERMAN","2010","2010Q4","SUPPLIES AND MATERIALS","104,324.46","93,003.76"
"HON. HOWARD BERMAN","2010","2010Q4","EQUIPMENT","27,669.21","24,327.52"
"HON. MARION BERRY","2010","2010Q4","FRANKED MAIL","26,747.67","1,063.03"
"HON. MARION BERRY","2010","2010Q4","PERSONNEL COMPENSATION","1,122,529.13","472,693.23"
"HON. MARION BERRY","2010","2010Q4","TRAVEL","98,658.01","25,192.01"
"HON. MARION BERRY","2010","2010Q4","RENT, COMMUNICATION, UTILITIES","91,573.67","21,681.59"
"HON. MARION BERRY","2010","2010Q4","PRINTING AND REPRODUCTION","32,678.09","284.44"
"HON. MARION BERRY","2010","2010Q4","OTHER SERVICES","61,406.22","16,286.32"
"HON. MARION BERRY","2010","2010Q4","SUPPLIES AND MATERIALS","19,045.13","2,281.53"
"HON. MARION BERRY","2010","2010Q4","EQUIPMENT","4,391.46","903.39"
"HON. JUDY BIGGERT","2010","2010Q4","FRANKED MAIL","201,890.62","8,722.07"
"HON. JUDY BIGGERT","2010","2010Q4","PERSONNEL COMPENSATION","928,970.09","266,667.80"
"HON. JUDY BIGGERT","2010","2010Q4","TRAVEL","36,602.97","9,988.35"
"HON. JUDY BIGGERT","2010","2010Q4","RENT, COMMUNICATION, UTILITIES","98,945.99","19,265.96"
"HON. JUDY BIGGERT","2010","2010Q4","PRINTING AND REPRODUCTION","109,806.86","880.75"
"HON. JUDY BIGGERT","2010","2010Q4","OTHER SERVICES","59,181.00","24,688.00"
"HON. JUDY BIGGERT","2010","2010Q4","SUPPLIES AND MATERIALS","41,873.49","32,747.41"
"HON. JUDY BIGGERT","2010","2010Q4","EQUIPMENT","4,697.13","577.02"
"HON. BRIAN P BILBRAY","2010","2010Q4","FRANKED MAIL","93,959.59","3,475.64"
"HON. BRIAN P BILBRAY","2010","2010Q4","PERSONNEL COMPENSATION","966,242.14","233,665.24"
"HON. BRIAN P BILBRAY","2010","2010Q4","TRAVEL","44,880.07","7,308.60"
"HON. BRIAN P BILBRAY","2010","2010Q4","RENT, COMMUNICATION, UTILITIES","143,487.99","47,559.94"
"HON. BRIAN P BILBRAY","2010","2010Q4","PRINTING AND REPRODUCTION","79,070.20","20,138.52"
"HON. BRIAN P BILBRAY","2010","2010Q4","OTHER SERVICES","51,672.10","10,657.50"
"HON. BRIAN P BILBRAY","2010","2010Q4","SUPPLIES AND MATERIALS","30,233.40","6,318.15"
"HON. BRIAN P BILBRAY","2010","2010Q4","EQUIPMENT","8,222.49","648.99"
"HON. GUS M. BILIRAKIS","2010","2010Q4","FRANKED MAIL","84,098.48","12,796.37"
"HON. GUS M. BILIRAKIS","2010","2010Q4","PERSONNEL COMPENSATION","1,043,092.40","302,682.48"
"HON. GUS M. BILIRAKIS","2010","2010Q4","TRAVEL","41,083.80","10,149.07"
"HON. GUS M. BILIRAKIS","2010","2010Q4","RENT, COMMUNICATION, UTILITIES","120,727.99","22,253.87"
"HON. GUS M. BILIRAKIS","2010","2010Q4","PRINTING AND REPRODUCTION","70,583.32","13,325.39"
"HON. GUS M. BILIRAKIS","2010","2010Q4","OTHER SERVICES","64,904.35","21,203.02"
"HON. GUS M. BILIRAKIS","2010","2010Q4","SUPPLIES AND MATERIALS","27,160.10","17,225.01"
"HON. GUS M. BILIRAKIS","2010","2010Q4","EQUIPMENT","6,406.96","1,112.46"
"HON. ROB BISHOP","2010","2010Q4","FRANKED MAIL","30,724.31","710.48"
"HON. ROB BISHOP","2010","2010Q4","PERSONNEL COMPENSATION","890,263.28","261,227.74"
"HON. ROB BISHOP","2010","2010Q4","TRAVEL","93,534.63","25,409.97"
"HON. ROB BISHOP","2010","2010Q4","RENT, COMMUNICATION, UTILITIES","65,218.69","14,949.60"
"HON. ROB BISHOP","2010","2010Q4","PRINTING AND REPRODUCTION","32,078.87","95.86"
"HON. ROB BISHOP","2010","2010Q4","OTHER SERVICES","60,514.97","12,675.99"
"HON. ROB BISHOP","2010","2010Q4","SUPPLIES AND MATERIALS","34,843.42","9,712.21"
"HON. ROB BISHOP","2010","2010Q4","EQUIPMENT","5,763.66","1,093.02"
"HON. SANFORD BISHOP","2010","2010Q4","FRANKED MAIL","55,439.21","2,145.55"
"HON. SANFORD BISHOP","2010","2010Q4","PERSONNEL COMPENSATION","965,399.44","270,105.63"
"HON. SANFORD BISHOP","2010","2010Q4","TRAVEL","75,748.35","21,135.53"
"HON. SANFORD BISHOP","2010","2010Q4","RENT, COMMUNICATION, UTILITIES","103,172.75","29,140.96"
"HON. SANFORD BISHOP","2010","2010Q4","PRINTING AND REPRODUCTION","27,181.75","26,712.64"
"HON. SANFORD BISHOP","2010","2010Q4","OTHER SERVICES","59,018.00","25,867.00"
"HON. SANFORD BISHOP","2010","2010Q4","SUPPLIES AND MATERIALS","28,522.31","14,642.01"
"HON. SANFORD BISHOP","2010","2010Q4","EQUIPMENT","6,413.22","2,682.80"
"HON. TIMOTHY H. BISHOP","2010","2010Q4","FRANKED MAIL","91,877.31","3,713.18"
"HON. TIMOTHY H. BISHOP","2010","2010Q4","PERSONNEL COMPENSATION","1,002,776.16","311,735.89"
"HON. TIMOTHY H. BISHOP","2010","2010Q4","TRAVEL","29,366.61","7,458.86"
"HON. TIMOTHY H. BISHOP","2010","2010Q4","RENT, COMMUNICATION, UTILITIES","97,002.97","23,881.55"
"HON. TIMOTHY H. BISHOP","2010","2010Q4","PRINTING AND REPRODUCTION","125,743.28","147.06"
"HON. TIMOTHY H. BISHOP","2010","2010Q4","OTHER SERVICES","55,309.53","11,785.50"
"HON. TIMOTHY H. BISHOP","2010","2010Q4","SUPPLIES AND MATERIALS","23,268.90","7,669.70"
"HON. TIMOTHY H. BISHOP","2010","2010Q4","EQUIPMENT","6,059.50","656.10"
"HON. MARSHA BLACKBURN","2010","2010Q4","FRANKED MAIL","21,851.31","1,537.13"
"HON. MARSHA BLACKBURN","2010","2010Q4","PERSONNEL COMPENSATION","1,071,580.32","300,855.33"
"HON. MARSHA BLACKBURN","2010","2010Q4","TRAVEL","73,452.10","19,058.32"
"HON. MARSHA BLACKBURN","2010","2010Q4","RENT, COMMUNICATION, UTILITIES","112,696.06","25,829.53"
"HON. MARSHA BLACKBURN","2010","2010Q4","PRINTING AND REPRODUCTION","32,667.29","963.45"
"HON. MARSHA BLACKBURN","2010","2010Q4","OTHER SERVICES","47,525.25","11,851.00"
"HON. MARSHA BLACKBURN","2010","2010Q4","SUPPLIES AND MATERIALS","28,668.92","11,971.85"
"HON. MARSHA BLACKBURN","2010","2010Q4","EQUIPMENT","3,955.03","916.88"
"HON. EARL BLUMENAUER","2010","2010Q4","FRANKED MAIL","25,187.73","3,025.98"
"HON. EARL BLUMENAUER","2010","2010Q4","PERSONNEL COMPENSATION","1,127,506.59","353,739.77"
"HON. EARL BLUMENAUER","2010","2010Q4","TRAVEL","53,511.99","9,115.21"
"HON. EARL BLUMENAUER","2010","2010Q4","RENT, COMMUNICATION, UTILITIES","106,735.24","23,884.67"
"HON. EARL BLUMENAUER","2010","2010Q4","PRINTING AND REPRODUCTION","26,847.65","0.00"
"HON. EARL BLUMENAUER","2010","2010Q4","OTHER SERVICES","61,238.00","11,368.75"
"HON. EARL BLUMENAUER","2010","2010Q4","SUPPLIES AND MATERIALS","53,547.25","27,203.37"
"HON. EARL BLUMENAUER","2010","2010Q4","EQUIPMENT","1,599.36","399.84"
"HON. ROY BLUNT","2010","2010Q4","FRANKED MAIL","72,273.99","1,588.33"
"HON. ROY BLUNT","2010","2010Q4","PERSONNEL COMPENSATION","1,098,737.26","272,331.31"
"HON. ROY BLUNT","2010","2010Q4","TRAVEL","68,455.17","20,505.67"
"HON. ROY BLUNT","2010","2010Q4","RENT, COMMUNICATION, UTILITIES","118,460.63","19,910.14"
"HON. ROY BLUNT","2010","2010Q4","PRINTING AND REPRODUCTION","53,022.83","246.94"
"HON. ROY BLUNT","2010","2010Q4","OTHER SERVICES","46,357.24","10,896.94"
"HON. ROY BLUNT","2010","2010Q4","SUPPLIES AND MATERIALS","34,630.12","5,815.35"
"HON. ROY BLUNT","2010","2010Q4","EQUIPMENT","3,789.16","1,954.09"
"HON. JOHN A. BOCCIERI","2010","2010Q4","FRANKED MAIL","156,357.35","10,745.13"
"HON. JOHN A. BOCCIERI","2010","2010Q4","PERSONNEL COMPENSATION","872,644.22","266,876.31"
"HON. JOHN A. BOCCIERI","2010","2010Q4","TRAVEL","43,906.76","9,099.63"
"HON. JOHN A. BOCCIERI","2010","2010Q4","RENT, COMMUNICATION, UTILITIES","103,027.29","17,638.16"
"HON. JOHN A. BOCCIERI","2010","2010Q4","PRINTING AND REPRODUCTION","187,418.27","3,033.64"
"HON. JOHN A. BOCCIERI","2010","2010Q4","OTHER SERVICES","46,454.52","11,270.69"
"HON. JOHN A. BOCCIERI","2010","2010Q4","SUPPLIES AND MATERIALS","20,763.85","707.70"
"HON. JOHN A. BOCCIERI","2010","2010Q4","EQUIPMENT","7,919.22","2,096.91"
"HON. JOHN A. BOEHNER","2010","2010Q4","FRANKED MAIL","7,138.15","2,015.36"
"HON. JOHN A. BOEHNER","2010","2010Q4","PERSONNEL COMPENSATION","932,742.43","240,765.68"
"HON. JOHN A. BOEHNER","2010","2010Q4","TRAVEL","83,664.16","15,765.69"
"HON. JOHN A. BOEHNER","2010","2010Q4","RENT, COMMUNICATION, UTILITIES","107,584.61","24,595.57"
"HON. JOHN A. BOEHNER","2010","2010Q4","PRINTING AND REPRODUCTION","3,008.61","371.98"
"HON. JOHN A. BOEHNER","2010","2010Q4","OTHER SERVICES","46,153.80","9,885.00"
"HON. JOHN A. BOEHNER","2010","2010Q4","SUPPLIES AND MATERIALS","32,077.19","18,676.52"
"HON. JOHN A. BOEHNER","2010","2010Q4","EQUIPMENT","43,981.38","904.93"
"HON. JO BONNER","2010","2010Q4","FRANKED MAIL","22,639.64","5,970.43"
"HON. JO BONNER","2010","2010Q4","PERSONNEL COMPENSATION","976,902.46","262,343.48"
"HON. JO BONNER","2010","2010Q4","TRAVEL","54,513.92","9,932.50"
"HON. JO BONNER","2010","2010Q4","RENT, COMMUNICATION, UTILITIES","116,985.74","28,841.54"
"HON. JO BONNER","2010","2010Q4","PRINTING AND REPRODUCTION","40,104.76","8,055.71"
"HON. JO BONNER","2010","2010Q4","OTHER SERVICES","36,539.40","9,114.08"
"HON. JO BONNER","2010","2010Q4","SUPPLIES AND MATERIALS","48,624.15","16,861.00"
"HON. JO BONNER","2010","2010Q4","EQUIPMENT","3,639.87","708.03"
"HON. MARY BONO MACK","2010","2010Q4","FRANKED MAIL","74,009.68","3,543.96"
"HON. MARY BONO MACK","2010","2010Q4","PERSONNEL COMPENSATION","981,604.29","304,824.49"
"HON. MARY BONO MACK","2010","2010Q4","TRAVEL","97,140.71","23,785.70"
"HON. MARY BONO MACK","2010","2010Q4","RENT, COMMUNICATION, UTILITIES","127,335.53","33,763.36"
"HON. MARY BONO MACK","2010","2010Q4","PRINTING AND REPRODUCTION","54,939.51","11,673.23"
"HON. MARY BONO MACK","2010","2010Q4","OTHER SERVICES","57,212.63","11,225.00"
"HON. MARY BONO MACK","2010","2010Q4","SUPPLIES AND MATERIALS","42,502.41","16,972.15"
"HON. MARY BONO MACK","2010","2010Q4","EQUIPMENT","18,507.98","12,354.35"
