"OFFICE","YEAR","QUARTER","CATEGORY","YTD","AMOUNT"
"TECHNOLOGY INFRASTRUCTURE","FISCAL YEAR 2011","2011Q1","OTHER SERVICES","123,977.10","40,075.94"
"TECHNOLOGY INFRASTRUCTURE","FISCAL YEAR 2011","2011Q1","OTHER SERVICES","286,671.31","122,440.01"
"FURNISHINGS & LOGISTICS","FISCAL YEAR 2011","2011Q1","SUPPLIES AND MATERIALS","266.17","0.00"
"FURNISHINGS & LOGISTICS","FISCAL YEAR 2011","2011Q1","EQUIPMENT","717.02","0.00"
"FURNISHINGS & LOGISTICS","FISCAL YEAR 2011","2011Q1","OTHER SERVICES","14,885.00","14,885.00"
"FURNISHINGS & LOGISTICS","FISCAL YEAR 2011","2011Q1","SUPPLIES AND MATERIALS","10,488.76","514.76"
"FURNISHINGS & LOGISTICS","FISCAL YEAR 2011","2011Q1","EQUIPMENT","113,093.64","94,503.17"
"CLERK OF THE HOUSE","FISCAL YEAR 2011","2011Q1","OTHER SERVICES","101,500.00","66,500.00"
"OEM","FISCAL YEAR 2011","2011Q1","PERSONNEL COMPENSATION","725,224.11","359,892.56"
"OEM","FISCAL YEAR 2011","2011Q1","TRAVEL","101,917.46","60,862.50"
"OEM","FISCAL YEAR 2011","2011Q1","RENT, COMMUNICATION, UTILITIES","21,482.63","10,208.94"
"OEM","FISCAL YEAR 2011","2011Q1","PRINTING AND REPRODUCTION","284.20","165.70"
"OEM","FISCAL YEAR 2011","2011Q1","OTHER SERVICES","558,997.27","262,846.72"
"OEM","FISCAL YEAR 2011","2011Q1","SUPPLIES AND MATERIALS","10,384.47","4,978.41"
"OEM","FISCAL YEAR 2011","2011Q1","EQUIPMENT","170,880.09","55,691.64"
"LIFE CYCLE REPLACEMENT","FISCAL YEAR 2011","2011Q1","RENT, COMMUNICATION, UTILITIES","4,067.92","4,067.92"
"LIFE CYCLE REPLACEMENT","FISCAL YEAR 2011","2011Q1","OTHER SERVICES","11,712.23","5,312.23"
"LIFE CYCLE REPLACEMENT","FISCAL YEAR 2011","2011Q1","EQUIPMENT","105,115.54","95,500.00"
"LIFE CYCLE REPLACEMENT","FISCAL YEAR 2011","2011Q1","OTHER SERVICES","25,731.17","25,731.17"
"LIFE CYCLE REPLACEMENT","FISCAL YEAR 2011","2011Q1","EQUIPMENT","42,589.17","42,589.17"
"LIFE CYCLE REPLACEMENT","FISCAL YEAR 2011","2011Q1","RENT, COMMUNICATION, UTILITIES","-800.00","0.00"
"LIFE CYCLE REPLACEMENT","FISCAL YEAR 2011","2011Q1","OTHER SERVICES","25,082.50","17,182.50"
"CHIEF ADMIN OFCR OF THE HOUSE","FISCAL YEAR 2011","2011Q1","TRAVEL","31,262.90","18,254.38"
"CHIEF ADMIN OFCR OF THE HOUSE","FISCAL YEAR 2011","2011Q1","PRINTING AND REPRODUCTION","1,320.37","1,104.87"
"CHIEF ADMIN OFCR OF THE HOUSE","FISCAL YEAR 2011","2011Q1","SUPPLIES AND MATERIALS","449.61","410.10"
"CHIEF ADMIN OFCR OF THE HOUSE","FISCAL YEAR 2011","2011Q1","EQUIPMENT","200.00","120.00"
"CHIEF ADMIN OFCR OF THE HOUSE","FISCAL YEAR 2011","2011Q1","PERSONNEL COMPENSATION","694,709.27","334,648.13"
"CHIEF ADMIN OFCR OF THE HOUSE","FISCAL YEAR 2011","2011Q1","OTHER SERVICES","4,160.00","0.00"
"CHIEF ADMIN OFCR OF THE HOUSE","FISCAL YEAR 2011","2011Q1","SUPPLIES AND MATERIALS","2,335.97","0.00"
"CHIEF ADMIN OFCR OF THE HOUSE","FISCAL YEAR 2011","2011Q1","EQUIPMENT","47,734.44","0.00"
"HOUSE RECORDING STUDIO","FISCAL YEAR 2011","2011Q1","SUPPLIES AND MATERIALS","13,670.95","4,527.30"
"HOUSE RECORDING STUDIO","FISCAL YEAR 2011","2011Q1","EQUIPMENT","84,521.00","84,521.00"
"HOUSE RECORDING STUDIO","FISCAL YEAR 2011","2011Q1","OTHER SERVICES","3,250.00","0.00"
"HOUSE RECORDING STUDIO","FISCAL YEAR 2011","2011Q1","SUPPLIES AND MATERIALS","4,728.68","4,240.08"
"HOUSE RECORDING STUDIO","FISCAL YEAR 2011","2011Q1","EQUIPMENT","48,440.77","49,210.77"
"COMMITTEE RENOVATION PROJECT","FISCAL YEAR 2011","2011Q1","OTHER SERVICES","68,258.14","57,629.02"
"COMMITTEE RENOVATION PROJECT","FISCAL YEAR 2011","2011Q1","SUPPLIES AND MATERIALS","1,588.64","1,588.64"
"COMMITTEE RENOVATION PROJECT","FISCAL YEAR 2011","2011Q1","EQUIPMENT","1,323,310.19","1,308,490.40"
"HON. NEIL ABERCROMBIE","2009","2011Q1","FRANKED MAIL","334.98","334.98"
"HON. NEIL ABERCROMBIE","2009","2011Q1","PERSONNEL COMPENSATION","216,971.68","216,971.68"
"HON. NEIL ABERCROMBIE","2009","2011Q1","TRAVEL","2,704.15","2,704.15"
"HON. NEIL ABERCROMBIE","2009","2011Q1","RENT, COMMUNICATION, UTILITIES","28,673.12","28,673.12"
"HON. NEIL ABERCROMBIE","2009","2011Q1","PRINTING AND REPRODUCTION","262.57","262.57"
"HON. NEIL ABERCROMBIE","2009","2011Q1","OTHER SERVICES","12,017.05","12,017.05"
"HON. NEIL ABERCROMBIE","2009","2011Q1","SUPPLIES AND MATERIALS","4,878.95","4,878.95"
"HON. NEIL ABERCROMBIE","2009","2011Q1","EQUIPMENT","641.04","641.04"
"HON. GARY L. ACKERMAN","2009","2011Q1","FRANKED MAIL","544.03","544.03"
"HON. GARY L. ACKERMAN","2009","2011Q1","PERSONNEL COMPENSATION","153,141.65","153,141.65"
"HON. GARY L. ACKERMAN","2009","2011Q1","TRAVEL","5,278.86","5,278.86"
"HON. GARY L. ACKERMAN","2009","2011Q1","RENT, COMMUNICATION, UTILITIES","11,755.74","11,755.74"
"HON. GARY L. ACKERMAN","2009","2011Q1","PRINTING AND REPRODUCTION","3,088.08","3,088.08"
"HON. GARY L. ACKERMAN","2009","2011Q1","OTHER SERVICES","16,290.80","16,290.80"
"HON. GARY L. ACKERMAN","2009","2011Q1","SUPPLIES AND MATERIALS","3,718.37","3,718.37"
"HON. GARY L. ACKERMAN","2009","2011Q1","EQUIPMENT","1,154.26","1,154.26"
"HON. GARY L. ACKERMAN","2009","2011Q1","FRANKED MAIL","1,208.16","1,208.16"
"HON. GARY L. ACKERMAN","2009","2011Q1","PERSONNEL COMPENSATION","235,829.08","235,829.08"
"HON. GARY L. ACKERMAN","2009","2011Q1","TRAVEL","7,377.16","7,377.16"
"HON. GARY L. ACKERMAN","2009","2011Q1","RENT, COMMUNICATION, UTILITIES","15,061.11","15,061.11"
"HON. GARY L. ACKERMAN","2009","2011Q1","PRINTING AND REPRODUCTION","1,785.83","1,785.83"
"HON. GARY L. ACKERMAN","2009","2011Q1","OTHER SERVICES","11,803.95","11,803.95"
"HON. GARY L. ACKERMAN","2009","2011Q1","SUPPLIES AND MATERIALS","6,228.39","6,228.39"
"HON. GARY L. ACKERMAN","2009","2011Q1","EQUIPMENT","466.50","466.50"
"HON. JOHN H. ADLER","2010","2011Q1","FRANKED MAIL","1,196.05","1,196.05"
"HON. JOHN H. ADLER","2010","2011Q1","PERSONNEL COMPENSATION","241,853.46","241,853.46"
"HON. JOHN H. ADLER","2010","2011Q1","TRAVEL","5,609.14","5,609.14"
"HON. JOHN H. ADLER","2010","2011Q1","RENT, COMMUNICATION, UTILITIES","18,905.06","18,905.06"
"HON. JOHN H. ADLER","2010","2011Q1","PRINTING AND REPRODUCTION","1,057.44","1,057.44"
"HON. JOHN H. ADLER","2010","2011Q1","OTHER SERVICES","6,568.50","6,568.50"
"HON. JOHN H. ADLER","2010","2011Q1","SUPPLIES AND MATERIALS","1,120.25","1,120.25"
"HON. JOHN H. ADLER","2010","2011Q1","EQUIPMENT","795.72","795.72"
"HON. W. TODD AKIN","2010","2011Q1","FRANKED MAIL","674.04","674.04"
"HON. W. TODD AKIN","2010","2011Q1","PERSONNEL COMPENSATION","217,887.91","217,887.91"
"HON. W. TODD AKIN","2010","2011Q1","TRAVEL","7,403.71","7,403.71"
"HON. W. TODD AKIN","2010","2011Q1","RENT, COMMUNICATION, UTILITIES","20,614.88","20,614.88"
"HON. W. TODD AKIN","2010","2011Q1","PRINTING AND REPRODUCTION","144.00","144.00"
"HON. W. TODD AKIN","2010","2011Q1","OTHER SERVICES","10,930.99","10,930.99"
"HON. W. TODD AKIN","2010","2011Q1","SUPPLIES AND MATERIALS","5,042.11","5,042.11"
"HON. W. TODD AKIN","2010","2011Q1","EQUIPMENT","173.01","173.01"
"HON. RODNEY ALEXANDER","2010","2011Q1","FRANKED MAIL","965.79","965.79"
"HON. RODNEY ALEXANDER","2010","2011Q1","PERSONNEL COMPENSATION","226,894.09","226,894.09"
"HON. RODNEY ALEXANDER","2010","2011Q1","TRAVEL","8,824.28","8,824.28"
"HON. RODNEY ALEXANDER","2010","2011Q1","RENT, COMMUNICATION, UTILITIES","18,103.62","18,103.62"
"HON. RODNEY ALEXANDER","2010","2011Q1","PRINTING AND REPRODUCTION","167.95","167.95"
"HON. RODNEY ALEXANDER","2010","2011Q1","OTHER SERVICES","9,378.16","9,378.16"
"HON. RODNEY ALEXANDER","2010","2011Q1","SUPPLIES AND MATERIALS","3,587.35","3,587.35"
"HON. RODNEY ALEXANDER","2010","2011Q1","EQUIPMENT","1,910.10","1,910.10"
"HON. JASON ALTMIRE","2010","2011Q1","FRANKED MAIL","174.76","174.76"
"HON. JASON ALTMIRE","2010","2011Q1","PERSONNEL COMPENSATION","182,358.90","182,358.90"
"HON. JASON ALTMIRE","2010","2011Q1","TRAVEL","5,028.78","5,028.78"
"HON. JASON ALTMIRE","2010","2011Q1","RENT, COMMUNICATION, UTILITIES","2,456.28","2,456.28"
"HON. JASON ALTMIRE","2010","2011Q1","PRINTING AND REPRODUCTION","454.50","454.50"
"HON. JASON ALTMIRE","2010","2011Q1","OTHER SERVICES","8,455.70","8,455.70"
"HON. JASON ALTMIRE","2010","2011Q1","SUPPLIES AND MATERIALS","2,980.94","2,980.94"
"HON. JASON ALTMIRE","2010","2011Q1","EQUIPMENT","5,677.23","5,677.23"
"HON. JASON ALTMIRE","2010","2011Q1","FRANKED MAIL","788.26","788.26"
"HON. JASON ALTMIRE","2010","2011Q1","PERSONNEL COMPENSATION","182,736.32","182,736.32"
"HON. JASON ALTMIRE","2010","2011Q1","TRAVEL","2,576.00","2,576.00"
"HON. JASON ALTMIRE","2010","2011Q1","RENT, COMMUNICATION, UTILITIES","24,908.75","24,908.75"
"HON. JASON ALTMIRE","2010","2011Q1","OTHER SERVICES","10,789.93","10,789.93"
"HON. JASON ALTMIRE","2010","2011Q1","SUPPLIES AND MATERIALS","4,813.69","4,813.69"
"HON. JASON ALTMIRE","2010","2011Q1","EQUIPMENT","1,029.00","1,029.00"
"HON. MICHAEL A. ARCURI","2009","2011Q1","FRANKED MAIL","1,282.33","1,282.33"
"HON. MICHAEL A. ARCURI","2009","2011Q1","PERSONNEL COMPENSATION","205,538.03","205,538.03"
"HON. MICHAEL A. ARCURI","2009","2011Q1","TRAVEL","12,081.47","12,081.47"
"HON. MICHAEL A. ARCURI","2009","2011Q1","RENT, COMMUNICATION, UTILITIES","18,585.13","18,585.13"
"HON. MICHAEL A. ARCURI","2009","2011Q1","PRINTING AND REPRODUCTION","2,739.72","2,739.72"
"HON. MICHAEL A. ARCURI","2009","2011Q1","OTHER SERVICES","10,500.65","10,500.65"
"HON. MICHAEL A. ARCURI","2009","2011Q1","SUPPLIES AND MATERIALS","9,426.19","9,426.19"
"HON. MICHAEL A. ARCURI","2009","2011Q1","EQUIPMENT","1,084.11","1,084.11"
"HON. STEVE AUSTRIA","2009","2011Q1","FRANKED MAIL","226.98","226.98"
"HON. STEVE AUSTRIA","2009","2011Q1","PERSONNEL COMPENSATION","263,672.08","263,672.08"
"HON. STEVE AUSTRIA","2009","2011Q1","TRAVEL","7,198.82","7,198.82"
"HON. STEVE AUSTRIA","2009","2011Q1","RENT, COMMUNICATION, UTILITIES","17,844.85","17,844.85"
"HON. STEVE AUSTRIA","2009","2011Q1","PRINTING AND REPRODUCTION","35.20","35.20"
"HON. STEVE AUSTRIA","2009","2011Q1","OTHER SERVICES","10,640.00","10,640.00"
"HON. STEVE AUSTRIA","2009","2011Q1","SUPPLIES AND MATERIALS","4,899.21","4,899.21"
"HON. STEVE AUSTRIA","2009","2011Q1","EQUIPMENT","1,215.50","1,215.50"
"HON. JOE BACA","2009","2011Q1","FRANKED MAIL","478.96","478.96"
"HON. JOE BACA","2009","2011Q1","PERSONNEL COMPENSATION","221,953.21","221,953.21"
"HON. JOE BACA","2009","2011Q1","TRAVEL","22,819.67","22,819.67"
"HON. JOE BACA","2009","2011Q1","RENT, COMMUNICATION, UTILITIES","27,471.28","27,471.28"
"HON. JOE BACA","2009","2011Q1","PRINTING AND REPRODUCTION","635.88","635.88"
"HON. JOE BACA","2009","2011Q1","OTHER SERVICES","12,983.50","12,983.50"
"HON. JOE BACA","2009","2011Q1","SUPPLIES AND MATERIALS","6,345.11","6,345.11"
"HON. JOE BACA","2009","2011Q1","EQUIPMENT","1,642.91","1,642.91"
"HON. MICHELE BACHMANN","2010","2011Q1","FRANKED MAIL","2,122.21","2,122.21"
"HON. MICHELE BACHMANN","2010","2011Q1","PERSONNEL COMPENSATION","239,124.97","239,124.97"
"HON. MICHELE BACHMANN","2010","2011Q1","TRAVEL","17,840.45","17,840.45"
"HON. MICHELE BACHMANN","2010","2011Q1","RENT, COMMUNICATION, UTILITIES","13,985.90","13,985.90"
"HON. MICHELE BACHMANN","2010","2011Q1","PRINTING AND REPRODUCTION","686.25","686.25"
"HON. MICHELE BACHMANN","2010","2011Q1","OTHER SERVICES","9,334.65","9,334.65"
"HON. MICHELE BACHMANN","2010","2011Q1","SUPPLIES AND MATERIALS","5,495.33","5,495.33"
"HON. MICHELE BACHMANN","2010","2011Q1","EQUIPMENT","1,553.41","1,553.41"
"HON. BRIAN BAIRD","2010","2011Q1","FRANKED MAIL","536.91","536.91"
"HON. BRIAN BAIRD","2010","2011Q1","PERSONNEL COMPENSATION","258,588.40","258,588.40"
"HON. BRIAN BAIRD","2010","2011Q1","TRAVEL","6,852.19","6,852.19"
"HON. BRIAN BAIRD","2010","2011Q1","RENT, COMMUNICATION, UTILITIES","22,243.24","22,243.24"
"HON. BRIAN BAIRD","2010","2011Q1","PRINTING AND REPRODUCTION","324.12","324.12"
"HON. BRIAN BAIRD","2010","2011Q1","OTHER SERVICES","12,245.51","12,245.51"
"HON. BRIAN BAIRD","2010","2011Q1","SUPPLIES AND MATERIALS","2,942.14","2,942.14"
"HON. BRIAN BAIRD","2010","2011Q1","EQUIPMENT","1,462.65","1,462.65"
"HON. TAMMY BALDWIN","2010","2011Q1","FRANKED MAIL","40.87","40.87"
"HON. TAMMY BALDWIN","2010","2011Q1","PERSONNEL COMPENSATION","123,547.30","123,547.30"
"HON. TAMMY BALDWIN","2010","2011Q1","TRAVEL","3,497.74","3,497.74"
"HON. TAMMY BALDWIN","2010","2011Q1","RENT, COMMUNICATION, UTILITIES","14,479.65","14,479.65"
"HON. TAMMY BALDWIN","2010","2011Q1","PRINTING AND REPRODUCTION","676.80","676.80"
"HON. TAMMY BALDWIN","2010","2011Q1","OTHER SERVICES","10,726.46","10,726.46"
"HON. TAMMY BALDWIN","2010","2011Q1","SUPPLIES AND MATERIALS","28,795.99","28,795.99"
"HON. TAMMY BALDWIN","2010","2011Q1","EQUIPMENT","7,562.73","7,562.73"
"HON. J. GRESHAM BARRETT","2010","2011Q1","FRANKED MAIL","1,124.67","1,124.67"
"HON. J. GRESHAM BARRETT","2010","2011Q1","PERSONNEL COMPENSATION","222,064.87","222,064.87"
"HON. J. GRESHAM BARRETT","2010","2011Q1","TRAVEL","16,378.75","16,378.75"
"HON. J. GRESHAM BARRETT","2010","2011Q1","RENT, COMMUNICATION, UTILITIES","27,075.77","27,075.77"
"HON. J. GRESHAM BARRETT","2010","2011Q1","PRINTING AND REPRODUCTION","7,473.00","7,473.00"
"HON. J. GRESHAM BARRETT","2010","2011Q1","OTHER SERVICES","7,763.50","7,763.50"
"HON. J. GRESHAM BARRETT","2010","2011Q1","SUPPLIES AND MATERIALS","4,211.76","4,211.76"
"HON. J. GRESHAM BARRETT","2010","2011Q1","EQUIPMENT","4,604.89","4,604.89"
"HON. JOHN BARROW","2010","2011Q1","FRANKED MAIL","439.94","439.94"
"HON. JOHN BARROW","2010","2011Q1","PERSONNEL COMPENSATION","250,065.67","250,065.67"
"HON. JOHN BARROW","2010","2011Q1","TRAVEL","4,212.74","4,212.74"
"HON. JOHN BARROW","2010","2011Q1","RENT, COMMUNICATION, UTILITIES","32,842.42","32,842.42"
"HON. JOHN BARROW","2010","2011Q1","PRINTING AND REPRODUCTION","466.20","466.20"
"HON. JOHN BARROW","2010","2011Q1","OTHER SERVICES","9,962.14","9,962.14"
"HON. JOHN BARROW","2010","2011Q1","SUPPLIES AND MATERIALS","9,261.85","9,261.85"
"HON. JOHN BARROW","2010","2011Q1","EQUIPMENT","626.70","626.70"
"HON. ROSCOE G. BARTLETT","2009","2011Q1","FRANKED MAIL","74.06","74.06"
"HON. ROSCOE G. BARTLETT","2009","2011Q1","PERSONNEL COMPENSATION","287,645.76","287,645.76"
"HON. ROSCOE G. BARTLETT","2009","2011Q1","TRAVEL","14,811.55","14,811.55"
"HON. ROSCOE G. BARTLETT","2009","2011Q1","RENT, COMMUNICATION, UTILITIES","20,018.37","20,018.37"
"HON. ROSCOE G. BARTLETT","2009","2011Q1","PRINTING AND REPRODUCTION","203.00","203.00"
"HON. ROSCOE G. BARTLETT","2009","2011Q1","OTHER SERVICES","13,344.39","13,344.39"
"HON. ROSCOE G. BARTLETT","2009","2011Q1","SUPPLIES AND MATERIALS","4,445.84","4,445.84"
"HON. ROSCOE G. BARTLETT","2009","2011Q1","EQUIPMENT","1,022.88","1,022.88"
"HON. JOE BARTON","2010","2011Q1","FRANKED MAIL","237.94","237.94"
"HON. JOE BARTON","2010","2011Q1","PERSONNEL COMPENSATION","187,472.25","187,472.25"
"HON. JOE BARTON","2010","2011Q1","TRAVEL","7,655.46","7,655.46"
"HON. JOE BARTON","2010","2011Q1","RENT, COMMUNICATION, UTILITIES","17,735.58","17,735.58"
"HON. JOE BARTON","2010","2011Q1","PRINTING AND REPRODUCTION","6,512.05","6,512.05"
"HON. JOE BARTON","2010","2011Q1","OTHER SERVICES","9,601.80","9,601.80"
"HON. JOE BARTON","2010","2011Q1","SUPPLIES AND MATERIALS","7,702.96","7,702.96"
"HON. JOE BARTON","2010","2011Q1","EQUIPMENT","1,900.83","1,900.83"
"HON. JOE BARTON","2010","2011Q1","FRANKED MAIL","2.71","2.71"
"HON. JOE BARTON","2010","2011Q1","PERSONNEL COMPENSATION","196,841.72","196,841.72"
"HON. JOE BARTON","2010","2011Q1","TRAVEL","4,501.60","4,501.60"
"HON. JOE BARTON","2010","2011Q1","RENT, COMMUNICATION, UTILITIES","25,211.32","25,211.32"
"HON. JOE BARTON","2010","2011Q1","PRINTING AND REPRODUCTION","1,313.30","1,313.30"
"HON. JOE BARTON","2010","2011Q1","OTHER SERVICES","5,700.00","5,700.00"
"HON. JOE BARTON","2010","2011Q1","SUPPLIES AND MATERIALS","8,792.26","8,792.26"
"HON. JOE BARTON","2010","2011Q1","EQUIPMENT","1,138.63","1,138.63"
"HON. MELISSA L. BEAN","2009","2011Q1","FRANKED MAIL","491.36","491.36"
"HON. MELISSA L. BEAN","2009","2011Q1","PERSONNEL COMPENSATION","228,640.89","228,640.89"
"HON. MELISSA L. BEAN","2009","2011Q1","TRAVEL","7,731.58","7,731.58"
"HON. MELISSA L. BEAN","2009","2011Q1","RENT, COMMUNICATION, UTILITIES","16,836.31","16,836.31"
"HON. MELISSA L. BEAN","2009","2011Q1","PRINTING AND REPRODUCTION","3,780.00","3,780.00"
"HON. MELISSA L. BEAN","2009","2011Q1","OTHER SERVICES","5,340.00","5,340.00"
"HON. MELISSA L. BEAN","2009","2011Q1","SUPPLIES AND MATERIALS","6,305.74","6,305.74"
"HON. MELISSA L. BEAN","2009","2011Q1","EQUIPMENT","477.96","477.96"
"HON. XAVIER BECERRA","2010","2011Q1","FRANKED MAIL","501.29","501.29"
"HON. XAVIER BECERRA","2010","2011Q1","PERSONNEL COMPENSATION","184,142.23","184,142.23"
"HON. XAVIER BECERRA","2010","2011Q1","TRAVEL","10,710.95","10,710.95"
"HON. XAVIER BECERRA","2010","2011Q1","RENT, COMMUNICATION, UTILITIES","15,670.75","15,670.75"
"HON. XAVIER BECERRA","2010","2011Q1","PRINTING AND REPRODUCTION","4,072.70","4,072.70"
"HON. XAVIER BECERRA","2010","2011Q1","OTHER SERVICES","9,803.50","9,803.50"
"HON. XAVIER BECERRA","2010","2011Q1","SUPPLIES AND MATERIALS","6,254.76","6,254.76"
"HON. XAVIER BECERRA","2010","2011Q1","EQUIPMENT","2,402.83","2,402.83"
"HON. XAVIER BECERRA","2010","2011Q1","FRANKED MAIL","5.62","5.62"
"HON. XAVIER BECERRA","2010","2011Q1","PERSONNEL COMPENSATION","143,676.06","143,676.06"
"HON. XAVIER BECERRA","2010","2011Q1","TRAVEL","6,619.45","6,619.45"
"HON. XAVIER BECERRA","2010","2011Q1","RENT, COMMUNICATION, UTILITIES","16,439.33","16,439.33"
"HON. XAVIER BECERRA","2010","2011Q1","PRINTING AND REPRODUCTION","1,827.26","1,827.26"
"HON. XAVIER BECERRA","2010","2011Q1","OTHER SERVICES","9,755.80","9,755.80"
"HON. XAVIER BECERRA","2010","2011Q1","SUPPLIES AND MATERIALS","8,490.22","8,490.22"
"HON. XAVIER BECERRA","2010","2011Q1","EQUIPMENT","2,369.51","2,369.51"
"HON. XAVIER BECERRA","2010","2011Q1","FRANKED MAIL","103.41","103.41"
"HON. XAVIER BECERRA","2010","2011Q1","PERSONNEL COMPENSATION","288,156.60","288,156.60"
"HON. XAVIER BECERRA","2010","2011Q1","TRAVEL","10,026.87","10,026.87"
"HON. XAVIER BECERRA","2010","2011Q1","RENT, COMMUNICATION, UTILITIES","18,895.77","18,895.77"
"HON. XAVIER BECERRA","2010","2011Q1","PRINTING AND REPRODUCTION","267.20","267.20"
"HON. XAVIER BECERRA","2010","2011Q1","OTHER SERVICES","7,002.45","7,002.45"
"HON. XAVIER BECERRA","2010","2011Q1","SUPPLIES AND MATERIALS","1,864.39","1,864.39"
"HON. XAVIER BECERRA","2010","2011Q1","EQUIPMENT","1,313.99","1,313.99"
"HON. SHELLEY BERKLEY","2009","2011Q1","FRANKED MAIL","669.87","669.87"
"HON. SHELLEY BERKLEY","2009","2011Q1","PERSONNEL COMPENSATION","263,943.59","263,943.59"
"HON. SHELLEY BERKLEY","2009","2011Q1","TRAVEL","5,919.82","5,919.82"
"HON. SHELLEY BERKLEY","2009","2011Q1","RENT, COMMUNICATION, UTILITIES","14,703.33","14,703.33"
"HON. SHELLEY BERKLEY","2009","2011Q1","PRINTING AND REPRODUCTION","47,622.81","47,622.81"
"HON. SHELLEY BERKLEY","2009","2011Q1","OTHER SERVICES","6,844.50","6,844.50"
"HON. SHELLEY BERKLEY","2009","2011Q1","SUPPLIES AND MATERIALS","623.12","623.12"
"HON. SHELLEY BERKLEY","2009","2011Q1","EQUIPMENT","750.24","750.24"
"HON. MARION BERRY","2010","2011Q1","FRANKED MAIL","2,391.77","2,391.77"
"HON. MARION BERRY","2010","2011Q1","PERSONNEL COMPENSATION","204,877.80","204,877.80"
"HON. MARION BERRY","2010","2011Q1","TRAVEL","3,916.05","3,916.05"
"HON. MARION BERRY","2010","2011Q1","RENT, COMMUNICATION, UTILITIES","17,969.92","17,969.92"
"HON. MARION BERRY","2010","2011Q1","PRINTING AND REPRODUCTION","392.75","392.75"
"HON. MARION BERRY","2010","2011Q1","OTHER SERVICES","11,617.05","11,617.05"
"HON. MARION BERRY","2010","2011Q1","SUPPLIES AND MATERIALS","2,395.65","2,395.65"
"HON. MARION BERRY","2010","2011Q1","EQUIPMENT","831.75","831.75"
"HON. JUDY BIGGERT","2010","2011Q1","FRANKED MAIL","1,977.51","1,977.51"
"HON. JUDY BIGGERT","2010","2011Q1","PERSONNEL COMPENSATION","235,131.11","235,131.11"
"HON. JUDY BIGGERT","2010","2011Q1","TRAVEL","14,397.25","14,397.25"
"HON. JUDY BIGGERT","2010","2011Q1","RENT, COMMUNICATION, UTILITIES","27,701.03","27,701.03"
"HON. JUDY BIGGERT","2010","2011Q1","PRINTING AND REPRODUCTION","354.40","354.40"
"HON. JUDY BIGGERT","2010","2011Q1","OTHER SERVICES","6,670.00","6,670.00"
"HON. JUDY BIGGERT","2010","2011Q1","SUPPLIES AND MATERIALS","9,292.47","9,292.47"
"HON. JUDY BIGGERT","2010","2011Q1","EQUIPMENT","648.99","648.99"
"HON. BRIAN P. BILBRAY","2010","2011Q1","FRANKED MAIL","784.42","784.42"
"HON. BRIAN P. BILBRAY","2010","2011Q1","PERSONNEL COMPENSATION","210,857.17","210,857.17"
"HON. BRIAN P. BILBRAY","2010","2011Q1","TRAVEL","7,872.09","7,872.09"
"HON. BRIAN P. BILBRAY","2010","2011Q1","RENT, COMMUNICATION, UTILITIES","23,520.63","23,520.63"
"HON. BRIAN P. BILBRAY","2010","2011Q1","PRINTING AND REPRODUCTION","680.95","680.95"
"HON. BRIAN P. BILBRAY","2010","2011Q1","OTHER SERVICES","14,615.46","14,615.46"
"HON. BRIAN P. BILBRAY","2010","2011Q1","SUPPLIES AND MATERIALS","3,303.55","3,303.55"
"HON. BRIAN P. BILBRAY","2010","2011Q1","EQUIPMENT","1,112.46","1,112.46"
"HON. GUS M. BILIRAKIS","2010","2011Q1","FRANKED MAIL","73.86","73.86"
"HON. GUS M. BILIRAKIS","2010","2011Q1","PERSONNEL COMPENSATION","230,220.02","230,220.02"
"HON. GUS M. BILIRAKIS","2010","2011Q1","TRAVEL","16,250.41","16,250.41"
"HON. GUS M. BILIRAKIS","2010","2011Q1","RENT, COMMUNICATION, UTILITIES","15,910.88","15,910.88"
"HON. GUS M. BILIRAKIS","2010","2011Q1","PRINTING AND REPRODUCTION","36.70","36.70"
"HON. GUS M. BILIRAKIS","2010","2011Q1","OTHER SERVICES","12,283.12","12,283.12"
"HON. GUS M. BILIRAKIS","2010","2011Q1","SUPPLIES AND MATERIALS","6,098.12","6,098.12"
"HON. GUS M. BILIRAKIS","2010","2011Q1","EQUIPMENT","1,093.02","1,093.02"
"HON. ROB BISHOP","2010","2011Q1","FRANKED MAIL","1,463.28","1,463.28"
"HON. ROB BISHOP","2010","2011Q1","PERSONNEL COMPENSATION","281,848.14","281,848.14"
"HON. ROB BISHOP","2010","2011Q1","TRAVEL","13,185.64","13,185.64"
"HON. ROB BISHOP","2010","2011Q1","RENT, COMMUNICATION, UTILITIES","25,353.21","25,353.21"
"HON. ROB BISHOP","2010","2011Q1","PRINTING AND REPRODUCTION","463.40","463.40"
"HON. ROB BISHOP","2010","2011Q1","OTHER SERVICES","6,280.32","6,280.32"
"HON. ROB BISHOP","2010","2011Q1","SUPPLIES AND MATERIALS","4,040.56","4,040.56"
"HON. ROB BISHOP","2010","2011Q1","EQUIPMENT","1,453.80","1,453.80"
"HON. SANFORD D. BISHOP, JR.","2010","2011Q1","FRANKED MAIL","608.56","608.56"
"HON. SANFORD D. BISHOP, JR.","2010","2011Q1","PERSONNEL COMPENSATION","230,165.52","230,165.52"
"HON. SANFORD D. BISHOP, JR.","2010","2011Q1","TRAVEL","5,026.42","5,026.42"
"HON. SANFORD D. BISHOP, JR.","2010","2011Q1","RENT, COMMUNICATION, UTILITIES","27,603.53","27,603.53"
