"OFFICE","YEAR","QUARTER","CATEGORY","YTD","AMOUNT"
"FORMER SPEAKER HASTERT","FISCAL YEAR 2010","2010Q3","PERSONNEL COMPENSATION","330,666.03","63,729.00"
"FORMER SPEAKER HASTERT","FISCAL YEAR 2010","2010Q3","TRAVEL","3,431.10","17.03"
"FORMER SPEAKER HASTERT","FISCAL YEAR 2010","2010Q3","RENT, COMMUNICATION, UTILITIES","82,696.28","20,990.73"
"FORMER SPEAKER HASTERT","FISCAL YEAR 2010","2010Q3","OTHER SERVICES","22,000.00","6,000.00"
"FORMER SPEAKER HASTERT","FISCAL YEAR 2010","2010Q3","SUPPLIES AND MATERIALS","2,162.46","218.75"
"OFFICE OF INSPECTOR GENERAL","FISCAL YEAR 2010","2010Q3","PERSONNEL COMPENSATION","2,647,751.69","660,964.08"
"OFFICE OF INSPECTOR GENERAL","FISCAL YEAR 2010","2010Q3","TRAVEL","10,452.20","2,862.37"
"OFFICE OF INSPECTOR GENERAL","FISCAL YEAR 2010","2010Q3","RENT, COMMUNICATION, UTILITIES","22,258.65","7,317.85"
"OFFICE OF INSPECTOR GENERAL","FISCAL YEAR 2010","2010Q3","PRINTING AND REPRODUCTION","1,566.62","1,459.82"
"OFFICE OF INSPECTOR GENERAL","FISCAL YEAR 2010","2010Q3","OTHER SERVICES","848,723.18","404,416.05"
"OFFICE OF INSPECTOR GENERAL","FISCAL YEAR 2010","2010Q3","SUPPLIES AND MATERIALS","35,240.91","5,760.51"
"OFFICE OF INSPECTOR GENERAL","FISCAL YEAR 2010","2010Q3","EQUIPMENT","77,011.86","26,608.93"
"OFFICE OF THE HISTORIAN","FISCAL YEAR 2010","2010Q3","PERSONNEL COMPENSATION","403,449.19","101,919.74"
"OFFICE OF THE HISTORIAN","FISCAL YEAR 2010","2010Q3","TRAVEL","70,066.48","61,398.38"
"OFFICE OF THE HISTORIAN","FISCAL YEAR 2010","2010Q3","RENT, COMMUNICATION, UTILITIES","8,411.20","1,884.23"
"OFFICE OF THE HISTORIAN","FISCAL YEAR 2010","2010Q3","PRINTING AND REPRODUCTION","717.84","461.20"
"OFFICE OF THE HISTORIAN","FISCAL YEAR 2010","2010Q3","OTHER SERVICES","70,261.43","29,319.62"
"OFFICE OF THE HISTORIAN","FISCAL YEAR 2010","2010Q3","SUPPLIES AND MATERIALS","23,441.73","12,414.89"
"OFFICE OF THE HISTORIAN","FISCAL YEAR 2010","2010Q3","EQUIPMENT","1,515.44","-1,518.30"
"LAW REVISION COUNSEL","FISCAL YEAR 2010","2010Q3","PERSONNEL COMPENSATION","2,306,034.79","581,594.45"
"LAW REVISION COUNSEL","FISCAL YEAR 2010","2010Q3","RENT, COMMUNICATION, UTILITIES","7,633.50","2,029.32"
"LAW REVISION COUNSEL","FISCAL YEAR 2010","2010Q3","PRINTING AND REPRODUCTION","63.80","0.00"
"LAW REVISION COUNSEL","FISCAL YEAR 2010","2010Q3","OTHER SERVICES","169,944.51","101,394.43"
"LAW REVISION COUNSEL","FISCAL YEAR 2010","2010Q3","SUPPLIES AND MATERIALS","47,047.39","9,831.69"
"LAW REVISION COUNSEL","FISCAL YEAR 2010","2010Q3","EQUIPMENT","115,818.17","75,489.74"
"LEGISLATIVE COUNSEL","FISCAL YEAR 2010","2010Q3","PERSONNEL COMPENSATION","7,246,531.25","1,829,219.84"
"LEGISLATIVE COUNSEL","FISCAL YEAR 2010","2010Q3","TRAVEL","3,985.51","3,985.51"
"LEGISLATIVE COUNSEL","FISCAL YEAR 2010","2010Q3","RENT, COMMUNICATION, UTILITIES","41,434.41","11,035.78"
"LEGISLATIVE COUNSEL","FISCAL YEAR 2010","2010Q3","PRINTING AND REPRODUCTION","148.70","123.70"
"LEGISLATIVE COUNSEL","FISCAL YEAR 2010","2010Q3","OTHER SERVICES","412,581.27","137,419.26"
"LEGISLATIVE COUNSEL","FISCAL YEAR 2010","2010Q3","SUPPLIES AND MATERIALS","51,722.40","16,640.40"
"LEGISLATIVE COUNSEL","FISCAL YEAR 2010","2010Q3","EQUIPMENT","120,688.27","26,657.44"
"INTERPARLIAMENTARY AFFAIRS","FISCAL YEAR 2010","2010Q3","PERSONNEL COMPENSATION","427,616.84","86,624.76"
"INTERPARLIAMENTARY AFFAIRS","FISCAL YEAR 2010","2010Q3","TRAVEL","24.00","16.00"
"INTERPARLIAMENTARY AFFAIRS","FISCAL YEAR 2010","2010Q3","RENT, COMMUNICATION, UTILITIES","9,161.06","2,702.20"
"INTERPARLIAMENTARY AFFAIRS","FISCAL YEAR 2010","2010Q3","PRINTING AND REPRODUCTION","3,771.00","320.00"
"INTERPARLIAMENTARY AFFAIRS","FISCAL YEAR 2010","2010Q3","OTHER SERVICES","9,779.31","7,309.77"
"INTERPARLIAMENTARY AFFAIRS","FISCAL YEAR 2010","2010Q3","SUPPLIES AND MATERIALS","175,588.76","43,278.85"
"INTERPARLIAMENTARY AFFAIRS","FISCAL YEAR 2010","2010Q3","EQUIPMENT","3,186.66","570.00"
"CHIEF ADMINISTRATIVE OFFICER","FISCAL YEAR 2010","2010Q3","TRAVEL","31,650.24","13,124.44"
"CHIEF ADMINISTRATIVE OFFICER","FISCAL YEAR 2010","2010Q3","RENT, COMMUNICATION, UTILITIES","209.31","23.91"
"CHIEF ADMINISTRATIVE OFFICER","FISCAL YEAR 2010","2010Q3","OTHER SERVICES","700.00","700.00"
"CHIEF ADMINISTRATIVE OFFICER","FISCAL YEAR 2010","2010Q3","SUPPLIES AND MATERIALS","302.49","250.00"
"CAO ADVANCED BUSINESS SOLUTION","FISCAL YEAR 2010","2010Q3","OTHER SERVICES","141,276.12","141,276.12"
"HOUSE INFORMATION RESOURCES","FISCAL YEAR 2010","2010Q3","TRAVEL","62,746.02","0.00"
"HOUSE INFORMATION RESOURCES","FISCAL YEAR 2010","2010Q3","RENT, COMMUNICATION, UTILITIES","1,207.20","0.00"
"HOUSE INFORMATION RESOURCES","FISCAL YEAR 2010","2010Q3","PRINTING AND REPRODUCTION","441.90","0.00"
"HOUSE INFORMATION RESOURCES","FISCAL YEAR 2010","2010Q3","SUPPLIES AND MATERIALS","465.00","0.00"
"HOUSE INFORMATION RESOURCES","FISCAL YEAR 2010","2010Q3","EQUIPMENT","3,047.00","3,047.00"
"HOUSE INFORMATION RESOURCES","FISCAL YEAR 2010","2010Q3","TRAVEL","640.53","0.00"
"HOUSE INFORMATION RESOURCES","FISCAL YEAR 2010","2010Q3","OTHER SERVICES","238,059.28","140,237.52"
"HOUSE INFORMATION RESOURCES","FISCAL YEAR 2010","2010Q3","OTHER SERVICES","11,455.00","0.00"
"HOUSE INFORMATION RESOURCES","FISCAL YEAR 2010","2010Q3","OTHER SERVICES","134,469.05","30,546.94"
"HOUSE INFORMATION RESOURCES","FISCAL YEAR 2010","2010Q3","SUPPLIES AND MATERIALS","135.60","0.00"
"HOUSE INFORMATION RESOURCES","FISCAL YEAR 2010","2010Q3","EQUIPMENT","6,843.40","0.00"
"OFFICE OF FINANCE","FISCAL YEAR 2010","2010Q3","OTHER SERVICES","2,071,091.15","748,621.14"
"OFFICE OF FINANCE","FISCAL YEAR 2010","2010Q3","EQUIPMENT","736,823.64","0.00"
"CLERK OF THE HOUSE","FISCAL YEAR 2010","2010Q3","OTHER SERVICES","160,000.00","88,860.00"
"CLERK OF THE HOUSE","FISCAL YEAR 2010","2010Q3","SUPPLIES AND MATERIALS","4,075.38","0.00"
"CLERK OF THE HOUSE","FISCAL YEAR 2010","2010Q3","EQUIPMENT","490,308.40","292,973.10"
"OEPPO","FISCAL YEAR 2010","2010Q3","PERSONNEL COMPENSATION","1,377,565.19","354,324.54"
"OEPPO","FISCAL YEAR 2010","2010Q3","TRAVEL","62,263.75","60,381.30"
"OEPPO","FISCAL YEAR 2010","2010Q3","RENT, COMMUNICATION, UTILITIES","35,528.53","21,115.75"
"OEPPO","FISCAL YEAR 2010","2010Q3","PRINTING AND REPRODUCTION","114.40","71.90"
"OEPPO","FISCAL YEAR 2010","2010Q3","OTHER SERVICES","746,175.27","341,251.10"
"OEPPO","FISCAL YEAR 2010","2010Q3","SUPPLIES AND MATERIALS","17,059.52","5,413.84"
"OEPPO","FISCAL YEAR 2010","2010Q3","EQUIPMENT","214,213.79","2,558.20"
"LIFE CYCLE REPLACEMENT","FISCAL YEAR 2010","2010Q3","TRANSPORTATION OF THINGS","470.00","470.00"
"LIFE CYCLE REPLACEMENT","FISCAL YEAR 2010","2010Q3","RENT, COMMUNICATION, UTILITIES","123,186.68","101,906.38"
"LIFE CYCLE REPLACEMENT","FISCAL YEAR 2010","2010Q3","OTHER SERVICES","1,900.00","200.00"
"LIFE CYCLE REPLACEMENT","FISCAL YEAR 2010","2010Q3","SUPPLIES AND MATERIALS","3,356.43","1,147.13"
"LIFE CYCLE REPLACEMENT","FISCAL YEAR 2010","2010Q3","EQUIPMENT","518,942.69","32,574.00"
"LIFE CYCLE REPLACEMENT","FISCAL YEAR 2010","2010Q3","EQUIPMENT","23,619.75","23,619.75"
"LIFE CYCLE REPLACEMENT","FISCAL YEAR 2010","2010Q3","EQUIPMENT","749,943.12","749,943.12"
"LIFE CYCLE REPLACEMENT","FISCAL YEAR 2010","2010Q3","TRANSPORTATION OF THINGS","26,072.24","9,598.20"
"LIFE CYCLE REPLACEMENT","FISCAL YEAR 2010","2010Q3","RENT, COMMUNICATION, UTILITIES","6,905.00","6,905.00"
"LIFE CYCLE REPLACEMENT","FISCAL YEAR 2010","2010Q3","EQUIPMENT","955,716.73","216,143.00"
"CHIEF ADMINISTRATIVE OFFICER","FISCAL YEAR 2010","2010Q3","SUPPLIES AND MATERIALS","293.99","0.00"
"CHIEF ADMINISTRATIVE OFFICER","FISCAL YEAR 2010","2010Q3","EQUIPMENT","1,726.41","0.00"
"HOUSE INFORMATION RESOURCES","FISCAL YEAR 2010","2010Q3","PERSONNEL COMPENSATION","1,202,999.04","339,250.93"
"HOUSE INFORMATION RESOURCES","FISCAL YEAR 2010","2010Q3","TRAVEL","46,983.67","24,965.48"
"HOUSE INFORMATION RESOURCES","FISCAL YEAR 2010","2010Q3","PRINTING AND REPRODUCTION","1,667.90","1,353.40"
"HOUSE INFORMATION RESOURCES","FISCAL YEAR 2010","2010Q3","SUPPLIES AND MATERIALS","948.84","948.84"
"COMMUNICATIONS","FISCAL YEAR 2010","2010Q3","OTHER SERVICES","1,031.25","0.00"
"COMMUNICATIONS","FISCAL YEAR 2010","2010Q3","SUPPLIES AND MATERIALS","1,740.00","0.00"
"COMMUNICATIONS","FISCAL YEAR 2010","2010Q3","EQUIPMENT","1,409,568.04","1,339,651.00"
"COMMUNICATIONS","FISCAL YEAR 2010","2010Q3","OTHER SERVICES","60,738.58","53,652.28"
"COMMUNICATIONS","FISCAL YEAR 2010","2010Q3","SUPPLIES AND MATERIALS","28,202.78","6,665.50"
"COMMUNICATIONS","FISCAL YEAR 2010","2010Q3","EQUIPMENT","2,219,756.49","647,754.34"
"HON. NEIL ABERCROMBIE","2010","2010Q3","FRANKED MAIL","1,976.11","0.00"
"HON. NEIL ABERCROMBIE","2010","2010Q3","PERSONNEL COMPENSATION","393,294.85","0.00"
"HON. NEIL ABERCROMBIE","2010","2010Q3","TRAVEL","11,342.59","2,425.81"
"HON. NEIL ABERCROMBIE","2010","2010Q3","RENT, COMMUNICATION, UTILITIES","36,224.42","-521.77"
"HON. NEIL ABERCROMBIE","2010","2010Q3","PRINTING AND REPRODUCTION","168.72","0.00"
"HON. NEIL ABERCROMBIE","2010","2010Q3","OTHER SERVICES","25,488.94","6,194.00"
"HON. NEIL ABERCROMBIE","2010","2010Q3","SUPPLIES AND MATERIALS","7,554.66","118.40"
"HON. NEIL ABERCROMBIE","2010","2010Q3","EQUIPMENT","10,465.64","8,904.00"
"HON. GARY L ACKERMAN","2010","2010Q3","FRANKED MAIL","60,513.59","24,788.01"
"HON. GARY L ACKERMAN","2010","2010Q3","PERSONNEL COMPENSATION","687,592.92","227,463.88"
"HON. GARY L ACKERMAN","2010","2010Q3","TRAVEL","10,626.84","7,331.03"
"HON. GARY L ACKERMAN","2010","2010Q3","RENT, COMMUNICATION, UTILITIES","93,104.98","30,525.50"
"HON. GARY L ACKERMAN","2010","2010Q3","PRINTING AND REPRODUCTION","32,978.77","10,778.86"
"HON. GARY L ACKERMAN","2010","2010Q3","OTHER SERVICES","39,825.47","13,890.00"
"HON. GARY L ACKERMAN","2010","2010Q3","SUPPLIES AND MATERIALS","24,881.03","8,632.25"
"HON. GARY L ACKERMAN","2010","2010Q3","EQUIPMENT","2,342.12","895.04"
"HON. ROBERT B. ADERHOLT","2010","2010Q3","FRANKED MAIL","31,681.96","28,165.39"
"HON. ROBERT B. ADERHOLT","2010","2010Q3","PERSONNEL COMPENSATION","757,460.68","247,178.63"
"HON. ROBERT B. ADERHOLT","2010","2010Q3","TRAVEL","47,586.52","13,483.73"
"HON. ROBERT B. ADERHOLT","2010","2010Q3","RENT, COMMUNICATION, UTILITIES","57,530.87","19,141.91"
"HON. ROBERT B. ADERHOLT","2010","2010Q3","PRINTING AND REPRODUCTION","32,381.58","27,866.06"
"HON. ROBERT B. ADERHOLT","2010","2010Q3","OTHER SERVICES","34,949.85","11,719.95"
"HON. ROBERT B. ADERHOLT","2010","2010Q3","SUPPLIES AND MATERIALS","20,490.83","11,589.49"
"HON. ROBERT B. ADERHOLT","2010","2010Q3","EQUIPMENT","1,534.50","466.50"
"HON. JOHN H. ADLER","2010","2010Q3","FRANKED MAIL","214,437.88","119,248.79"
"HON. JOHN H. ADLER","2010","2010Q3","PERSONNEL COMPENSATION","558,588.13","183,897.48"
"HON. JOHN H. ADLER","2010","2010Q3","TRAVEL","23,536.07","9,953.85"
"HON. JOHN H. ADLER","2010","2010Q3","RENT, COMMUNICATION, UTILITIES","82,828.93","25,552.26"
"HON. JOHN H. ADLER","2010","2010Q3","PRINTING AND REPRODUCTION","173,681.85","129,217.40"
"HON. JOHN H. ADLER","2010","2010Q3","OTHER SERVICES","48,201.12","26,419.54"
"HON. JOHN H. ADLER","2010","2010Q3","SUPPLIES AND MATERIALS","16,426.05","5,307.69"
"HON. JOHN H. ADLER","2010","2010Q3","EQUIPMENT","12,139.69","4,314.95"
"HON. W. TODD AKIN","2010","2010Q3","FRANKED MAIL","47,779.37","2,345.75"
"HON. W. TODD AKIN","2010","2010Q3","PERSONNEL COMPENSATION","719,460.41","235,669.49"
"HON. W. TODD AKIN","2010","2010Q3","TRAVEL","20,146.27","7,655.30"
"HON. W. TODD AKIN","2010","2010Q3","RENT, COMMUNICATION, UTILITIES","66,131.51","18,141.69"
"HON. W. TODD AKIN","2010","2010Q3","PRINTING AND REPRODUCTION","246.09","0.00"
"HON. W. TODD AKIN","2010","2010Q3","OTHER SERVICES","30,818.55","6,746.00"
"HON. W. TODD AKIN","2010","2010Q3","SUPPLIES AND MATERIALS","6,748.37","2,099.67"
"HON. W. TODD AKIN","2010","2010Q3","EQUIPMENT","4,456.66","2,042.72"
"HON. RODNEY ALEXANDER","2010","2010Q3","FRANKED MAIL","4,695.99","3,265.15"
"HON. RODNEY ALEXANDER","2010","2010Q3","PERSONNEL COMPENSATION","717,916.56","235,561.14"
"HON. RODNEY ALEXANDER","2010","2010Q3","TRAVEL","61,506.80","22,262.08"
"HON. RODNEY ALEXANDER","2010","2010Q3","RENT, COMMUNICATION, UTILITIES","71,895.59","27,642.95"
"HON. RODNEY ALEXANDER","2010","2010Q3","PRINTING AND REPRODUCTION","1,145.10","287.72"
"HON. RODNEY ALEXANDER","2010","2010Q3","OTHER SERVICES","20,248.06","6,857.13"
"HON. RODNEY ALEXANDER","2010","2010Q3","SUPPLIES AND MATERIALS","41,675.89","6,390.09"
"HON. RODNEY ALEXANDER","2010","2010Q3","EQUIPMENT","2,945.59","173.01"
"HON. JASON ALTMIRE","2010","2010Q3","FRANKED MAIL","104,192.57","68,500.37"
"HON. JASON ALTMIRE","2010","2010Q3","PERSONNEL COMPENSATION","596,582.39","195,866.90"
"HON. JASON ALTMIRE","2010","2010Q3","TRAVEL","33,874.98","10,589.56"
"HON. JASON ALTMIRE","2010","2010Q3","RENT, COMMUNICATION, UTILITIES","57,530.31","18,903.17"
"HON. JASON ALTMIRE","2010","2010Q3","PRINTING AND REPRODUCTION","158,437.22","109,018.50"
"HON. JASON ALTMIRE","2010","2010Q3","OTHER SERVICES","32,229.86","11,529.76"
"HON. JASON ALTMIRE","2010","2010Q3","SUPPLIES AND MATERIALS","15,619.18","3,221.61"
"HON. JASON ALTMIRE","2010","2010Q3","EQUIPMENT","5,730.30","1,910.10"
"HON. ROBERT ANDREWS","2010","2010Q3","FRANKED MAIL","22,222.51","20,414.94"
"HON. ROBERT ANDREWS","2010","2010Q3","PERSONNEL COMPENSATION","597,019.09","182,455.83"
"HON. ROBERT ANDREWS","2010","2010Q3","TRAVEL","16,968.76","6,112.03"
"HON. ROBERT ANDREWS","2010","2010Q3","RENT, COMMUNICATION, UTILITIES","79,750.74","27,708.74"
"HON. ROBERT ANDREWS","2010","2010Q3","PRINTING AND REPRODUCTION","611.70","246.70"
"HON. ROBERT ANDREWS","2010","2010Q3","OTHER SERVICES","35,047.99","11,391.57"
"HON. ROBERT ANDREWS","2010","2010Q3","SUPPLIES AND MATERIALS","9,240.75","1,344.26"
"HON. ROBERT ANDREWS","2010","2010Q3","EQUIPMENT","4,539.10","1,329.00"
"HON. MICHAEL A ARCURI","2010","2010Q3","FRANKED MAIL","22,184.50","16,536.96"
"HON. MICHAEL A ARCURI","2010","2010Q3","PERSONNEL COMPENSATION","623,913.61","208,055.52"
"HON. MICHAEL A ARCURI","2010","2010Q3","TRAVEL","36,019.69","13,452.80"
"HON. MICHAEL A ARCURI","2010","2010Q3","RENT, COMMUNICATION, UTILITIES","67,427.58","26,518.55"
"HON. MICHAEL A ARCURI","2010","2010Q3","PRINTING AND REPRODUCTION","27,529.48","26,405.79"
"HON. MICHAEL A ARCURI","2010","2010Q3","OTHER SERVICES","61,772.00","20,826.29"
"HON. MICHAEL A ARCURI","2010","2010Q3","SUPPLIES AND MATERIALS","14,846.68","4,476.81"
"HON. MICHAEL A ARCURI","2010","2010Q3","EQUIPMENT","8,394.01","2,923.17"
"HON. STEVE AUSTRIA","2010","2010Q3","FRANKED MAIL","40,084.99","15,907.48"
"HON. STEVE AUSTRIA","2010","2010Q3","PERSONNEL COMPENSATION","623,892.23","197,417.00"
"HON. STEVE AUSTRIA","2010","2010Q3","TRAVEL","57,707.12","31,533.05"
"HON. STEVE AUSTRIA","2010","2010Q3","RENT, COMMUNICATION, UTILITIES","109,585.46","61,688.04"
"HON. STEVE AUSTRIA","2010","2010Q3","PRINTING AND REPRODUCTION","36,543.12","19,340.25"
"HON. STEVE AUSTRIA","2010","2010Q3","OTHER SERVICES","41,631.94","10,882.43"
"HON. STEVE AUSTRIA","2010","2010Q3","SUPPLIES AND MATERIALS","23,452.18","4,330.72"
"HON. STEVE AUSTRIA","2010","2010Q3","EQUIPMENT","7,327.25","5,355.77"
"HON. JOE BACA","2010","2010Q3","FRANKED MAIL","58,164.07","28,999.76"
"HON. JOE BACA","2010","2010Q3","PERSONNEL COMPENSATION","755,784.72","260,691.68"
"HON. JOE BACA","2010","2010Q3","TRAVEL","23,187.93","9,574.83"
"HON. JOE BACA","2010","2010Q3","TRANSPORTATION OF THINGS","25.35","25.35"
"HON. JOE BACA","2010","2010Q3","RENT, COMMUNICATION, UTILITIES","57,414.25","19,648.17"
"HON. JOE BACA","2010","2010Q3","PRINTING AND REPRODUCTION","45,321.58","22,486.95"
"HON. JOE BACA","2010","2010Q3","OTHER SERVICES","41,329.00","13,701.00"
"HON. JOE BACA","2010","2010Q3","SUPPLIES AND MATERIALS","18,803.32","7,067.79"
"HON. JOE BACA","2010","2010Q3","EQUIPMENT","5,778.35","1,262.82"
"HON. MICHELE BACHMANN","2010","2010Q3","FRANKED MAIL","46,706.28","2,816.29"
"HON. MICHELE BACHMANN","2010","2010Q3","PERSONNEL COMPENSATION","607,126.77","194,714.94"
"HON. MICHELE BACHMANN","2010","2010Q3","TRAVEL","62,131.65","22,352.45"
"HON. MICHELE BACHMANN","2010","2010Q3","RENT, COMMUNICATION, UTILITIES","102,548.12","29,672.80"
"HON. MICHELE BACHMANN","2010","2010Q3","PRINTING AND REPRODUCTION","59,116.96","42,126.19"
"HON. MICHELE BACHMANN","2010","2010Q3","OTHER SERVICES","42,818.50","14,014.50"
"HON. MICHELE BACHMANN","2010","2010Q3","SUPPLIES AND MATERIALS","22,991.90","4,569.62"
"HON. MICHELE BACHMANN","2010","2010Q3","EQUIPMENT","5,328.90","1,776.30"
"HON. SPENCER BACHUS","2010","2010Q3","FRANKED MAIL","9,378.70","3,805.91"
"HON. SPENCER BACHUS","2010","2010Q3","PERSONNEL COMPENSATION","732,171.87","242,970.06"
"HON. SPENCER BACHUS","2010","2010Q3","TRAVEL","76,168.35","29,175.08"
"HON. SPENCER BACHUS","2010","2010Q3","RENT, COMMUNICATION, UTILITIES","48,993.75","18,151.60"
"HON. SPENCER BACHUS","2010","2010Q3","PRINTING AND REPRODUCTION","1,757.00","143.20"
"HON. SPENCER BACHUS","2010","2010Q3","OTHER SERVICES","36,282.07","10,352.10"
"HON. SPENCER BACHUS","2010","2010Q3","SUPPLIES AND MATERIALS","35,474.46","6,563.44"
"HON. SPENCER BACHUS","2010","2010Q3","EQUIPMENT","15,090.52","2,878.74"
"HON. BRIAN BAIRD","2010","2010Q3","FRANKED MAIL","2,219.93","568.24"
"HON. BRIAN BAIRD","2010","2010Q3","PERSONNEL COMPENSATION","879,198.85","323,154.30"
"HON. BRIAN BAIRD","2010","2010Q3","TRAVEL","32,256.35","11,747.56"
"HON. BRIAN BAIRD","2010","2010Q3","RENT, COMMUNICATION, UTILITIES","75,450.58","34,265.28"
"HON. BRIAN BAIRD","2010","2010Q3","PRINTING AND REPRODUCTION","1,163.50","429.50"
"HON. BRIAN BAIRD","2010","2010Q3","OTHER SERVICES","41,908.85","19,866.85"
"HON. BRIAN BAIRD","2010","2010Q3","SUPPLIES AND MATERIALS","10,630.10","3,641.76"
"HON. BRIAN BAIRD","2010","2010Q3","EQUIPMENT","6,001.93","1,280.01"
"HON. TAMMY BALDWIN","2010","2010Q3","FRANKED MAIL","54,650.71","52,589.55"
"HON. TAMMY BALDWIN","2010","2010Q3","PERSONNEL COMPENSATION","727,595.44","239,296.42"
"HON. TAMMY BALDWIN","2010","2010Q3","TRAVEL","43,028.05","15,299.97"
"HON. TAMMY BALDWIN","2010","2010Q3","RENT, COMMUNICATION, UTILITIES","77,304.27","29,595.05"
"HON. TAMMY BALDWIN","2010","2010Q3","PRINTING AND REPRODUCTION","48,681.82","48,153.62"
"HON. TAMMY BALDWIN","2010","2010Q3","OTHER SERVICES","36,124.40","11,082.54"
"HON. TAMMY BALDWIN","2010","2010Q3","SUPPLIES AND MATERIALS","12,560.54","2,754.22"
"HON. TAMMY BALDWIN","2010","2010Q3","EQUIPMENT","4,335.77","2,259.13"
"HON. J. GRESHAM BARRETT","2010","2010Q3","FRANKED MAIL","16,244.94","12,202.35"
"HON. J. GRESHAM BARRETT","2010","2010Q3","PERSONNEL COMPENSATION","643,630.69","279,044.45"
"HON. J. GRESHAM BARRETT","2010","2010Q3","TRAVEL","42,898.96","22,621.36"
"HON. J. GRESHAM BARRETT","2010","2010Q3","RENT, COMMUNICATION, UTILITIES","53,650.12","18,675.86"
"HON. J. GRESHAM BARRETT","2010","2010Q3","PRINTING AND REPRODUCTION","13,285.02","13,000.97"
"HON. J. GRESHAM BARRETT","2010","2010Q3","OTHER SERVICES","33,414.00","10,238.00"
"HON. J. GRESHAM BARRETT","2010","2010Q3","SUPPLIES AND MATERIALS","5,070.69","2,257.76"
"HON. J. GRESHAM BARRETT","2010","2010Q3","EQUIPMENT","2,626.47","875.49"
"HON. JOHN BARROW","2010","2010Q3","FRANKED MAIL","28,752.64","10,225.05"
"HON. JOHN BARROW","2010","2010Q3","PERSONNEL COMPENSATION","644,226.91","211,539.16"
"HON. JOHN BARROW","2010","2010Q3","TRAVEL","64,541.70","30,521.42"
"HON. JOHN BARROW","2010","2010Q3","RENT, COMMUNICATION, UTILITIES","84,066.06","28,255.15"
"HON. JOHN BARROW","2010","2010Q3","PRINTING AND REPRODUCTION","46,709.74","15,099.46"
"HON. JOHN BARROW","2010","2010Q3","OTHER SERVICES","33,876.00","7,942.00"
"HON. JOHN BARROW","2010","2010Q3","SUPPLIES AND MATERIALS","13,486.52","9,030.69"
"HON. JOHN BARROW","2010","2010Q3","EQUIPMENT","10,388.60","4,924.75"
"HON. ROSCOE G BARTLETT","2010","2010Q3","FRANKED MAIL","22,354.48","1,510.43"
"HON. ROSCOE G BARTLETT","2010","2010Q3","PERSONNEL COMPENSATION","743,161.24","252,250.01"
"HON. ROSCOE G BARTLETT","2010","2010Q3","TRAVEL","23,056.89","8,459.93"
"HON. ROSCOE G BARTLETT","2010","2010Q3","RENT, COMMUNICATION, UTILITIES","89,820.30","35,155.76"
"HON. ROSCOE G BARTLETT","2010","2010Q3","PRINTING AND REPRODUCTION","20,106.67","341.94"
"HON. ROSCOE G BARTLETT","2010","2010Q3","OTHER SERVICES","32,481.76","11,088.04"
"HON. ROSCOE G BARTLETT","2010","2010Q3","SUPPLIES AND MATERIALS","33,435.78","7,491.10"
"HON. ROSCOE G BARTLETT","2010","2010Q3","EQUIPMENT","2,370.50","626.70"
"HON. JOE BARTON","2010","2010Q3","FRANKED MAIL","38,295.47","25,789.36"
"HON. JOE BARTON","2010","2010Q3","PERSONNEL COMPENSATION","718,828.98","245,132.18"
"HON. JOE BARTON","2010","2010Q3","TRAVEL","51,513.58","19,757.61"
"HON. JOE BARTON","2010","2010Q3","RENT, COMMUNICATION, UTILITIES","76,116.35","27,686.55"
"HON. JOE BARTON","2010","2010Q3","PRINTING AND REPRODUCTION","29,355.35","24,481.70"
"HON. JOE BARTON","2010","2010Q3","OTHER SERVICES","41,833.73","16,144.13"
"HON. JOE BARTON","2010","2010Q3","SUPPLIES AND MATERIALS","18,965.48","5,758.87"
"HON. JOE BARTON","2010","2010Q3","EQUIPMENT","2,993.97","1,142.88"
"HON. MELISSA L. BEAN","2010","2010Q3","FRANKED MAIL","90,073.07","86,242.93"
"HON. MELISSA L. BEAN","2010","2010Q3","PERSONNEL COMPENSATION","567,672.32","191,116.67"
"HON. MELISSA L. BEAN","2010","2010Q3","TRAVEL","29,945.54","18,091.10"
"HON. MELISSA L. BEAN","2010","2010Q3","RENT, COMMUNICATION, UTILITIES","108,599.79","68,480.04"
"HON. MELISSA L. BEAN","2010","2010Q3","PRINTING AND REPRODUCTION","65,673.73","64,905.65"
"HON. MELISSA L. BEAN","2010","2010Q3","OTHER SERVICES","47,903.90","32,894.90"
"HON. MELISSA L. BEAN","2010","2010Q3","SUPPLIES AND MATERIALS","30,375.11","5,694.69"
"HON. MELISSA L. BEAN","2010","2010Q3","EQUIPMENT","1,611.00","537.00"
"HON. XAVIER BECERRA","2010","2010Q3","FRANKED MAIL","63,426.11","48,014.51"
"HON. XAVIER BECERRA","2010","2010Q3","PERSONNEL COMPENSATION","728,605.64","258,874.07"
"HON. XAVIER BECERRA","2010","2010Q3","TRAVEL","20,567.90","6,384.84"
"HON. XAVIER BECERRA","2010","2010Q3","RENT, COMMUNICATION, UTILITIES","69,178.34","26,410.36"
"HON. XAVIER BECERRA","2010","2010Q3","PRINTING AND REPRODUCTION","74,869.58","61,076.00"
"HON. XAVIER BECERRA","2010","2010Q3","OTHER SERVICES","4,916.86","2,561.36"
"HON. XAVIER BECERRA","2010","2010Q3","SUPPLIES AND MATERIALS","22,971.96","10,231.25"
